ref	name	length	coverage	uReads	abundance	median	callable	callablePct	confirmed	confirmedPct	snps	snpPct	multi	multiPct	lowmq	lowmqPct	high	highPct	gapCount	gapLength
na	NZ_CP035879.1	5083123	0.013	37	0.002	0	1383	0.027	1348	97.469	35	2.531	0	0.000	7209	0.142	0	0.000	0	0
na	NZ_CP073624.1	4950124	0.024	336	0.022	0	8297	0.168	8179	98.578	118	1.430	48	0.579	12989	0.262	529	0.011	2	456793
na	NZ_CP024147.1	4639454	0.008	38	0.003	0	717	0.015	708	98.745	9	1.255	0	0.000	4621	0.100	0	0.000	0	0
na	NZ_CP138428.1	4614072	0.015	85	0.006	0	1914	0.041	1901	99.321	13	0.679	0	0.000	8243	0.179	19	0.000	0	0
na	NZ_CP106924.1	4837116	0.016	52	0.003	0	1425	0.029	1408	98.807	17	1.193	0	0.000	8663	0.179	0	0.000	0	0
na	NZ_CP051751.1	5054966	0.007	32	0.002	0	832	0.016	829	99.639	3	0.361	0	0.000	3687	0.073	0	0.000	0	0
na	NZ_CP047600.1	4768611	0.004	26	0.002	0	530	0.011	524	98.868	6	1.132	0	0.000	1604	0.034	0	0.000	0	0
na	NZ_CP023386.1	4900891	0.018	186	0.012	0	5863	0.120	5840	99.608	23	0.392	0	0.000	8851	0.181	0	0.000	1	363508
na	NZ_CP030919.1	4810511	0.023	48	0.003	0	1182	0.025	1178	99.662	4	0.338	0	0.000	11181	0.232	0	0.000	0	0
na	NZ_CP027550.1	4836918	0.002	7	0.000	0	17	0.000	17	100.000	0	0.000	0	0.000	1908	0.039	306	0.006	0	0
na	NZ_CP110511.1	4814832	0.018	80	0.005	0	1443	0.030	1438	99.653	5	0.347	0	0.000	8274	0.172	0	0.000	0	0
na	NZ_AP023197.1	4894769	0.012	72	0.005	0	1315	0.027	1308	99.468	7	0.532	0	0.000	6804	0.139	0	0.000	0	0
na	NZ_CP142442.1	5358846	0.023	168	0.011	0	4113	0.077	4102	99.733	11	0.267	0	0.000	15493	0.289	61	0.001	2	531511
na	NZ_CP134358.1	4936594	0.008	57	0.004	0	2155	0.044	2147	99.629	8	0.371	0	0.000	3758	0.076	0	0.000	0	0
na	NZ_CP038383.1	5571128	0.008	53	0.003	0	1077	0.019	1065	98.886	12	1.114	0	0.000	4532	0.081	0	0.000	0	0
na	NC_017646.1	5313531	0.007	44	0.003	0	932	0.018	925	99.249	7	0.751	0	0.000	3220	0.061	0	0.000	0	0
na	NZ_CP095448.1	5120890	0.015	121	0.008	0	2969	0.058	2962	99.764	7	0.236	0	0.000	9999	0.195	0	0.000	0	0
na	NZ_CP028750.1	4602860	0.004	21	0.001	0	367	0.008	364	99.183	3	0.817	0	0.000	1848	0.040	0	0.000	0	0
na	NZ_ABACVG020000001.1	4878159	0.007	90	0.006	0	2515	0.052	2473	98.330	42	1.670	0	0.000	2467	0.051	0	0.000	0	0
na	NZ_CP053730.1	4590822	0.030	125	0.008	0	3368	0.073	3364	99.881	4	0.119	0	0.000	15007	0.327	0	0.000	0	0
na	NZ_CP019267.1	4740860	0.017	82	0.005	0	2397	0.051	2387	99.583	10	0.417	0	0.000	9643	0.203	0	0.000	0	0
na	NZ_CP104371.1	4936877	0.019	182	0.012	0	5311	0.108	5303	99.849	8	0.151	1	0.019	9750	0.197	0	0.000	0	0
na	NZ_CP095533.1	5071683	0.024	254	0.017	0	8546	0.169	8526	99.766	20	0.234	0	0.000	12757	0.252	0	0.000	1	258031
na	NZ_CP071375.1	5022520	0.008	46	0.003	0	753	0.015	735	97.610	18	2.390	0	0.000	5053	0.101	0	0.000	0	0
na	NZ_CP095540.1	4880747	0.003	24	0.002	0	723	0.015	710	98.202	13	1.798	0	0.000	1340	0.027	0	0.000	0	0
na	NZ_CP141765.1	5018039	0.022	167	0.011	0	4692	0.094	4672	99.574	20	0.426	0	0.000	13301	0.265	27	0.001	0	0
na	NZ_AP022261.1	4907327	0.019	210	0.014	0	5639	0.115	5629	99.823	10	0.177	0	0.000	7417	0.151	0	0.000	1	291559
na	NZ_CP022686.1	5055316	0.003	2	0.000	0	0	0.000	0	0.000	0	0.000	0	0.000	1501	0.030	0	0.000	0	0
na	NZ_CP135649.1	4717304	0.024	100	0.007	0	3070	0.065	3054	99.479	16	0.521	0	0.000	11662	0.247	25	0.001	1	215749
na	NZ_CP087290.1	5197709	0.032	394	0.026	0	10342	0.199	10288	99.478	54	0.522	1	0.010	20042	0.386	12	0.000	3	523311
na	NZ_CP082774.1	5015239	0.004	13	0.001	0	109	0.002	109	100.000	0	0.000	0	0.000	3302	0.066	0	0.000	0	0
na	NZ_CP100500.1	5559392	0.035	314	0.021	0	8400	0.151	8350	99.405	50	0.595	0	0.000	30715	0.552	0	0.000	9	1838603
na	NZ_CP027440.1	4892666	0.008	64	0.004	0	1303	0.027	1293	99.233	10	0.767	0	0.000	3827	0.078	0	0.000	0	0
na	NZ_CP033762.1	4977723	0.006	34	0.002	0	998	0.020	992	99.399	6	0.604	4	0.401	4118	0.083	0	0.000	0	0
na	NZ_CP068815.1	5192168	0.003	25	0.002	0	712	0.014	703	98.736	9	1.264	0	0.000	2074	0.040	0	0.000	0	0
na	NZ_CP098223.1	4841244	0.012	229	0.015	0	5882	0.121	5864	99.694	18	0.306	0	0.000	3827	0.079	0	0.000	0	0
na	NZ_CP104598.1	4901141	0.014	97	0.006	0	2876	0.059	2870	99.791	6	0.209	0	0.000	7072	0.144	0	0.000	1	459678
na	NZ_AP022811.1	5283470	0.017	36	0.002	0	749	0.014	749	100.000	0	0.000	0	0.000	11654	0.221	0	0.000	1	390974
na	NZ_AP027258.1	4968007	0.012	55	0.004	0	1300	0.026	1294	99.538	6	0.462	0	0.000	6488	0.131	0	0.000	0	0
