ref	name	length	coverage	uReads	abundance	median	callable	callablePct	confirmed	confirmedPct	snps	snpPct	multi	multiPct	lowmq	lowmqPct	high	highPct	gapCount	gapLength
na	NZ_CP035879.1	5083123	0.489	1766	0.023	0	47425	0.933	47108	99.332	317	0.669	24	0.051	557014	10.958	11036	0.217	8	145635
na	NZ_CP073624.1	4950124	0.494	733	0.010	0	20574	0.416	20317	98.751	257	1.250	9	0.044	597808	12.077	9135	0.185	18	392242
na	NZ_CP024147.1	4639454	0.167	567	0.007	0	14769	0.318	14684	99.424	85	0.576	3	0.020	160433	3.458	5084	0.110	1	69867
na	NZ_CP138428.1	4614072	0.395	2014	0.026	0	56660	1.228	56404	99.548	256	0.452	6	0.011	398591	8.639	13780	0.299	15	289040
na	NZ_CP106924.1	4837116	0.551	1643	0.021	0	49759	1.029	49603	99.686	156	0.314	10	0.020	608049	12.570	9264	0.192	7	128321
na	NZ_CP051751.1	5054966	0.056	276	0.004	0	8021	0.159	7922	98.766	99	1.234	1	0.012	49431	0.978	1246	0.025	2	232020
na	NZ_CP047600.1	4768611	0.059	320	0.004	0	8677	0.182	8539	98.410	138	1.591	1	0.012	54131	1.135	2518	0.053	8	903914
na	NZ_CP023386.1	4900891	0.070	474	0.006	0	12867	0.263	12674	98.500	193	1.500	2	0.016	58313	1.190	2112	0.043	2	159369
na	NZ_CP030919.1	4810511	0.843	2482	0.032	0	35698	0.742	35508	99.468	190	0.532	12	0.034	1039531	21.610	63002	1.310	17	236139
na	NZ_CP027550.1	4836918	0.028	111	0.001	0	3017	0.062	2972	98.508	45	1.492	0	0.000	25516	0.528	1189	0.025	0	0
na	NZ_CP110511.1	4814832	0.496	1452	0.019	0	40934	0.850	40759	99.572	175	0.428	4	0.010	548037	11.382	9980	0.207	8	129164
na	NZ_AP023197.1	4894769	0.235	1284	0.017	0	26437	0.540	26359	99.705	78	0.295	5	0.019	240770	4.919	7216	0.147	7	209282
na	NZ_CP142442.1	5358846	0.086	424	0.005	0	11351	0.212	11272	99.304	79	0.697	22	0.194	84715	1.581	1871	0.035	2	125302
na	NZ_CP134358.1	4936594	0.144	514	0.007	0	11878	0.241	11786	99.225	92	0.775	3	0.025	137362	2.783	2941	0.060	4	171979
na	NZ_CP038383.1	5571128	0.156	888	0.012	0	26742	0.480	26482	99.028	260	0.973	7	0.026	167415	3.005	3040	0.055	6	348504
na	NC_017646.1	5313531	0.069	438	0.006	0	9636	0.181	9544	99.045	92	0.955	2	0.021	70785	1.332	3018	0.057	5	499372
na	NZ_CP095448.1	5120890	0.067	351	0.005	0	12031	0.235	11927	99.136	104	0.865	2	0.017	63310	1.236	433	0.008	1	84865
na	NZ_CP028750.1	4602860	0.030	170	0.002	0	4461	0.097	4396	98.543	65	1.457	1	0.022	20860	0.453	484	0.011	0	0
na	NZ_ABACVG020000001.1	4878159	0.076	1736	0.023	0	44305	0.908	43926	99.145	379	0.855	0	0.000	36895	0.756	5131	0.105	0	0
na	NZ_CP053730.1	4590822	0.894	3655	0.047	0	69008	1.503	68888	99.826	120	0.174	5	0.007	1006237	21.918	63383	1.381	9	135981
na	NZ_CP019267.1	4740860	0.763	5973	0.077	0	200418	4.227	200255	99.919	163	0.081	21	0.010	699730	14.760	14539	0.307	4	51411
na	NZ_CP104371.1	4936877	0.053	153	0.002	0	4942	0.100	4868	98.503	74	1.497	0	0.000	48220	0.977	110	0.002	1	100532
na	NZ_CP095533.1	5071683	0.063	176	0.002	0	4201	0.083	4169	99.238	32	0.762	0	0.000	59642	1.176	21	0.000	0	0
na	NZ_CP071375.1	5022520	0.158	566	0.007	0	16990	0.338	16839	99.111	151	0.889	3	0.018	160457	3.195	1293	0.026	4	163916
na	NZ_CP095540.1	4880747	0.055	705	0.009	0	12207	0.250	12072	98.894	135	1.106	0	0.000	46933	0.962	5462	0.112	4	512960
na	NZ_CP141765.1	5018039	0.060	177	0.002	0	5434	0.108	5378	98.969	56	1.031	0	0.000	57325	1.142	586	0.012	0	0
na	NZ_AP022261.1	4907327	0.079	432	0.006	0	13067	0.266	12948	99.089	119	0.911	0	0.000	69382	1.414	1030	0.021	1	66512
na	NZ_CP022686.1	5055316	0.040	42	0.001	0	1252	0.025	1223	97.684	29	2.316	0	0.000	43930	0.869	645	0.013	4	656531
na	NZ_CP135649.1	4717304	0.720	1497	0.019	0	29863	0.633	29755	99.638	108	0.362	36	0.121	860899	18.250	28313	0.600	15	311240
na	NZ_CP087290.1	5197709	0.073	549	0.007	0	15644	0.301	15464	98.849	180	1.151	2	0.013	69613	1.339	1826	0.035	2	204611
na	NZ_CP082774.1	5015239	0.050	544	0.007	0	17569	0.350	17504	99.630	65	0.370	5	0.028	42208	0.842	1485	0.030	4	447976
na	NZ_CP100500.1	5559392	0.189	1027	0.013	0	24156	0.435	23861	98.779	294	1.218	24	0.099	219882	3.955	9608	0.173	5	199254
na	NZ_CP027440.1	4892666	0.047	185	0.002	0	6115	0.125	6039	98.757	76	1.243	1	0.016	39597	0.809	141	0.003	1	179959
na	NZ_CP033762.1	4977723	0.034	114	0.001	0	1302	0.026	1297	99.616	5	0.384	0	0.000	32780	0.659	817	0.016	1	199088
na	NZ_CP068815.1	5192168	0.032	453	0.006	0	6242	0.120	6164	98.750	78	1.250	0	0.000	26817	0.516	3318	0.064	1	173453
na	NZ_CP098223.1	4841244	0.097	937	0.012	0	27843	0.575	27626	99.221	217	0.779	1	0.004	81725	1.688	1909	0.039	1	58310
na	NZ_CP104598.1	4901141	0.327	1180	0.015	0	34716	0.708	34559	99.548	157	0.452	2	0.006	347939	7.099	8363	0.171	9	222031
na	NZ_AP022811.1	5283470	0.536	2168	0.028	0	67094	1.270	67002	99.863	92	0.137	6	0.009	633899	11.998	14593	0.276	24	632160
na	NZ_AP027258.1	4968007	0.430	1706	0.022	0	47084	0.948	46840	99.482	244	0.518	12	0.025	472859	9.518	11164	0.225	10	265811
na	NZ_AP019538.1	5071981	0.058	89	0.001	0	2607	0.051	2595	99.540	12	0.460	0	0.000	56448	1.113	435	0.009	1	100721
na	NZ_AP021933.1	4928821	0.058	250	0.003	0	8155	0.165	8114	99.497	41	0.503	2	0.025	54327	1.102	380	0.008	2	204403
na	NZ_AP022087.1	4996252	0.056	166	0.002	0	3956	0.079	3874	97.927	82	2.073	0	0.000	53204	1.065	777	0.016	1	116538
na	NZ_CP054345.1	5023098	0.048	373	0.005	0	8311	0.165	8216	98.857	95	1.144	7	0.084	44846	0.893	2438	0.049	3	541552
na	NC_011601.1	4965553	0.051	2460	0.032	0	19906	0.401	19236	96.634	670	3.368	14	0.070	33465	0.674	16871	0.340	2	231281
na	NZ_CP028758.1	4902546	0.143	572	0.007	0	13355	0.272	13212	98.929	143	1.071	1	0.007	137799	2.811	2903	0.059	4	179546
na	NZ_CP128931.1	4990655	0.532	2711	0.035	0	33899	0.679	33334	98.333	565	1.668	21	0.062	643315	12.890	27186	0.545	15	264677
na	NZ_CP088131.1	4785944	0.799	2374	0.031	0	54877	1.147	54822	99.900	55	0.100	6	0.011	937332	19.585	40988	0.856	14	217255
na	NZ_CP069453.1	4666387	0.030	201	0.003	0	5511	0.118	5446	98.821	65	1.180	1	0.018	21644	0.464	552	0.012	0	0
na	NZ_AP022298.1	5121071	0.095	831	0.011	0	14174	0.277	13887	97.975	287	2.027	17	0.120	98351	1.921	8239	0.161	11	1052032
na	NZ_CP098206.1	5072432	0.040	259	0.003	0	8743	0.172	8622	98.616	121	1.385	6	0.069	35584	0.702	681	0.013	0	0
na	NZ_CP045827.1	5570476	0.475	2708	0.035	0	63963	1.148	63809	99.759	154	0.241	20	0.031	581459	10.438	13157	0.236	20	598190
na	NZ_CP081698.1	4777845	0.569	1108	0.014	0	28489	0.596	28313	99.382	176	0.618	10	0.035	666400	13.948	17649	0.369	10	157774
na	NZ_CP049204.1	4866137	0.160	610	0.008	0	16438	0.338	16299	99.154	139	0.846	1	0.006	157171	3.230	4035	0.083	3	143198
na	NZ_CP069559.1	5008199	0.036	218	0.003	0	5412	0.108	5354	98.928	58	1.072	3	0.055	33145	0.662	657	0.013	1	177123
na	NZ_CP128970.1	5639055	0.128	1446	0.019	0	42424	0.752	42281	99.663	143	0.337	6	0.014	114913	2.038	4303	0.076	2	85973
na	NZ_OW967178.1	4863036	0.058	198	0.003	0	5754	0.118	5690	98.888	64	1.113	2	0.035	50646	1.041	499	0.010	0	0
na	NZ_CP080260.1	5366039	0.085	464	0.006	0	11044	0.206	10927	98.941	117	1.060	3	0.027	95273	1.775	4718	0.088	2	347507
na	NZ_CP089930.1	4438520	0.028	426	0.006	0	10598	0.239	10288	97.075	310	2.925	0	0.000	17252	0.389	253	0.006	0	0
na	NZ_CP007390.1	4807977	0.845	8218	0.107	0	42336	0.881	41449	97.905	884	2.098	191	0.451	1016339	21.139	87930	1.829	15	245776
na	NZ_LR134231.1	4594692	1.533	11191	0.145	1	209223	4.554	209087	99.935	136	0.065	36	0.017	1460014	31.776	71055	1.546	24	223711
na	NZ_CP027457.1	5001754	0.189	860	0.011	0	20486	0.410	20247	98.833	239	1.167	3	0.015	192748	3.854	4604	0.092	7	282747
TOTAL	-	303216119	0.244	77615	1.006	0	1680050	0.554	1670035	99.404	10011	0.596	582	0.035	16440715	5.422	631396	0.208	348	13876755
