ref	name	length	coverage	uReads	abundance	median	callable	callablePct	confirmed	confirmedPct	snps	snpPct	multi	multiPct	lowmq	lowmqPct	high	highPct	gapCount	gapLength
na	NZ_CP035879.1	5083123	0.005	25	0.001	0	389	0.008	378	97.172	11	2.828	0	0.000	2436	0.048	150	0.003	0	0
na	NZ_CP073624.1	4950124	0.008	121	0.004	0	2481	0.050	2447	98.630	34	1.371	1	0.040	2997	0.061	0	0.000	1	680060
na	NZ_CP024147.1	4639454	0.005	28	0.001	0	217	0.005	205	94.470	12	5.530	0	0.000	4994	0.108	1120	0.024	0	0
na	NZ_CP138428.1	4614072	0.006	66	0.002	0	1389	0.030	1349	97.120	40	2.880	0	0.000	2986	0.065	0	0.000	0	0
na	NZ_CP106924.1	4837116	0.005	10	0.000	0	290	0.006	290	100.000	0	0.000	0	0.000	2183	0.045	64	0.001	0	0
na	NZ_CP051751.1	5054966	0.021	116	0.004	0	2138	0.042	2131	99.673	7	0.327	0	0.000	12993	0.257	0	0.000	1	294413
na	NZ_CP047600.1	4768611	0.002	3	0.000	0	0	0.000	0	0.000	0	0.000	0	0.000	1282	0.027	0	0.000	0	0
na	NZ_CP023386.1	4900891	0.007	32	0.001	0	486	0.010	481	98.971	5	1.029	0	0.000	4510	0.092	52	0.001	0	0
na	NZ_CP030919.1	4810511	0.006	26	0.001	0	210	0.004	210	100.000	0	0.000	0	0.000	2684	0.056	0	0.000	0	0
na	NZ_CP027550.1	4836918	0.004	11	0.000	0	49	0.001	47	95.918	2	4.082	0	0.000	2096	0.043	382	0.008	0	0
na	NZ_CP110511.1	4814832	0.005	15	0.000	0	65	0.001	64	98.462	1	1.538	0	0.000	1714	0.036	0	0.000	0	0
na	NZ_AP023197.1	4894769	0.007	44	0.001	0	585	0.012	583	99.658	2	0.342	0	0.000	3918	0.080	297	0.006	1	798993
na	NZ_CP142442.1	5358846	0.008	36	0.001	0	629	0.012	622	98.887	7	1.113	0	0.000	4617	0.086	44	0.001	0	0
na	NZ_CP134358.1	4936594	0.003	14	0.000	0	256	0.005	242	94.531	14	5.469	0	0.000	1569	0.032	0	0.000	0	0
na	NZ_CP038383.1	5571128	0.003	55	0.002	0	1589	0.029	1577	99.245	12	0.755	0	0.000	1624	0.029	0	0.000	0	0
na	NC_017646.1	5313531	0.018	94	0.003	0	1850	0.035	1848	99.892	2	0.108	0	0.000	11363	0.214	0	0.000	1	295325
na	NZ_CP095448.1	5120890	0.123	2666	0.081	0	65804	1.285	65793	99.983	11	0.017	0	0.000	38739	0.756	52	0.001	1	65062
na	NZ_CP028750.1	4602860	0.005	10	0.000	0	0	0.000	0	0.000	0	0.000	0	0.000	2669	0.058	0	0.000	0	0
na	NZ_ABACVG020000001.1	4878159	0.005	28	0.001	0	785	0.016	716	91.210	69	8.790	0	0.000	2863	0.059	0	0.000	0	0
na	NZ_CP053730.1	4590822	0.007	84	0.003	0	1262	0.027	1258	99.683	4	0.317	0	0.000	2717	0.059	327	0.007	1	906211
na	NZ_CP019267.1	4740860	0.010	82	0.002	0	1706	0.036	1682	98.593	24	1.407	0	0.000	5971	0.126	999	0.021	0	0
na	NZ_CP104371.1	4936877	0.006	20	0.001	0	784	0.016	782	99.745	2	0.255	0	0.000	2914	0.059	0	0.000	1	983794
na	NZ_CP095533.1	5071683	0.008	52	0.002	0	1079	0.021	1041	96.478	38	3.522	0	0.000	4507	0.089	0	0.000	0	0
na	NZ_CP071375.1	5022520	0.002	8	0.000	0	35	0.001	33	94.286	2	5.714	0	0.000	1575	0.031	96	0.002	0	0
na	NZ_CP095540.1	4880747	0.003	17	0.001	0	237	0.005	226	95.359	11	4.641	0	0.000	1052	0.022	0	0.000	0	0
na	NZ_CP141765.1	5018039	0.007	33	0.001	0	523	0.010	521	99.618	2	0.382	0	0.000	4956	0.099	0	0.000	0	0
na	NZ_AP022261.1	4907327	0.005	34	0.001	0	674	0.014	672	99.703	2	0.297	0	0.000	2762	0.056	0	0.000	0	0
na	NZ_CP022686.1	5055316	0.004	18	0.001	0	229	0.005	227	99.127	2	0.873	0	0.000	2072	0.041	0	0.000	0	0
na	NZ_CP135649.1	4717304	0.005	35	0.001	0	764	0.016	759	99.346	5	0.654	0	0.000	1827	0.039	0	0.000	0	0
na	NZ_CP087290.1	5197709	0.010	48	0.001	0	876	0.017	869	99.201	7	0.799	0	0.000	6728	0.129	0	0.000	1	545254
na	NZ_CP082774.1	5015239	0.003	17	0.001	0	544	0.011	536	98.529	8	1.471	0	0.000	993	0.020	0	0.000	0	0
na	NZ_CP100500.1	5559392	0.006	44	0.001	0	546	0.010	543	99.451	3	0.549	0	0.000	4442	0.080	136	0.002	1	975824
na	NZ_CP027440.1	4892666	0.004	25	0.001	0	494	0.010	491	99.393	3	0.607	0	0.000	1890	0.039	0	0.000	0	0
na	NZ_CP033762.1	4977723	0.004	7	0.000	0	56	0.001	56	100.000	0	0.000	0	0.000	2543	0.051	0	0.000	0	0
na	NZ_CP068815.1	5192168	0.006	26	0.001	0	326	0.006	323	99.080	3	0.920	0	0.000	4538	0.087	44	0.001	1	2008039
na	NZ_CP098223.1	4841244	0.008	48	0.001	0	490	0.010	468	95.510	22	4.490	0	0.000	5495	0.114	0	0.000	1	697734
na	NZ_CP104598.1	4901141	0.006	18	0.001	0	756	0.015	742	98.148	14	1.852	0	0.000	4705	0.096	0	0.000	0	0
na	NZ_AP022811.1	5283470	0.007	16	0.000	0	68	0.001	68	100.000	0	0.000	0	0.000	3777	0.071	0	0.000	0	0
na	NZ_AP027258.1	4968007	0.003	17	0.001	0	120	0.002	116	96.667	4	3.333	0	0.000	1318	0.027	0	0.000	0	0
na	NZ_AP019538.1	5071981	0.005	34	0.001	0	886	0.017	882	99.549	4	0.451	0	0.000	1985	0.039	0	0.000	0	0
na	NZ_AP021933.1	4928821	0.028	85	0.003	0	1062	0.022	1061	99.906	1	0.094	0	0.000	18870	0.383	0	0.000	0	0
na	NZ_AP022087.1	4996252	0.005	8	0.000	0	91	0.002	91	100.000	0	0.000	0	0.000	3691	0.074	0	0.000	0	0
na	NZ_CP054345.1	5023098	0.003	7	0.000	0	270	0.005	270	100.000	0	0.000	0	0.000	2056	0.041	0	0.000	0	0
na	NC_011601.1	4965553	0.003	21	0.001	0	69	0.001	66	95.652	3	4.348	0	0.000	1083	0.022	45	0.001	0	0
na	NZ_CP028758.1	4902546	0.002	13	0.000	0	112	0.002	111	99.107	1	0.893	0	0.000	1255	0.026	0	0.000	0	0
na	NZ_CP128931.1	4990655	0.003	15	0.000	0	209	0.004	207	99.043	2	0.957	0	0.000	1701	0.034	0	0.000	0	0
na	NZ_CP088131.1	4785944	0.008	48	0.001	0	497	0.010	494	99.396	3	0.604	0	0.000	4594	0.096	0	0.000	0	0
na	NZ_CP069453.1	4666387	0.003	10	0.000	0	44	0.001	42	95.455	2	4.545	0	0.000	973	0.021	0	0.000	0	0
na	NZ_AP022298.1	5121071	0.005	26	0.001	0	609	0.012	608	99.836	1	0.164	0	0.000	2648	0.052	0	0.000	1	1042531
na	NZ_CP098206.1	5072432	0.004	14	0.000	0	284	0.006	283	99.648	1	0.352	0	0.000	2313	0.046	52	0.001	0	0
na	NZ_CP045827.1	5570476	0.004	13	0.000	0	150	0.003	149	99.333	1	0.667	0	0.000	1965	0.035	0	0.000	1	1379370
na	NZ_CP081698.1	4777845	0.007	26	0.001	0	789	0.017	782	99.113	7	0.887	0	0.000	3930	0.082	0	0.000	0	0
na	NZ_CP049204.1	4866137	0.003	13	0.000	0	229	0.005	229	100.000	0	0.000	0	0.000	1973	0.041	0	0.000	0	0
na	NZ_CP069559.1	5008199	0.003	2	0.000	0	113	0.002	113	100.000	0	0.000	0	0.000	2009	0.040	8	0.000	0	0
na	NZ_CP128970.1	5639055	0.009	54	0.002	0	1471	0.026	1459	99.184	12	0.816	0	0.000	6686	0.119	0	0.000	0	0
na	NZ_OW967178.1	4863036	0.005	37	0.001	0	349	0.007	345	98.854	4	1.146	0	0.000	1901	0.039	0	0.000	0	0
na	NZ_CP080260.1	5366039	0.009	42	0.001	0	906	0.017	881	97.241	25	2.759	0	0.000	6965	0.130	0	0.000	0	0
na	NZ_CP089930.1	4438520	0.004	137	0.004	0	2004	0.045	1838	91.717	166	8.283	0	0.000	730	0.016	110	0.002	0	0
na	NZ_CP007390.1	4807977	0.016	202	0.006	0	6230	0.130	6080	97.592	150	2.409	4	0.064	14913	0.310	3913	0.081	5	2357556
na	NZ_LR134231.1	4594692	0.007	44	0.001	0	982	0.021	982	100.000	0	0.000	0	0.000	3688	0.080	0	0.000	0	0
na	NZ_CP027457.1	5001754	0.003	14	0.000	0	218	0.004	216	99.083	2	0.917	0	0.000	1355	0.027	0	0.000	0	0
TOTAL	-	303216119	0.008	4914	0.149	0	108355	0.036	107585	99.289	770	0.711	5	0.005	262303	0.087	7891	0.003	18	13030166
