ref	name	length	coverage	uReads	abundance	median	callable	callablePct	confirmed	confirmedPct	snps	snpPct	multi	multiPct	lowmq	lowmqPct	high	highPct	gapCount	gapLength
na	NZ_CP035879.1	5083123	0.062	221	0.006	0	4861	0.096	4816	99.074	45	0.926	0	0.000	38014	0.748	144	0.003	0	0
na	NZ_CP073624.1	4950124	0.065	367	0.011	0	6467	0.131	6272	96.985	192	2.979	22	0.340	42236	0.853	859	0.017	0	0
na	NZ_CP024147.1	4639454	0.033	162	0.005	0	3255	0.070	3229	99.201	26	0.799	0	0.000	19955	0.430	174	0.004	0	0
na	NZ_CP138428.1	4614072	0.055	448	0.013	0	9525	0.206	9484	99.570	41	0.430	1	0.010	25783	0.559	282	0.006	0	0
na	NZ_CP106924.1	4837116	0.070	206	0.006	0	4207	0.087	4202	99.881	5	0.119	0	0.000	42139	0.871	0	0.000	0	0
na	NZ_CP051751.1	5054966	0.018	127	0.004	0	2895	0.057	2877	99.378	18	0.622	0	0.000	11711	0.232	33	0.001	0	0
na	NZ_CP047600.1	4768611	0.011	59	0.002	0	1154	0.024	1152	99.827	2	0.173	0	0.000	7034	0.148	0	0.000	0	0
na	NZ_CP023386.1	4900891	0.020	106	0.003	0	2227	0.045	2201	98.833	26	1.167	0	0.000	11059	0.226	0	0.000	0	0
na	NZ_CP030919.1	4810511	0.095	234	0.007	0	4709	0.098	4673	99.236	36	0.764	0	0.000	62321	1.296	0	0.000	1	71001
na	NZ_CP027550.1	4836918	0.008	22	0.001	0	97	0.002	97	100.000	0	0.000	0	0.000	5995	0.124	148	0.003	0	0
na	NZ_CP110511.1	4814832	0.081	689	0.020	0	15040	0.312	14997	99.714	43	0.286	0	0.000	39859	0.828	0	0.000	0	0
na	NZ_AP023197.1	4894769	0.045	238	0.007	0	4771	0.097	4720	98.931	51	1.069	2	0.042	28310	0.578	339	0.007	1	152457
na	NZ_CP142442.1	5358846	0.025	109	0.003	0	2105	0.039	2105	100.000	0	0.000	0	0.000	18882	0.352	426	0.008	0	0
na	NZ_CP134358.1	4936594	0.028	151	0.004	0	2927	0.059	2907	99.317	20	0.683	0	0.000	16053	0.325	6	0.000	0	0
na	NZ_CP038383.1	5571128	0.026	224	0.006	0	5639	0.101	5542	98.280	97	1.720	0	0.000	16040	0.288	0	0.000	0	0
na	NC_017646.1	5313531	0.018	94	0.003	0	1476	0.028	1463	99.119	13	0.881	0	0.000	11849	0.223	0	0.000	0	0
na	NZ_CP095448.1	5120890	0.028	292	0.008	0	6945	0.136	6913	99.539	32	0.461	0	0.000	17748	0.347	0	0.000	0	0
na	NZ_CP028750.1	4602860	0.009	29	0.001	0	415	0.009	402	96.867	13	3.133	0	0.000	6492	0.141	0	0.000	0	0
na	NZ_ABACVG020000001.1	4878159	0.021	266	0.008	0	5741	0.118	5703	99.338	38	0.662	0	0.000	10911	0.224	0	0.000	0	0
na	NZ_CP053730.1	4590822	0.110	470	0.014	0	13672	0.298	13659	99.905	13	0.095	14	0.102	68914	1.501	68	0.001	1	50338
na	NZ_CP019267.1	4740860	0.092	576	0.017	0	13564	0.286	13557	99.948	7	0.052	0	0.000	54076	1.141	196	0.004	1	57697
na	NZ_CP104371.1	4936877	0.019	137	0.004	0	2431	0.049	2420	99.548	11	0.452	0	0.000	9071	0.184	0	0.000	0	0
na	NZ_CP095533.1	5071683	0.025	177	0.005	0	4155	0.082	4131	99.422	24	0.578	0	0.000	13845	0.273	0	0.000	1	295415
na	NZ_CP071375.1	5022520	0.030	304	0.009	0	7056	0.140	7000	99.206	56	0.794	2	0.028	15412	0.307	0	0.000	1	193338
na	NZ_CP095540.1	4880747	0.011	87	0.003	0	2570	0.053	2469	96.070	101	3.930	0	0.000	5694	0.117	0	0.000	0	0
na	NZ_CP141765.1	5018039	0.028	190	0.005	0	4148	0.083	4139	99.783	9	0.217	0	0.000	18188	0.362	548	0.011	0	0
na	NZ_AP022261.1	4907327	0.023	214	0.006	0	5744	0.117	5708	99.373	36	0.627	0	0.000	11183	0.228	0	0.000	0	0
na	NZ_CP022686.1	5055316	0.013	61	0.002	0	1725	0.034	1685	97.681	40	2.319	0	0.000	7627	0.151	0	0.000	1	416027
na	NZ_CP135649.1	4717304	0.085	221	0.006	0	7562	0.160	7504	99.233	58	0.767	3	0.040	50779	1.076	0	0.000	3	213555
na	NZ_CP087290.1	5197709	0.096	1651	0.048	0	42084	0.810	42039	99.893	45	0.107	0	0.000	43094	0.829	0	0.000	1	58453
na	NZ_CP082774.1	5015239	0.010	49	0.001	0	758	0.015	741	97.757	17	2.243	0	0.000	5427	0.108	0	0.000	0	0
na	NZ_CP100500.1	5559392	0.056	520	0.015	0	13034	0.234	12943	99.302	91	0.698	2	0.015	40863	0.735	0	0.000	2	249145
na	NZ_CP027440.1	4892666	0.028	123	0.004	0	2220	0.045	2173	97.883	47	2.117	0	0.000	17436	0.356	0	0.000	1	187930
na	NZ_CP033762.1	4977723	0.012	160	0.005	0	843	0.017	819	97.153	24	2.850	1	0.119	8878	0.178	851	0.017	1	751280
na	NZ_CP068815.1	5192168	0.009	57	0.002	0	1903	0.037	1855	97.478	48	2.522	0	0.000	7435	0.143	0	0.000	1	944917
na	NZ_CP098223.1	4841244	0.065	1518	0.044	0	34368	0.710	34267	99.706	101	0.294	2	0.006	18922	0.391	336	0.007	1	112476
na	NZ_CP104598.1	4901141	0.052	294	0.008	0	7748	0.158	7721	99.652	27	0.348	0	0.000	31428	0.641	0	0.000	0	0
na	NZ_AP022811.1	5283470	0.065	213	0.006	0	5676	0.107	5657	99.665	19	0.335	0	0.000	48610	0.920	414	0.008	2	182306
na	NZ_AP027258.1	4968007	0.055	285	0.008	0	6547	0.132	6535	99.817	12	0.183	0	0.000	30124	0.606	0	0.000	0	0
na	NZ_AP019538.1	5071981	0.020	87	0.003	0	1852	0.037	1836	99.136	16	0.864	0	0.000	11095	0.219	0	0.000	0	0
na	NZ_AP021933.1	4928821	0.019	96	0.003	0	2217	0.045	2205	99.459	12	0.541	0	0.000	12013	0.244	0	0.000	0	0
na	NZ_AP022087.1	4996252	0.020	106	0.003	0	2240	0.045	2218	99.018	22	0.982	0	0.000	11940	0.239	0	0.000	0	0
na	NZ_CP054345.1	5023098	0.010	36	0.001	0	759	0.015	744	98.024	15	1.979	1	0.132	6772	0.135	0	0.000	0	0
na	NC_011601.1	4965553	0.009	62	0.002	0	1128	0.023	1117	99.025	11	0.976	1	0.089	5887	0.119	0	0.000	0	0
