ref	name	length	coverage	uReads	abundance	median	callable	callablePct	confirmed	confirmedPct	snps	snpPct	multi	multiPct	lowmq	lowmqPct	high	highPct	gapCount	gapLength
na	NZ_CP035879.1	5083123	0.054	356	0.006	0	6484	0.128	6272	96.730	210	3.253	29	0.447	43999	0.866	3698	0.073	4	459655
na	NZ_CP073624.1	4950124	0.125	2945	0.047	0	66988	1.353	65447	97.700	1531	2.300	421	0.628	96212	1.944	35029	0.708	18	998094
na	NZ_CP024147.1	4639454	0.065	1892	0.030	0	13335	0.287	12510	93.813	822	6.186	46	0.345	62254	1.342	13390	0.289	1	118136
na	NZ_CP138428.1	4614072	0.075	1250	0.020	0	20566	0.446	19897	96.747	664	3.239	66	0.321	57903	1.255	16469	0.357	2	151452
na	NZ_CP106924.1	4837116	0.076	400	0.006	0	8538	0.177	8248	96.603	288	3.382	23	0.269	67341	1.392	5177	0.107	2	163607
na	NZ_CP051751.1	5054966	0.063	596	0.010	0	10098	0.200	9529	94.365	569	5.644	17	0.168	55832	1.104	5439	0.108	2	277584
na	NZ_CP047600.1	4768611	0.038	352	0.006	0	6176	0.130	5862	94.916	309	5.047	54	0.874	31612	0.663	3806	0.080	3	466591
na	NZ_CP023386.1	4900891	0.077	706	0.011	0	18323	0.374	17804	97.167	519	2.833	4	0.022	57960	1.183	4227	0.086	5	410101
na	NZ_CP030919.1	4810511	0.109	911	0.015	0	16220	0.337	15792	97.361	426	2.635	55	0.339	107222	2.229	22881	0.476	5	362491
na	NZ_CP027550.1	4836918	0.039	522	0.008	0	6159	0.127	5757	93.473	400	6.510	15	0.244	35365	0.731	5056	0.105	2	313601
na	NZ_CP110511.1	4814832	0.054	297	0.005	0	7132	0.148	6797	95.303	335	4.700	5	0.070	44269	0.919	2554	0.053	1	99741
na	NZ_AP023197.1	4894769	0.069	1761	0.028	0	15948	0.326	15498	97.178	450	2.830	49	0.307	65051	1.329	16999	0.347	2	264672
na	NZ_CP142442.1	5358846	0.093	966	0.016	0	19270	0.360	18954	98.360	316	1.641	10	0.052	88190	1.646	10511	0.196	5	348608
na	NZ_CP134358.1	4936594	0.045	582	0.009	0	9138	0.185	8588	93.981	549	6.032	37	0.405	37684	0.763	4499	0.091	3	525275
