ref	name	length	coverage	uReads	abundance	median	callable	callablePct	confirmed	confirmedPct	snps	snpPct	multi	multiPct	lowmq	lowmqPct	high	highPct	gapCount	gapLength
na	NZ_CP035879.1	5083123	0.108	358	0.002	0	9930	0.195	9888	99.577	42	0.423	0	0.000	88181	1.735	757	0.015	0	0
na	NZ_CP073624.1	4950124	0.065	141	0.001	0	3814	0.077	3715	97.404	99	2.609	20	0.524	48502	0.980	737	0.015	0	0
na	NZ_CP024147.1	4639454	0.033	137	0.001	0	3214	0.069	3180	98.942	34	1.058	0	0.000	20603	0.444	1033	0.022	0	0
na	NZ_CP138428.1	4614072	0.059	323	0.002	0	9235	0.200	9185	99.459	50	0.541	1	0.011	37243	0.807	883	0.019	1	91860
na	NZ_CP106924.1	4837116	0.134	528	0.004	0	14483	0.299	14456	99.814	27	0.186	0	0.000	96147	1.988	691	0.014	2	95894
na	NZ_CP051751.1	5054966	0.018	106	0.001	0	2728	0.054	2685	98.424	43	1.578	3	0.110	14407	0.285	350	0.007	0	0
na	NZ_CP047600.1	4768611	0.012	76	0.001	0	1711	0.036	1704	99.591	7	0.409	0	0.000	8066	0.169	836	0.018	0	0
na	NZ_CP023386.1	4900891	0.154	1723	0.012	0	56939	1.162	56893	99.919	46	0.081	0	0.000	101102	2.063	740	0.015	9	395398
na	NZ_CP030919.1	4810511	0.086	154	0.001	0	4868	0.101	4859	99.815	9	0.185	0	0.000	63221	1.314	701	0.015	0	0
na	NZ_CP027550.1	4836918	0.009	47	0.000	0	1507	0.031	1462	97.014	45	2.998	6	0.398	6989	0.144	783	0.016	0	0
na	NZ_CP110511.1	4814832	0.095	333	0.002	0	9500	0.197	9478	99.768	22	0.232	1	0.011	70994	1.474	751	0.016	1	80929
na	NZ_AP023197.1	4894769	0.058	341	0.002	0	10367	0.212	10348	99.817	19	0.183	0	0.000	41060	0.839	801	0.016	0	0
na	NZ_CP142442.1	5358846	0.036	241	0.002	0	6761	0.126	6699	99.083	62	0.917	0	0.000	26985	0.504	958	0.018	0	0
na	NZ_CP134358.1	4936594	0.028	97	0.001	0	2322	0.047	2312	99.569	10	0.431	0	0.000	21388	0.433	558	0.011	0	0
na	NZ_CP038383.1	5571128	0.028	183	0.001	0	4748	0.085	4716	99.326	32	0.674	0	0.000	21226	0.381	378	0.007	0	0
na	NC_017646.1	5313531	0.020	117	0.001	0	3225	0.061	3188	98.853	37	1.147	0	0.000	15594	0.293	490	0.009	0	0
na	NZ_CP095448.1	5120890	0.026	208	0.001	0	5898	0.115	5861	99.373	37	0.627	1	0.017	18917	0.369	0	0.000	3	713436
na	NZ_CP028750.1	4602860	0.009	37	0.000	0	930	0.020	922	99.140	8	0.860	0	0.000	6445	0.140	0	0.000	0	0
na	NZ_ABACVG020000001.1	4878159	0.012	110	0.001	0	3295	0.068	3244	98.452	51	1.548	0	0.000	7737	0.159	0	0.000	0	0
na	NZ_CP053730.1	4590822	0.092	214	0.001	0	5823	0.127	5818	99.914	5	0.086	0	0.000	63868	1.391	0	0.000	2	156990
na	NZ_CP019267.1	4740860	0.223	1976	0.013	0	60458	1.275	60434	99.960	24	0.040	2	0.003	152777	3.223	87	0.002	5	172289
na	NZ_CP104371.1	4936877	0.033	126	0.001	0	2787	0.056	2771	99.426	16	0.574	0	0.000	23180	0.470	0	0.000	1	155176
na	NZ_CP095533.1	5071683	0.038	233	0.002	0	6744	0.133	6710	99.496	34	0.504	0	0.000	29027	0.572	0	0.000	0	0
na	NZ_CP071375.1	5022520	0.039	454	0.003	0	13721	0.273	13676	99.672	45	0.328	0	0.000	21464	0.427	92	0.002	0	0
na	NZ_CP095540.1	4880747	0.012	56	0.000	0	1806	0.037	1792	99.225	14	0.775	0	0.000	10014	0.205	0	0.000	1	555579
na	NZ_CP141765.1	5018039	0.035	207	0.001	0	5940	0.118	5926	99.764	14	0.236	0	0.000	24387	0.486	86	0.002	0	0
na	NZ_AP022261.1	4907327	0.034	278	0.002	0	8887	0.181	8840	99.471	47	0.529	0	0.000	22692	0.462	0	0.000	0	0
na	NZ_CP022686.1	5055316	0.010	29	0.000	0	592	0.012	585	98.818	7	1.182	0	0.000	7922	0.157	0	0.000	0	0
na	NZ_CP135649.1	4717304	0.074	186	0.001	0	5261	0.112	5204	98.917	57	1.085	6	0.114	53674	1.138	232	0.005	2	192069
na	NZ_CP087290.1	5197709	0.028	145	0.001	0	3247	0.062	3220	99.168	27	0.832	0	0.000	22809	0.439	0	0.000	0	0
na	NZ_CP082774.1	5015239	0.008	36	0.000	0	923	0.018	908	98.375	15	1.627	1	0.108	4755	0.095	0	0.000	0	0
na	NZ_CP100500.1	5559392	0.054	341	0.002	0	10053	0.181	9988	99.353	65	0.647	0	0.000	49281	0.886	384	0.007	1	204745
na	NZ_CP027440.1	4892666	0.022	167	0.001	0	4690	0.096	4644	99.019	46	0.981	0	0.000	14117	0.289	0	0.000	0	0
na	NZ_CP033762.1	4977723	0.010	40	0.000	0	1428	0.029	1417	99.230	11	0.770	0	0.000	8047	0.162	0	0.000	0	0
na	NZ_CP068815.1	5192168	0.010	51	0.000	0	1366	0.026	1357	99.341	9	0.659	0	0.000	8398	0.162	24	0.000	0	0
na	NZ_CP098223.1	4841244	0.015	88	0.001	0	2210	0.046	2164	97.919	46	2.081	0	0.000	10294	0.213	59	0.001	0	0
na	NZ_CP104598.1	4901141	0.089	539	0.004	0	15712	0.321	15689	99.854	23	0.146	0	0.000	65844	1.343	0	0.000	0	0
na	NZ_AP022811.1	5283470	0.129	588	0.004	0	17496	0.331	17467	99.834	29	0.166	0	0.000	106321	2.012	526	0.010	7	402880
na	NZ_AP027258.1	4968007	0.074	307	0.002	0	8424	0.170	8402	99.739	22	0.261	0	0.000	51187	1.030	0	0.000	1	73065
na	NZ_AP019538.1	5071981	0.026	56	0.000	0	1239	0.024	1232	99.435	7	0.565	0	0.000	20552	0.405	148	0.003	0	0
na	NZ_AP021933.1	4928821	0.022	171	0.001	0	5078	0.103	5027	98.996	51	1.004	0	0.000	14760	0.299	0	0.000	0	0
na	NZ_AP022087.1	4996252	0.201	3234	0.022	0	110588	2.213	110511	99.930	77	0.070	2	0.002	111452	2.231	281	0.006	16	718165
na	NZ_CP054345.1	5023098	0.011	54	0.000	0	1525	0.030	1517	99.475	8	0.525	0	0.000	9988	0.199	0	0.000	0	0
na	NC_011601.1	4965553	0.010	62	0.000	0	1304	0.026	1281	98.236	23	1.764	0	0.000	5644	0.114	0	0.000	0	0
na	NZ_CP028758.1	4902546	0.032	158	0.001	0	4682	0.096	4659	99.509	23	0.491	0	0.000	21074	0.430	0	0.000	0	0
na	NZ_CP128931.1	4990655	0.065	249	0.002	0	7208	0.144	7042	97.697	166	2.304	2	0.028	47241	0.947	0	0.000	1	79293
na	NZ_CP088131.1	4785944	0.079	174	0.001	0	5259	0.110	5240	99.639	19	0.361	0	0.000	56144	1.173	0	0.000	2	151059
na	NZ_CP069453.1	4666387	0.008	39	0.000	0	1405	0.030	1403	99.858	2	0.142	0	0.000	5670	0.122	0	0.000	0	0
na	NZ_AP022298.1	5121071	0.028	84	0.001	0	2728	0.053	2684	98.387	44	1.613	0	0.000	20369	0.398	0	0.000	0	0
na	NZ_CP098206.1	5072432	0.010	75	0.001	0	2083	0.041	2057	98.752	26	1.248	0	0.000	7021	0.138	0	0.000	0	0
na	NZ_CP045827.1	5570476	0.119	600	0.004	0	16787	0.301	16753	99.797	34	0.203	2	0.012	103377	1.856	92	0.002	5	312330
na	NZ_CP081698.1	4777845	0.070	103	0.001	0	2686	0.056	2628	97.841	58	2.159	0	0.000	48721	1.020	0	0.000	0	0
na	NZ_CP049204.1	4866137	0.033	176	0.001	0	4099	0.084	4052	98.853	47	1.147	0	0.000	19730	0.405	0	0.000	0	0
na	NZ_CP069559.1	5008199	0.009	20	0.000	0	329	0.007	328	99.696	1	0.304	0	0.000	6612	0.132	0	0.000	0	0
na	NZ_CP128970.1	5639055	0.059	300	0.002	0	9220	0.164	9186	99.631	34	0.369	1	0.011	61239	1.086	40	0.001	1	89699
na	NZ_OW967178.1	4863036	0.038	230	0.002	0	7064	0.145	7042	99.689	22	0.311	1	0.014	25717	0.529	0	0.000	1	140852
na	NZ_CP080260.1	5366039	0.056	253	0.002	0	8038	0.150	8015	99.714	23	0.286	0	0.000	53136	0.990	126	0.002	5	567737
na	NZ_CP089930.1	4438520	0.007	100	0.001	0	2138	0.048	2108	98.597	30	1.403	0	0.000	2881	0.065	105	0.002	0	0
na	NZ_CP007390.1	4807977	0.096	492	0.003	0	14751	0.307	14489	98.224	262	1.777	8	0.054	65708	1.367	80	0.002	1	74854
na	NZ_LR134231.1	4594692	0.143	916	0.006	0	25680	0.559	25657	99.910	23	0.090	2	0.008	89324	1.944	0	0.000	0	0
na	NZ_CP027457.1	5001754	0.038	217	0.001	0	3682	0.074	3673	99.756	9	0.244	0	0.000	24289	0.486	7	0.000	0	0
TOTAL	-	303216119	0.052	19084	0.130	0	570616	0.188	568391	99.610	2225	0.390	59	0.010	2285514	0.754	13816	0.005	68	5424299
