ref	name	length	coverage	uReads	abundance	median	callable	callablePct	confirmed	confirmedPct	snps	snpPct	multi	multiPct	lowmq	lowmqPct	high	highPct	gapCount	gapLength
na	NZ_CP035879.1	5083123	0.004	10	0.001	0	315	0.006	315	100.000	0	0.000	0	0.000	2494	0.049	0	0.000	0	0
na	NZ_CP073624.1	4950124	0.006	18	0.002	0	636	0.013	597	93.868	39	6.132	0	0.000	3574	0.072	0	0.000	1	893517
na	NZ_CP024147.1	4639454	0.002	10	0.001	0	571	0.012	571	100.000	0	0.000	0	0.000	1413	0.030	0	0.000	0	0
na	NZ_CP138428.1	4614072	0.004	25	0.003	0	502	0.011	500	99.602	2	0.398	0	0.000	1580	0.034	0	0.000	0	0
na	NZ_CP106924.1	4837116	0.006	14	0.002	0	579	0.012	579	100.000	0	0.000	0	0.000	3254	0.067	0	0.000	0	0
na	NZ_CP051751.1	5054966	0.001	11	0.001	0	286	0.006	279	97.552	7	2.448	0	0.000	230	0.005	0	0.000	0	0
na	NZ_CP047600.1	4768611	0.001	6	0.001	0	4	0.000	4	100.000	0	0.000	0	0.000	116	0.002	0	0.000	0	0
na	NZ_CP023386.1	4900891	0.001	6	0.001	0	266	0.005	262	98.496	4	1.504	0	0.000	579	0.012	0	0.000	0	0
na	NZ_CP030919.1	4810511	0.008	11	0.001	0	460	0.010	460	100.000	0	0.000	0	0.000	4481	0.093	0	0.000	1	773914
na	NZ_CP027550.1	4836918	0.000	0	0.000	0	0	0.000	0	0.000	0	0.000	0	0.000	474	0.010	0	0.000	0	0
na	NZ_CP110511.1	4814832	0.005	12	0.002	0	81	0.002	78	96.296	3	3.704	0	0.000	2971	0.062	0	0.000	0	0
na	NZ_AP023197.1	4894769	0.003	16	0.002	0	259	0.005	245	94.595	14	5.405	0	0.000	923	0.019	0	0.000	0	0
na	NZ_CP142442.1	5358846	0.001	4	0.001	0	89	0.002	77	86.517	12	13.483	0	0.000	1260	0.024	0	0.000	0	0
na	NZ_CP134358.1	4936594	0.001	7	0.001	0	277	0.006	277	100.000	0	0.000	0	0.000	826	0.017	0	0.000	0	0
na	NZ_CP038383.1	5571128	0.001	6	0.001	0	111	0.002	111	100.000	0	0.000	0	0.000	638	0.011	0	0.000	0	0
na	NC_017646.1	5313531	0.001	11	0.001	0	112	0.002	111	99.107	1	0.893	0	0.000	310	0.006	0	0.000	0	0
na	NZ_CP095448.1	5120890	0.001	23	0.003	0	862	0.017	858	99.536	4	0.464	0	0.000	42	0.001	0	0.000	0	0
na	NZ_CP028750.1	4602860	0.000	4	0.001	0	22	0.000	22	100.000	0	0.000	0	0.000	254	0.006	0	0.000	0	0
na	NZ_ABACVG020000001.1	4878159	0.001	12	0.002	0	278	0.006	276	99.281	2	0.719	0	0.000	572	0.012	0	0.000	0	0
na	NZ_CP053730.1	4590822	0.010	41	0.005	0	1196	0.026	1195	99.916	1	0.084	0	0.000	5443	0.119	0	0.000	0	0
na	NZ_CP019267.1	4740860	0.006	40	0.005	0	732	0.015	731	99.863	1	0.137	0	0.000	3946	0.083	0	0.000	0	0
na	NZ_CP104371.1	4936877	0.000	0	0.000	0	0	0.000	0	0.000	0	0.000	0	0.000	426	0.009	0	0.000	0	0
na	NZ_CP095533.1	5071683	0.001	18	0.002	0	842	0.017	841	99.881	1	0.119	0	0.000	954	0.019	0	0.000	0	0
na	NZ_CP071375.1	5022520	0.002	6	0.001	0	89	0.002	89	100.000	0	0.000	0	0.000	1532	0.031	0	0.000	0	0
na	NZ_CP095540.1	4880747	0.001	5	0.001	0	0	0.000	0	0.000	0	0.000	0	0.000	435	0.009	0	0.000	0	0
na	NZ_CP141765.1	5018039	0.001	3	0.000	0	0	0.000	0	0.000	0	0.000	0	0.000	1075	0.021	0	0.000	0	0
na	NZ_AP022261.1	4907327	0.001	10	0.001	0	578	0.012	576	99.654	2	0.346	0	0.000	1008	0.021	0	0.000	0	0
na	NZ_CP022686.1	5055316	0.000	2	0.000	0	0	0.000	0	0.000	0	0.000	0	0.000	87	0.002	0	0.000	0	0
na	NZ_CP135649.1	4717304	0.009	30	0.004	0	552	0.012	552	100.000	0	0.000	0	0.000	3435	0.073	0	0.000	0	0
na	NZ_CP087290.1	5197709	0.001	15	0.002	0	490	0.009	489	99.796	1	0.204	0	0.000	398	0.008	0	0.000	0	0
