ref	name	length	coverage	uReads	abundance	median	callable	callablePct	confirmed	confirmedPct	snps	snpPct	multi	multiPct	lowmq	lowmqPct	high	highPct	gapCount	gapLength
na	NZ_CP035879.1	5083123	0.060	270	0.006	0	4478	0.088	4447	99.308	31	0.692	0	0.000	49151	0.967	4281	0.084	2	188844
na	NZ_CP073624.1	4950124	0.085	2296	0.048	0	24714	0.499	24232	98.050	481	1.957	132	0.534	63732	1.287	16400	0.331	7	585436
na	NZ_CP024147.1	4639454	0.038	1792	0.037	0	3113	0.067	2903	93.254	210	6.750	2	0.064	40726	0.878	12952	0.279	0	0
na	NZ_CP138428.1	4614072	0.060	424	0.009	0	7260	0.157	7127	98.168	133	1.832	0	0.000	42114	0.913	2121	0.046	2	184802
na	NZ_CP106924.1	4837116	0.071	255	0.005	0	4188	0.087	4144	98.949	44	1.051	0	0.000	57956	1.198	4311	0.089	1	79832
na	NZ_CP051751.1	5054966	0.023	166	0.003	0	2272	0.045	2202	96.919	68	3.004	8	0.352	25222	0.499	6511	0.129	2	527949
na	NZ_CP047600.1	4768611	0.021	150	0.003	0	1344	0.028	1281	95.312	63	4.688	0	0.000	20875	0.438	4615	0.097	0	0
na	NZ_CP023386.1	4900891	0.025	161	0.003	0	2198	0.045	2079	94.586	119	5.419	2	0.091	27658	0.564	6214	0.127	1	232653
na	NZ_CP030919.1	4810511	0.094	252	0.005	0	5736	0.119	5714	99.616	22	0.384	5	0.087	76750	1.595	5505	0.114	2	148884
na	NZ_CP027550.1	4836918	0.018	538	0.011	0	1289	0.027	1254	97.285	35	2.715	0	0.000	21065	0.436	7107	0.147	1	332250
na	NZ_CP110511.1	4814832	0.056	142	0.003	0	3079	0.064	3032	98.474	47	1.526	0	0.000	43174	0.897	3894	0.081	3	318032
na	NZ_AP023197.1	4894769	0.083	3981	0.083	0	18345	0.375	18279	99.640	64	0.349	12	0.065	65611	1.340	20684	0.423	3	204587
na	NZ_CP142442.1	5358846	0.030	149	0.003	0	2294	0.043	2244	97.820	50	2.194	15	0.654	38693	0.722	10147	0.189	1	228784
