ref	name	length	coverage	uReads	abundance	median	callable	callablePct	confirmed	confirmedPct	snps	snpPct	multi	multiPct	lowmq	lowmqPct	high	highPct	gapCount	gapLength
na	NZ_CP035879.1	5083123	0.003	22	0.001	0	639	0.013	610	95.462	29	4.538	0	0.000	1577	0.031	0	0.000	0	0
na	NZ_CP073624.1	4950124	0.010	239	0.007	0	4562	0.092	4430	97.107	130	2.865	25	0.548	6036	0.122	480	0.010	0	0
na	NZ_CP024147.1	4639454	0.006	71	0.002	0	2345	0.051	2195	93.603	150	6.397	0	0.000	3475	0.075	236	0.005	1	942895
na	NZ_CP138428.1	4614072	0.005	58	0.002	0	1272	0.028	1258	98.899	14	1.102	2	0.157	3005	0.065	150	0.003	0	0
na	NZ_CP106924.1	4837116	0.006	19	0.001	0	448	0.009	446	99.554	2	0.446	0	0.000	4608	0.095	0	0.000	0	0
na	NZ_CP051751.1	5054966	0.003	33	0.001	0	577	0.011	533	92.374	44	7.626	0	0.000	1145	0.023	0	0.000	0	0
na	NZ_CP047600.1	4768611	0.002	25	0.001	0	707	0.015	690	97.595	17	2.405	0	0.000	507	0.011	0	0.000	0	0
na	NZ_CP023386.1	4900891	0.003	24	0.001	0	426	0.009	421	98.826	5	1.174	0	0.000	2240	0.046	0	0.000	0	0
na	NZ_CP030919.1	4810511	0.010	59	0.002	0	1183	0.025	1174	99.239	9	0.761	0	0.000	5203	0.108	0	0.000	0	0
na	NZ_CP027550.1	4836918	0.002	11	0.000	0	90	0.002	81	90.000	9	10.000	0	0.000	1638	0.034	117	0.002	1	2610203
na	NZ_CP110511.1	4814832	0.003	10	0.000	0	111	0.002	110	99.099	1	0.901	0	0.000	2143	0.045	0	0.000	0	0
na	NZ_AP023197.1	4894769	0.005	39	0.001	0	570	0.012	552	96.842	18	3.158	0	0.000	4943	0.101	126	0.003	0	0
na	NZ_CP142442.1	5358846	0.004	21	0.001	0	311	0.006	305	98.071	6	1.942	2	0.643	2974	0.055	0	0.000	0	0
na	NZ_CP134358.1	4936594	0.003	26	0.001	0	525	0.011	500	95.238	25	4.762	0	0.000	1384	0.028	0	0.000	0	0
na	NZ_CP038383.1	5571128	0.003	54	0.002	0	864	0.016	843	97.569	21	2.431	0	0.000	1476	0.026	0	0.000	0	0
na	NC_017646.1	5313531	0.003	20	0.001	0	31	0.001	31	100.000	0	0.000	0	0.000	1704	0.032	0	0.000	0	0
na	NZ_CP095448.1	5120890	0.004	67	0.002	0	1683	0.033	1611	95.722	72	4.278	0	0.000	1822	0.036	0	0.000	0	0
na	NZ_CP028750.1	4602860	0.003	20	0.001	0	129	0.003	123	95.349	6	4.651	0	0.000	1659	0.036	0	0.000	0	0
na	NZ_ABACVG020000001.1	4878159	0.007	120	0.003	0	2948	0.060	2767	93.860	181	6.144	2	0.068	2935	0.060	0	0.000	0	0
na	NZ_CP053730.1	4590822	0.007	35	0.001	0	793	0.017	789	99.496	4	0.504	0	0.000	3636	0.079	8	0.000	0	0
na	NZ_CP019267.1	4740860	0.005	22	0.001	0	268	0.006	261	97.388	7	2.612	0	0.000	3180	0.067	236	0.005	0	0
na	NZ_CP104371.1	4936877	0.003	34	0.001	0	487	0.010	480	98.563	7	1.437	0	0.000	1636	0.033	0	0.000	0	0
na	NZ_CP095533.1	5071683	0.005	60	0.002	0	1088	0.021	1022	93.934	66	6.066	0	0.000	2078	0.041	104	0.002	0	0
na	NZ_CP071375.1	5022520	0.003	34	0.001	0	867	0.017	802	92.503	65	7.497	0	0.000	2616	0.052	0	0.000	0	0
na	NZ_CP095540.1	4880747	0.003	36	0.001	0	679	0.014	636	93.667	42	6.213	3	0.442	1092	0.022	0	0.000	0	0
na	NZ_CP141765.1	5018039	0.005	41	0.001	0	954	0.019	911	95.493	43	4.507	0	0.000	3250	0.065	147	0.003	0	0
na	NZ_AP022261.1	4907327	0.005	42	0.001	0	627	0.013	625	99.681	2	0.319	0	0.000	2057	0.042	0	0.000	0	0
na	NZ_CP022686.1	5055316	0.002	12	0.000	0	101	0.002	98	97.030	3	2.970	0	0.000	1184	0.023	0	0.000	0	0
na	NZ_CP135649.1	4717304	0.008	42	0.001	0	1386	0.029	1351	97.475	35	2.529	2	0.144	3628	0.077	0	0.000	0	0
na	NZ_CP087290.1	5197709	0.003	44	0.001	0	563	0.011	560	99.467	3	0.533	0	0.000	2231	0.043	0	0.000	0	0
na	NZ_CP082774.1	5015239	0.002	16	0.000	0	243	0.005	236	97.119	7	2.881	0	0.000	670	0.013	0	0.000	0	0
na	NZ_CP100500.1	5559392	0.006	67	0.002	0	1224	0.022	1203	98.284	21	1.716	0	0.000	5288	0.095	0	0.000	0	0
na	NZ_CP027440.1	4892666	0.002	21	0.001	0	285	0.006	267	93.684	18	6.316	0	0.000	1245	0.025	0	0.000	0	0
na	NZ_CP033762.1	4977723	0.003	32	0.001	0	925	0.019	904	97.730	21	2.270	0	0.000	1796	0.036	0	0.000	0	0
na	NZ_CP068815.1	5192168	0.002	16	0.000	0	582	0.011	574	98.625	8	1.375	0	0.000	804	0.015	0	0.000	0	0
na	NZ_CP098223.1	4841244	0.007	90	0.003	0	943	0.019	875	92.789	68	7.211	0	0.000	6021	0.124	147	0.003	1	1082893
na	NZ_CP104598.1	4901141	0.004	34	0.001	0	1043	0.021	1010	96.836	33	3.164	0	0.000	2030	0.041	0	0.000	0	0
na	NZ_AP022811.1	5283470	0.005	11	0.000	0	296	0.006	287	96.959	9	3.041	0	0.000	3963	0.075	151	0.003	0	0
na	NZ_AP027258.1	4968007	0.004	18	0.001	0	546	0.011	518	94.872	28	5.128	0	0.000	1871	0.038	0	0.000	0	0
na	NZ_AP019538.1	5071981	0.003	16	0.000	0	174	0.003	170	97.701	4	2.299	0	0.000	1798	0.035	0	0.000	0	0
na	NZ_AP021933.1	4928821	0.003	31	0.001	0	403	0.008	375	93.052	28	6.948	0	0.000	1347	0.027	0	0.000	0	0
na	NZ_AP022087.1	4996252	0.003	15	0.000	0	28	0.001	27	96.429	1	3.571	0	0.000	2631	0.053	0	0.000	0	0
na	NZ_CP054345.1	5023098	0.002	19	0.001	0	473	0.009	461	97.463	12	2.537	0	0.000	675	0.013	0	0.000	0	0
na	NC_011601.1	4965553	0.002	29	0.001	0	633	0.013	582	91.943	51	8.057	0	0.000	1423	0.029	0	0.000	0	0
na	NZ_CP028758.1	4902546	0.003	16	0.000	0	193	0.004	186	96.373	7	3.627	0	0.000	1981	0.040	0	0.000	0	0
na	NZ_CP128931.1	4990655	0.003	11	0.000	0	231	0.005	218	94.372	13	5.628	0	0.000	1289	0.026	0	0.000	0	0
na	NZ_CP088131.1	4785944	0.012	65	0.002	0	1409	0.029	1398	99.219	11	0.781	0	0.000	8811	0.184	0	0.000	0	0
na	NZ_CP069453.1	4666387	0.002	11	0.000	0	89	0.002	88	98.876	1	1.124	0	0.000	1487	0.032	0	0.000	0	0
na	NZ_AP022298.1	5121071	0.004	29	0.001	0	824	0.016	814	98.786	10	1.214	0	0.000	1915	0.037	23	0.000	1	1372251
na	NZ_CP098206.1	5072432	0.002	12	0.000	0	7	0.000	7	100.000	0	0.000	0	0.000	887	0.017	0	0.000	0	0
na	NZ_CP045827.1	5570476	0.003	22	0.001	0	811	0.015	785	96.794	26	3.206	0	0.000	1480	0.027	0	0.000	0	0
na	NZ_CP081698.1	4777845	0.008	49	0.001	0	876	0.018	860	98.174	16	1.833	3	0.342	5959	0.125	277	0.006	0	0
na	NZ_CP049204.1	4866137	0.003	25	0.001	0	73	0.002	68	93.151	5	6.849	0	0.000	2023	0.042	0	0.000	0	0
na	NZ_CP069559.1	5008199	0.003	12	0.000	0	0	0.000	0	0.000	0	0.000	0	0.000	1915	0.038	0	0.000	0	0
na	NZ_CP128970.1	5639055	0.007	66	0.002	0	1429	0.025	1385	96.921	44	3.079	0	0.000	6227	0.110	0	0.000	0	0
na	NZ_OW967178.1	4863036	0.004	42	0.001	0	943	0.019	918	97.349	25	2.651	0	0.000	1529	0.031	0	0.000	0	0
na	NZ_CP080260.1	5366039	0.006	19	0.001	0	487	0.009	446	91.581	41	8.419	0	0.000	5383	0.100	0	0.000	0	0
na	NZ_CP089930.1	4438520	0.013	442	0.013	0	9332	0.210	8669	92.895	662	7.107	17	0.182	4014	0.090	0	0.000	0	0
na	NZ_CP007390.1	4807977	0.015	40	0.001	0	1200	0.025	1155	96.250	45	3.750	0	0.000	13926	0.290	1398	0.029	1	380653
