ref	name	length	coverage	uReads	abundance	median	callable	callablePct	confirmed	confirmedPct	snps	snpPct	multi	multiPct	lowmq	lowmqPct	high	highPct	gapCount	gapLength
na	NZ_CP035879.1	5083123	0.089	360	0.028	0	10535	0.207	10508	99.744	27	0.256	0	0.000	59835	1.177	0	0.000	3	239698
na	NZ_CP073624.1	4950124	0.078	199	0.016	0	6118	0.124	6038	98.692	75	1.231	26	0.425	50622	1.023	0	0.000	2	134914
na	NZ_CP024147.1	4639454	0.035	148	0.012	0	4839	0.104	4817	99.545	22	0.455	0	0.000	21622	0.466	496	0.011	1	164039
na	NZ_CP138428.1	4614072	0.088	848	0.066	0	23893	0.518	23864	99.879	29	0.121	0	0.000	43993	0.953	0	0.000	0	0
na	NZ_CP106924.1	4837116	0.105	372	0.029	0	10547	0.218	10527	99.810	20	0.190	0	0.000	69953	1.446	13	0.000	3	187834
na	NZ_CP051751.1	5054966	0.018	97	0.008	0	2244	0.044	2226	99.198	18	0.802	0	0.000	11411	0.226	0	0.000	0	0
na	NZ_CP047600.1	4768611	0.012	58	0.005	0	1300	0.027	1281	98.538	19	1.462	0	0.000	7092	0.149	11	0.000	0	0
na	NZ_CP023386.1	4900891	0.017	83	0.006	0	2601	0.053	2591	99.616	10	0.384	0	0.000	10013	0.204	0	0.000	0	0
na	NZ_CP030919.1	4810511	0.113	281	0.022	0	7501	0.156	7486	99.800	15	0.200	0	0.000	78092	1.623	0	0.000	4	242368
na	NZ_CP027550.1	4836918	0.008	39	0.003	0	562	0.012	555	98.754	7	1.246	0	0.000	5427	0.112	0	0.000	0	0
na	NZ_CP110511.1	4814832	0.084	388	0.030	0	11948	0.248	11921	99.774	27	0.226	1	0.008	54427	1.130	0	0.000	1	64957
na	NZ_AP023197.1	4894769	0.059	445	0.035	0	13348	0.273	13331	99.873	17	0.127	0	0.000	37830	0.773	206	0.004	1	91344
na	NZ_CP142442.1	5358846	0.021	105	0.008	0	3336	0.062	3332	99.880	4	0.120	0	0.000	16534	0.309	17	0.000	1	339796
na	NZ_CP134358.1	4936594	0.028	81	0.006	0	1528	0.031	1526	99.869	2	0.131	0	0.000	16807	0.340	0	0.000	0	0
na	NZ_CP038383.1	5571128	0.026	122	0.010	0	3199	0.057	3168	99.031	31	0.969	0	0.000	18185	0.326	0	0.000	0	0
na	NC_017646.1	5313531	0.020	141	0.011	0	4932	0.093	4908	99.513	24	0.487	0	0.000	11463	0.216	0	0.000	0	0
na	NZ_CP095448.1	5120890	0.045	674	0.053	0	19468	0.380	19455	99.933	13	0.067	2	0.010	23379	0.457	4	0.000	0	0
na	NZ_CP028750.1	4602860	0.008	28	0.002	0	851	0.018	848	99.647	3	0.353	0	0.000	4833	0.105	0	0.000	0	0
na	NZ_ABACVG020000001.1	4878159	0.031	777	0.061	0	21806	0.447	21703	99.528	103	0.472	1	0.005	7490	0.154	0	0.000	0	0
na	NZ_CP053730.1	4590822	0.126	371	0.029	0	11837	0.258	11821	99.865	16	0.135	0	0.000	88103	1.919	2	0.000	4	223568
na	NZ_CP019267.1	4740860	0.144	990	0.077	0	32332	0.682	32316	99.951	16	0.049	0	0.000	89458	1.887	640	0.013	1	39269
na	NZ_CP104371.1	4936877	0.015	52	0.004	0	1730	0.035	1723	99.595	7	0.405	0	0.000	9025	0.183	0	0.000	0	0
na	NZ_CP095533.1	5071683	0.018	118	0.009	0	3051	0.060	3011	98.689	40	1.311	0	0.000	11350	0.224	0	0.000	1	317962
na	NZ_CP071375.1	5022520	0.029	170	0.013	0	6032	0.120	5995	99.387	37	0.613	0	0.000	17666	0.352	0	0.000	0	0
na	NZ_CP095540.1	4880747	0.011	78	0.006	0	3069	0.063	3010	98.078	59	1.922	0	0.000	6188	0.127	0	0.000	2	1294738
na	NZ_CP141765.1	5018039	0.024	88	0.007	0	3050	0.061	3046	99.869	4	0.131	0	0.000	20423	0.407	12	0.000	0	0
na	NZ_AP022261.1	4907327	0.020	139	0.011	0	4003	0.082	3995	99.800	8	0.200	0	0.000	10331	0.211	0	0.000	0	0
na	NZ_CP022686.1	5055316	0.011	54	0.004	0	1142	0.023	1136	99.475	6	0.525	0	0.000	7547	0.149	64	0.001	0	0
na	NZ_CP135649.1	4717304	0.101	279	0.022	0	8161	0.173	8113	99.412	47	0.576	2	0.025	68611	1.454	0	0.000	2	156282
na	NZ_CP087290.1	5197709	0.107	2054	0.160	0	62980	1.212	62951	99.954	29	0.046	0	0.000	44321	0.853	103	0.002	0	0
na	NZ_CP082774.1	5015239	0.011	63	0.005	0	2046	0.041	2034	99.413	12	0.587	0	0.000	5923	0.118	0	0.000	0	0
na	NZ_CP100500.1	5559392	0.061	863	0.067	0	25900	0.466	25866	99.869	34	0.131	0	0.000	36426	0.655	0	0.000	0	0
na	NZ_CP027440.1	4892666	0.028	62	0.005	0	1649	0.034	1647	99.879	2	0.121	0	0.000	19118	0.391	51	0.001	0	0
na	NZ_CP033762.1	4977723	0.013	53	0.004	0	1754	0.035	1752	99.886	2	0.114	0	0.000	9431	0.189	0	0.000	0	0
na	NZ_CP068815.1	5192168	0.011	61	0.005	0	2419	0.047	2403	99.339	16	0.661	0	0.000	6743	0.130	64	0.001	1	707069
na	NZ_CP098223.1	4841244	0.022	255	0.020	0	6686	0.138	6616	98.953	70	1.047	0	0.000	13390	0.277	209	0.004	1	243790
na	NZ_CP104598.1	4901141	0.072	341	0.027	0	10509	0.214	10478	99.705	31	0.295	0	0.000	47425	0.968	13	0.000	1	86765
na	NZ_AP022811.1	5283470	0.106	434	0.034	0	12981	0.246	12954	99.792	27	0.208	0	0.000	82720	1.566	268	0.005	4	304928
na	NZ_AP027258.1	4968007	0.070	323	0.025	0	8772	0.177	8747	99.715	25	0.285	0	0.000	44157	0.889	11	0.000	3	242656
na	NZ_AP019538.1	5071981	0.016	40	0.003	0	1103	0.022	1085	98.368	18	1.632	0	0.000	10768	0.212	0	0.000	0	0
na	NZ_AP021933.1	4928821	0.020	101	0.008	0	3651	0.074	3629	99.397	22	0.603	0	0.000	12547	0.255	0	0.000	0	0
na	NZ_AP022087.1	4996252	0.015	58	0.005	0	1916	0.038	1900	99.165	16	0.835	0	0.000	9332	0.187	0	0.000	0	0
na	NZ_CP054345.1	5023098	0.009	38	0.003	0	1108	0.022	1103	99.549	5	0.451	0	0.000	5257	0.105	0	0.000	1	602201
na	NC_011601.1	4965553	0.008	43	0.003	0	1040	0.021	1031	99.135	9	0.865	0	0.000	4258	0.086	0	0.000	0	0
na	NZ_CP028758.1	4902546	0.028	99	0.008	0	2598	0.053	2582	99.384	16	0.616	0	0.000	18398	0.375	0	0.000	1	189209
na	NZ_CP128931.1	4990655	0.068	94	0.007	0	1920	0.038	1919	99.948	1	0.052	0	0.000	48629	0.974	0	0.000	1	136882
na	NZ_CP088131.1	4785944	0.105	313	0.024	0	8509	0.178	8485	99.718	24	0.282	1	0.012	69939	1.461	0	0.000	1	54370
na	NZ_CP069453.1	4666387	0.007	33	0.003	0	1249	0.027	1240	99.279	9	0.721	0	0.000	3421	0.073	0	0.000	0	0
na	NZ_AP022298.1	5121071	0.023	75	0.006	0	2626	0.051	2615	99.581	11	0.419	0	0.000	17978	0.351	74	0.001	1	252431
na	NZ_CP098206.1	5072432	0.010	46	0.004	0	837	0.017	825	98.566	12	1.434	0	0.000	5992	0.118	0	0.000	1	648634
na	NZ_CP045827.1	5570476	0.090	374	0.029	0	9854	0.177	9810	99.553	44	0.447	0	0.000	70501	1.266	13	0.000	10	769204
na	NZ_CP081698.1	4777845	0.083	140	0.011	0	3820	0.080	3815	99.869	5	0.131	0	0.000	57361	1.201	0	0.000	1	64743
na	NZ_CP049204.1	4866137	0.027	96	0.007	0	2384	0.049	2368	99.329	16	0.671	0	0.000	16295	0.335	0	0.000	0	0
na	NZ_CP069559.1	5008199	0.009	24	0.002	0	649	0.013	644	99.230	5	0.770	0	0.000	5630	0.112	0	0.000	0	0
na	NZ_CP128970.1	5639055	0.033	216	0.017	0	7157	0.127	7134	99.679	23	0.321	0	0.000	31207	0.553	0	0.000	0	0
na	NZ_OW967178.1	4863036	0.016	88	0.007	0	2770	0.057	2757	99.531	13	0.469	0	0.000	10218	0.210	0	0.000	0	0
na	NZ_CP080260.1	5366039	0.036	240	0.019	0	6332	0.118	6313	99.700	19	0.300	0	0.000	28448	0.530	0	0.000	3	535726
na	NZ_CP089930.1	4438520	0.004	46	0.004	0	978	0.022	944	96.524	34	3.476	0	0.000	2379	0.054	0	0.000	0	0
na	NZ_CP007390.1	4807977	0.148	883	0.069	0	29849	0.621	29378	98.422	471	1.583	95	0.318	99156	2.062	3091	0.064	3	123963
na	NZ_LR134231.1	4594692	0.205	1420	0.111	0	48131	1.048	48106	99.948	25	0.052	3	0.006	129896	2.827	37	0.001	5	212372
na	NZ_CP027457.1	5001754	0.033	136	0.011	0	3692	0.074	3670	99.404	22	0.596	0	0.000	18658	0.373	0	0.000	0	0
TOTAL	-	303216119	0.047	16697	1.303	0	502832	0.166	501052	99.646	1774	0.353	131	0.026	1863632	0.615	5399	0.002	64	8671712
