ref	name	length	coverage	uReads	abundance	median	callable	callablePct	confirmed	confirmedPct	snps	snpPct	multi	multiPct	lowmq	lowmqPct	high	highPct	gapCount	gapLength
na	NZ_CP035879.1	5083123	0.480	2548	0.029	0	66214	1.303	65919	99.554	295	0.446	15	0.023	541619	10.655	26884	0.529	16	311303
na	NZ_CP073624.1	4950124	0.187	276	0.003	0	7660	0.155	7623	99.517	37	0.483	0	0.000	195350	3.946	1876	0.038	4	158033
na	NZ_CP024147.1	4639454	0.072	195	0.002	0	5741	0.124	5697	99.234	44	0.767	1	0.017	63263	1.364	905	0.020	1	76605
na	NZ_CP138428.1	4614072	0.151	983	0.011	0	22588	0.490	22470	99.478	118	0.522	0	0.000	131797	2.856	3570	0.077	1	38478
na	NZ_CP106924.1	4837116	0.573	2945	0.033	0	73924	1.528	73783	99.809	141	0.191	6	0.008	616695	12.749	27403	0.567	15	299496
na	NZ_CP051751.1	5054966	0.027	141	0.002	0	3417	0.068	3374	98.742	43	1.259	1	0.029	23089	0.457	1307	0.026	0	0
na	NZ_CP047600.1	4768611	0.029	231	0.003	0	6491	0.136	6371	98.151	120	1.849	0	0.000	25694	0.539	3913	0.082	1	207268
na	NZ_CP023386.1	4900891	0.031	116	0.001	0	3088	0.063	3059	99.061	29	0.939	1	0.032	29169	0.595	1268	0.026	1	172263
na	NZ_CP030919.1	4810511	0.191	482	0.005	0	15593	0.324	15490	99.339	103	0.661	3	0.019	185749	3.861	2260	0.047	3	117282
na	NZ_CP027550.1	4836918	0.015	137	0.002	0	3278	0.068	3232	98.597	46	1.407	8	0.244	11725	0.242	1269	0.026	0	0
na	NZ_CP110511.1	4814832	0.403	2292	0.026	0	58111	1.207	57911	99.656	200	0.344	4	0.007	417097	8.663	17588	0.365	19	466846
na	NZ_AP023197.1	4894769	0.197	1088	0.012	0	24862	0.508	24799	99.747	63	0.253	2	0.008	205099	4.190	9299	0.190	20	738751
na	NZ_CP142442.1	5358846	0.037	83	0.001	0	2005	0.037	1987	99.102	18	0.898	0	0.000	41683	0.778	1943	0.036	0	0
