ref	name	length	coverage	uReads	abundance	median	callable	callablePct	confirmed	confirmedPct	snps	snpPct	multi	multiPct	lowmq	lowmqPct	high	highPct	gapCount	gapLength
na	NZ_CP035879.1	5083123	1.039	5731	0.050	0	80116	1.576	79786	99.588	330	0.412	5	0.006	1314880	25.868	133425	2.625	19	281586
na	NZ_CP073624.1	4950124	0.651	1203	0.011	0	26962	0.545	26837	99.536	125	0.464	1	0.004	812637	16.416	17312	0.350	22	388680
na	NZ_CP024147.1	4639454	0.431	2114	0.019	0	64895	1.399	64558	99.481	337	0.519	7	0.011	433664	9.347	10596	0.228	10	249542
na	NZ_CP138428.1	4614072	0.577	4219	0.037	0	82038	1.778	81661	99.540	377	0.460	6	0.007	606211	13.138	35224	0.763	20	307824
na	NZ_CP106924.1	4837116	1.368	6022	0.053	1	106098	2.193	105841	99.758	257	0.242	22	0.021	1523498	31.496	67269	1.391	16	258678
na	NZ_CP051751.1	5054966	0.104	1034	0.009	0	16743	0.331	16416	98.047	327	1.953	1	0.006	108221	2.141	7929	0.157	1	54682
na	NZ_CP047600.1	4768611	0.089	732	0.006	0	14337	0.301	14155	98.731	182	1.270	2	0.014	91702	1.923	10233	0.215	8	620184
na	NZ_CP023386.1	4900891	0.126	974	0.009	0	20896	0.426	20594	98.555	302	1.447	19	0.091	122899	2.508	7241	0.148	0	0
na	NZ_CP030919.1	4810511	0.868	1919	0.017	0	49050	1.020	48841	99.574	209	0.426	6	0.012	1064483	22.128	34194	0.711	12	250172
na	NZ_CP027550.1	4836918	0.049	227	0.002	0	7558	0.156	7480	98.968	78	1.033	7	0.093	44586	0.922	1146	0.024	1	110796
na	NZ_CP110511.1	4814832	0.929	4590	0.040	0	79885	1.659	79497	99.514	388	0.486	6	0.008	1103222	22.913	78756	1.636	15	193039
na	NZ_AP023197.1	4894769	0.644	3718	0.033	0	81800	1.671	81441	99.561	359	0.439	16	0.020	736526	15.047	49393	1.009	19	264388
na	NZ_CP142442.1	5358846	0.129	1138	0.010	0	14276	0.266	14047	98.396	229	1.605	7	0.049	151021	2.818	12430	0.232	4	173252
na	NZ_CP134358.1	4936594	0.453	2519	0.022	0	66793	1.353	66456	99.495	337	0.505	4	0.006	497606	10.080	18543	0.376	8	181393
na	NZ_CP038383.1	5571128	0.432	3773	0.033	0	97981	1.759	97202	99.205	779	0.795	7	0.007	507988	9.118	31867	0.572	23	607389
na	NC_017646.1	5313531	0.119	1495	0.013	0	19460	0.366	19221	98.772	239	1.229	9	0.046	143438	2.699	25509	0.480	7	436519
na	NZ_CP095448.1	5120890	0.146	2894	0.025	0	33240	0.649	32606	98.093	633	1.906	26	0.078	154455	3.016	36678	0.716	15	662310
na	NZ_CP028750.1	4602860	0.050	127	0.001	0	2411	0.052	2375	98.507	36	1.493	0	0.000	44819	0.974	479	0.010	0	0
na	NZ_ABACVG020000001.1	4878159	0.055	1142	0.010	0	13221	0.271	12989	98.245	232	1.756	8	0.061	51326	1.052	11325	0.232	0	0
na	NZ_CP053730.1	4590822	0.906	3011	0.026	0	65747	1.432	65545	99.693	202	0.307	8	0.012	1024286	22.312	40929	0.892	10	136385
na	NZ_CP019267.1	4740860	1.695	13638	0.119	1	231708	4.887	231489	99.905	219	0.095	32	0.014	1664354	35.107	112556	2.374	9	106267
na	NZ_CP104371.1	4936877	0.095	307	0.003	0	6981	0.141	6949	99.542	32	0.458	0	0.000	101090	2.048	4216	0.085	2	139728
na	NZ_CP095533.1	5071683	0.148	2657	0.023	0	38859	0.766	38658	99.483	201	0.517	9	0.023	141241	2.785	24218	0.478	5	237236
na	NZ_CP071375.1	5022520	0.407	2985	0.026	0	83213	1.657	82676	99.355	537	0.645	3	0.004	422542	8.413	17176	0.342	15	324296
na	NZ_CP095540.1	4880747	0.069	826	0.007	0	10782	0.221	10563	97.969	219	2.032	5	0.046	68375	1.401	6940	0.142	3	343748
na	NZ_CP141765.1	5018039	0.102	480	0.004	0	6139	0.122	6064	98.778	75	1.222	1	0.016	117688	2.345	8987	0.179	0	0
na	NZ_AP022261.1	4907327	0.129	882	0.008	0	12320	0.251	12185	98.904	134	1.089	12	0.097	138022	2.813	10011	0.204	9	410553
na	NZ_CP022686.1	5055316	0.061	655	0.006	0	5185	0.103	5130	98.939	55	1.063	12	0.231	71286	1.410	14540	0.288	3	315582
na	NZ_CP135649.1	4717304	0.781	2637	0.023	0	36377	0.771	36193	99.494	184	0.506	33	0.091	939512	19.916	34632	0.734	19	295698
na	NZ_CP087290.1	5197709	0.120	1113	0.010	0	14654	0.282	14516	99.058	138	0.942	3	0.020	141126	2.715	22703	0.437	3	156506
na	NZ_CP082774.1	5015239	0.067	167	0.001	0	3964	0.079	3906	98.537	58	1.464	2	0.050	78719	1.570	6510	0.130	4	398097
na	NZ_CP100500.1	5559392	0.438	3226	0.028	0	82200	1.479	81826	99.545	374	0.455	11	0.013	532657	9.581	30311	0.545	25	676383
na	NZ_CP027440.1	4892666	0.090	463	0.004	0	13917	0.284	13764	98.901	152	1.093	6	0.043	87025	1.779	2113	0.043	5	336928
na	NZ_CP033762.1	4977723	0.056	131	0.001	0	3032	0.061	2986	98.483	46	1.518	2	0.066	63968	1.285	3895	0.078	0	0
na	NZ_CP068815.1	5192168	0.074	1012	0.009	0	15654	0.301	15466	98.799	188	1.202	12	0.077	80082	1.542	18356	0.354	1	72025
na	NZ_CP098223.1	4841244	0.092	683	0.006	0	13329	0.275	13153	98.680	176	1.322	13	0.098	100009	2.066	8303	0.172	14	1181539
na	NZ_CP104598.1	4901141	0.871	8177	0.072	0	135101	2.757	134338	99.435	763	0.565	41	0.030	968925	19.769	96944	1.978	16	250612
na	NZ_AP022811.1	5283470	1.171	7913	0.069	0	95944	1.816	95697	99.743	247	0.257	7	0.007	1554140	29.415	179670	3.401	32	673401
na	NZ_AP027258.1	4968007	0.745	4019	0.035	0	71850	1.446	71479	99.484	371	0.516	18	0.025	902441	18.165	62404	1.256	17	398146
na	NZ_AP019538.1	5071981	0.093	127	0.001	0	3201	0.063	3177	99.250	24	0.750	2	0.062	106367	2.097	1368	0.027	2	143229
na	NZ_AP021933.1	4928821	0.123	1004	0.009	0	21521	0.437	21388	99.382	133	0.618	2	0.009	124853	2.533	8737	0.177	6	358812
na	NZ_AP022087.1	4996252	0.097	378	0.003	0	9498	0.190	9387	98.831	111	1.169	0	0.000	101497	2.031	1911	0.038	1	77880
na	NZ_CP054345.1	5023098	0.069	617	0.005	0	13386	0.266	13199	98.603	187	1.398	8	0.060	68258	1.359	6541	0.130	4	351837
na	NC_011601.1	4965553	0.077	1169	0.010	0	24706	0.498	24285	98.296	421	1.705	14	0.057	64102	1.291	10431	0.210	3	294089
na	NZ_CP028758.1	4902546	0.438	2309	0.020	0	67890	1.385	67557	99.510	333	0.491	4	0.006	468971	9.566	15899	0.324	11	238863
na	NZ_CP128931.1	4990655	0.695	2231	0.020	0	48018	0.962	47425	98.765	593	1.235	16	0.033	866860	17.370	27873	0.559	11	189153
na	NZ_CP088131.1	4785944	0.860	2268	0.020	0	49281	1.030	49212	99.860	69	0.140	5	0.010	1033827	21.601	33035	0.690	22	329661
na	NZ_CP069453.1	4666387	0.051	171	0.001	0	6054	0.130	5946	98.216	108	1.784	0	0.000	46581	0.998	837	0.018	1	143405
na	NZ_AP022298.1	5121071	0.142	3275	0.029	0	13581	0.265	13390	98.594	188	1.389	43	0.317	165482	3.231	14594	0.285	12	551802
na	NZ_CP098206.1	5072432	0.058	463	0.004	0	9032	0.178	8897	98.505	135	1.497	11	0.122	60477	1.192	8142	0.161	0	0
na	NZ_CP045827.1	5570476	1.030	8746	0.077	0	88726	1.593	88389	99.620	337	0.380	25	0.028	1450178	26.033	163476	2.935	39	858695
na	NZ_CP081698.1	4777845	0.723	1371	0.012	0	30680	0.642	30477	99.338	203	0.662	37	0.121	873700	18.286	24946	0.522	13	197909
na	NZ_CP049204.1	4866137	0.548	4970	0.044	0	122972	2.527	122527	99.638	445	0.362	18	0.015	543153	11.162	33259	0.683	14	256696
na	NZ_CP069559.1	5008199	0.065	308	0.003	0	6204	0.124	6096	98.259	108	1.742	4	0.064	73744	1.472	9189	0.183	1	95399
na	NZ_CP128970.1	5639055	0.125	1019	0.009	0	21941	0.389	21793	99.325	148	0.675	5	0.023	148928	2.641	16325	0.289	2	103861
na	NZ_OW967178.1	4863036	0.113	352	0.003	0	10433	0.215	10357	99.272	76	0.729	3	0.029	116973	2.405	1691	0.035	1	46909
na	NZ_CP080260.1	5366039	0.141	928	0.008	0	18039	0.336	17739	98.337	299	1.659	20	0.111	181875	3.389	28271	0.527	9	392133
na	NZ_CP089930.1	4438520	0.032	500	0.004	0	8778	0.198	8569	97.619	209	2.381	1	0.011	28509	0.642	5537	0.125	2	460643
na	NZ_CP007390.1	4807977	0.902	7161	0.063	0	51611	1.073	51038	98.890	571	1.108	88	0.171	1094579	22.766	61003	1.269	10	161987
na	NZ_LR134231.1	4594692	1.171	4797	0.042	1	132039	2.874	131774	99.799	265	0.201	21	0.016	1229411	26.757	13756	0.299	13	153242
na	NZ_CP027457.1	5001754	1.759	42392	0.371	1	1030627	20.605	1029334	99.875	1293	0.125	187	0.018	844345	16.881	87638	1.752	23	350638
TOTAL	-	303216119	0.415	187109	1.639	0	3612934	1.192	3596542	99.546	16383	0.454	903	0.025	28403340	9.367	1869422	0.617	592	17250407
