ref	name	length	coverage	uReads	abundance	median	callable	callablePct	confirmed	confirmedPct	snps	snpPct	multi	multiPct	lowmq	lowmqPct	high	highPct	gapCount	gapLength
na	NZ_CP035879.1	5083123	0.002	4	0.001	0	207	0.004	207	100.000	0	0.000	0	0.000	991	0.019	0	0.000	0	0
na	NZ_CP073624.1	4950124	0.004	9	0.001	0	80	0.002	78	97.500	2	2.500	0	0.000	3163	0.064	0	0.000	0	0
na	NZ_CP024147.1	4639454	0.002	20	0.003	0	812	0.018	772	95.074	40	4.926	0	0.000	937	0.020	0	0.000	0	0
na	NZ_CP138428.1	4614072	0.002	8	0.001	0	80	0.002	80	100.000	0	0.000	0	0.000	926	0.020	0	0.000	0	0
na	NZ_CP106924.1	4837116	0.002	2	0.000	0	113	0.002	111	98.230	2	1.770	0	0.000	1081	0.022	0	0.000	0	0
na	NZ_CP051751.1	5054966	0.001	0	0.000	0	0	0.000	0	0.000	0	0.000	0	0.000	707	0.014	0	0.000	0	0
na	NZ_CP047600.1	4768611	0.000	0	0.000	0	0	0.000	0	0.000	0	0.000	0	0.000	0	0.000	0	0.000	0	0
na	NZ_CP023386.1	4900891	0.001	8	0.001	0	349	0.007	348	99.713	1	0.287	0	0.000	590	0.012	0	0.000	0	0
na	NZ_CP030919.1	4810511	0.005	14	0.002	0	656	0.014	655	99.848	1	0.152	0	0.000	3592	0.075	0	0.000	0	0
na	NZ_CP027550.1	4836918	0.001	0	0.000	0	0	0.000	0	0.000	0	0.000	0	0.000	501	0.010	133	0.003	0	0
na	NZ_CP110511.1	4814832	0.002	5	0.001	0	297	0.006	295	99.327	2	0.673	0	0.000	1306	0.027	0	0.000	0	0
na	NZ_AP023197.1	4894769	0.002	5	0.001	0	53	0.001	53	100.000	0	0.000	0	0.000	1254	0.026	0	0.000	0	0
na	NZ_CP142442.1	5358846	0.002	8	0.001	0	388	0.007	387	99.742	1	0.258	0	0.000	1967	0.037	0	0.000	0	0
na	NZ_CP134358.1	4936594	0.001	3	0.000	0	0	0.000	0	0.000	0	0.000	0	0.000	1017	0.021	0	0.000	0	0
na	NZ_CP038383.1	5571128	0.000	2	0.000	0	0	0.000	0	0.000	0	0.000	0	0.000	125	0.002	0	0.000	0	0
na	NC_017646.1	5313531	0.001	16	0.002	0	339	0.006	337	99.410	2	0.590	0	0.000	836	0.016	0	0.000	0	0
na	NZ_CP095448.1	5120890	0.002	14	0.002	0	336	0.007	301	89.583	35	10.417	0	0.000	986	0.019	0	0.000	0	0
na	NZ_CP028750.1	4602860	0.001	0	0.000	0	0	0.000	0	0.000	0	0.000	0	0.000	245	0.005	0	0.000	0	0
na	NZ_ABACVG020000001.1	4878159	0.002	16	0.002	0	77	0.002	75	97.403	2	2.597	0	0.000	654	0.013	0	0.000	0	0
na	NZ_CP053730.1	4590822	0.006	34	0.005	0	1070	0.023	1068	99.813	2	0.187	0	0.000	2471	0.054	0	0.000	0	0
na	NZ_CP019267.1	4740860	0.002	4	0.001	0	294	0.006	294	100.000	0	0.000	0	0.000	1006	0.021	0	0.000	0	0
na	NZ_CP104371.1	4936877	0.001	0	0.000	0	0	0.000	0	0.000	0	0.000	0	0.000	511	0.010	0	0.000	0	0
na	NZ_CP095533.1	5071683	0.002	8	0.001	0	236	0.005	235	99.576	1	0.424	0	0.000	1303	0.026	0	0.000	0	0
na	NZ_CP071375.1	5022520	0.001	16	0.002	0	356	0.007	355	99.719	1	0.281	0	0.000	1111	0.022	0	0.000	0	0
na	NZ_CP095540.1	4880747	0.000	4	0.001	0	134	0.003	119	88.806	15	11.194	0	0.000	127	0.003	0	0.000	0	0
na	NZ_CP141765.1	5018039	0.001	11	0.002	0	325	0.006	323	99.385	2	0.615	0	0.000	932	0.019	0	0.000	0	0
na	NZ_AP022261.1	4907327	0.001	3	0.000	0	0	0.000	0	0.000	0	0.000	0	0.000	826	0.017	0	0.000	0	0
na	NZ_CP022686.1	5055316	0.001	0	0.000	0	0	0.000	0	0.000	0	0.000	0	0.000	410	0.008	0	0.000	0	0
na	NZ_CP135649.1	4717304	0.003	19	0.003	0	627	0.013	625	99.681	2	0.319	0	0.000	1488	0.032	0	0.000	0	0
na	NZ_CP087290.1	5197709	0.003	20	0.003	0	728	0.014	718	98.626	10	1.374	0	0.000	1765	0.034	0	0.000	0	0
na	NZ_CP082774.1	5015239	0.000	5	0.001	0	154	0.003	152	98.701	2	1.299	0	0.000	153	0.003	0	0.000	0	0
na	NZ_CP100500.1	5559392	0.005	54	0.008	0	2077	0.037	2074	99.856	3	0.144	0	0.000	4087	0.074	0	0.000	1	1396257
na	NZ_CP027440.1	4892666	0.000	0	0.000	0	0	0.000	0	0.000	0	0.000	0	0.000	325	0.007	0	0.000	0	0
na	NZ_CP033762.1	4977723	0.001	0	0.000	0	0	0.000	0	0.000	0	0.000	0	0.000	863	0.017	0	0.000	0	0
na	NZ_CP068815.1	5192168	0.000	0	0.000	0	0	0.000	0	0.000	0	0.000	0	0.000	18	0.000	0	0.000	0	0
na	NZ_CP098223.1	4841244	0.003	59	0.008	0	966	0.020	961	99.482	5	0.518	0	0.000	1344	0.028	0	0.000	0	0
na	NZ_CP104598.1	4901141	0.003	18	0.003	0	168	0.003	168	100.000	0	0.000	0	0.000	2076	0.042	0	0.000	0	0
na	NZ_AP022811.1	5283470	0.002	9	0.001	0	346	0.007	345	99.711	1	0.289	0	0.000	1809	0.034	0	0.000	0	0
na	NZ_AP027258.1	4968007	0.002	5	0.001	0	0	0.000	0	0.000	0	0.000	0	0.000	983	0.020	0	0.000	0	0
na	NZ_AP019538.1	5071981	0.002	4	0.001	0	3	0.000	3	100.000	0	0.000	0	0.000	1292	0.025	0	0.000	0	0
na	NZ_AP021933.1	4928821	0.001	6	0.001	0	40	0.001	40	100.000	0	0.000	0	0.000	885	0.018	0	0.000	0	0
na	NZ_AP022087.1	4996252	0.002	2	0.000	0	0	0.000	0	0.000	0	0.000	0	0.000	1421	0.028	0	0.000	0	0
na	NZ_CP054345.1	5023098	0.001	2	0.000	0	71	0.001	71	100.000	0	0.000	0	0.000	284	0.006	0	0.000	0	0
na	NC_011601.1	4965553	0.000	2	0.000	0	64	0.001	64	100.000	0	0.000	0	0.000	136	0.003	0	0.000	0	0
na	NZ_CP028758.1	4902546	0.001	2	0.000	0	36	0.001	36	100.000	0	0.000	0	0.000	361	0.007	0	0.000	0	0
na	NZ_CP128931.1	4990655	0.003	8	0.001	0	499	0.010	486	97.395	13	2.605	0	0.000	1469	0.029	0	0.000	0	0
na	NZ_CP088131.1	4785944	0.005	26	0.004	0	689	0.014	674	97.823	15	2.177	0	0.000	2710	0.057	0	0.000	0	0
na	NZ_CP069453.1	4666387	0.000	2	0.000	0	80	0.002	79	98.750	1	1.250	0	0.000	40	0.001	0	0.000	0	0
na	NZ_AP022298.1	5121071	0.002	2	0.000	0	4	0.000	4	100.000	0	0.000	0	0.000	1381	0.027	0	0.000	0	0
na	NZ_CP098206.1	5072432	0.001	2	0.000	0	0	0.000	0	0.000	0	0.000	0	0.000	320	0.006	0	0.000	0	0
na	NZ_CP045827.1	5570476	0.001	6	0.001	0	124	0.002	124	100.000	0	0.000	0	0.000	333	0.006	0	0.000	0	0
na	NZ_CP081698.1	4777845	0.002	5	0.001	0	72	0.002	70	97.222	2	2.778	0	0.000	1738	0.036	0	0.000	0	0
na	NZ_CP049204.1	4866137	0.001	3	0.000	0	27	0.001	26	96.296	1	3.704	0	0.000	761	0.016	0	0.000	0	0
na	NZ_CP069559.1	5008199	0.001	0	0.000	0	0	0.000	0	0.000	0	0.000	0	0.000	791	0.016	0	0.000	0	0
na	NZ_CP128970.1	5639055	0.009	102	0.015	0	2823	0.050	2812	99.610	11	0.390	0	0.000	7024	0.125	0	0.000	1	603920
na	NZ_OW967178.1	4863036	0.002	12	0.002	0	322	0.007	322	100.000	0	0.000	0	0.000	855	0.018	0	0.000	0	0
na	NZ_CP080260.1	5366039	0.006	27	0.004	0	213	0.004	212	99.531	1	0.469	0	0.000	5165	0.096	0	0.000	0	0
na	NZ_CP089930.1	4438520	0.001	10	0.001	0	356	0.008	332	93.258	24	6.742	0	0.000	17	0.000	0	0.000	0	0
na	NZ_CP007390.1	4807977	0.005	7	0.001	0	0	0.000	0	0.000	0	0.000	0	0.000	2158	0.045	0	0.000	0	0
na	NZ_LR134231.1	4594692	0.010	55	0.008	0	1272	0.028	1272	100.000	0	0.000	0	0.000	5199	0.113	0	0.000	0	0
na	NZ_CP027457.1	5001754	0.001	11	0.002	0	176	0.004	175	99.432	1	0.568	0	0.000	126	0.003	0	0.000	0	0
TOTAL	-	303216119	0.002	699	0.100	0	18139	0.006	17938	98.892	201	1.108	0	0.000	78952	0.026	133	0.000	2	2000177
