ref	name	length	coverage	uReads	abundance	median	callable	callablePct	confirmed	confirmedPct	snps	snpPct	multi	multiPct	lowmq	lowmqPct	high	highPct	gapCount	gapLength
na	NZ_CP035879.1	5083123	0.096	425	0.011	0	10416	0.205	10167	97.609	249	2.399	37	0.355	71706	1.411	727	0.014	1	58053
na	NZ_CP073624.1	4950124	0.168	4578	0.117	0	52023	1.051	50713	97.482	1305	2.521	262	0.504	120130	2.427	9828	0.199	5	227176
na	NZ_CP024147.1	4639454	0.075	878	0.023	0	14479	0.312	13657	94.323	819	5.694	95	0.656	64019	1.380	7630	0.164	2	156898
na	NZ_CP138428.1	4614072	0.110	996	0.026	0	21795	0.472	21081	96.724	709	3.259	42	0.193	80261	1.739	2083	0.045	2	129726
na	NZ_CP106924.1	4837116	0.108	411	0.011	0	8521	0.176	8388	98.439	132	1.552	18	0.211	88691	1.834	7817	0.162	1	54296
na	NZ_CP051751.1	5054966	0.063	686	0.018	0	16610	0.329	15974	96.171	634	3.826	41	0.247	47292	0.936	1296	0.026	1	101425
na	NZ_CP047600.1	4768611	0.033	235	0.006	0	4698	0.099	4496	95.700	202	4.313	15	0.319	23811	0.499	256	0.005	3	538488
na	NZ_CP023386.1	4900891	0.052	408	0.010	0	11461	0.234	10897	95.079	562	4.909	12	0.105	38971	0.795	414	0.008	0	0
na	NZ_CP030919.1	4810511	0.323	3170	0.081	0	97393	2.025	96970	99.566	421	0.433	86	0.088	231681	4.816	8501	0.177	0	0
na	NZ_CP027550.1	4836918	0.029	267	0.007	0	3851	0.080	3606	93.638	242	6.297	8	0.208	22947	0.474	1243	0.026	2	543610
na	NZ_CP110511.1	4814832	0.097	415	0.011	0	10102	0.210	9812	97.129	289	2.876	53	0.525	67356	1.399	75	0.002	1	55362
na	NZ_AP023197.1	4894769	0.087	1111	0.028	0	20805	0.425	20468	98.380	334	1.607	24	0.115	67287	1.375	8235	0.168	1	69051
na	NZ_CP142442.1	5358846	0.049	316	0.008	0	4531	0.085	4402	97.153	128	2.841	26	0.574	50859	0.949	5623	0.105	2	234627
na	NZ_CP134358.1	4936594	0.049	341	0.009	0	6153	0.125	5868	95.368	285	4.637	7	0.114	37433	0.758	1006	0.020	2	259192
na	NZ_CP038383.1	5571128	0.054	1045	0.027	0	12217	0.219	11741	96.104	472	3.900	115	0.941	44654	0.802	5835	0.105	3	441502
na	NC_017646.1	5313531	0.057	493	0.013	0	10131	0.191	9722	95.963	408	4.030	8	0.079	44778	0.843	698	0.013	1	103612
na	NZ_CP095448.1	5120890	0.073	875	0.022	0	19325	0.377	18591	96.202	730	3.782	23	0.119	52369	1.023	961	0.019	2	173884
na	NZ_CP028750.1	4602860	0.035	293	0.008	0	5923	0.129	5485	92.605	438	7.409	11	0.186	25379	0.551	840	0.018	3	517112
na	NZ_ABACVG020000001.1	4878159	0.092	1928	0.049	0	34552	0.708	32409	93.798	2132	6.194	131	0.379	65360	1.340	7204	0.148	3	190774
na	NZ_CP053730.1	4590822	0.169	966	0.025	0	18091	0.394	17765	98.198	325	1.799	25	0.138	123243	2.685	4268	0.093	5	176609
na	NZ_CP019267.1	4740860	0.126	804	0.021	0	21447	0.452	21299	99.310	147	0.686	3	0.014	86491	1.824	6074	0.128	0	0
na	NZ_CP104371.1	4936877	0.060	152	0.004	0	3008	0.061	2825	93.916	180	5.994	5	0.166	47649	0.965	253	0.005	0	0
na	NZ_CP095533.1	5071683	0.048	424	0.011	0	8631	0.170	8189	94.879	441	5.114	8	0.093	37643	0.742	1786	0.035	1	220356
na	NZ_CP071375.1	5022520	0.051	484	0.012	0	9728	0.194	9182	94.387	543	5.605	40	0.411	37747	0.752	792	0.016	2	217927
na	NZ_CP095540.1	4880747	0.039	550	0.014	0	11555	0.237	10754	93.068	798	6.917	19	0.164	25774	0.528	993	0.020	1	136674
na	NZ_CP141765.1	5018039	0.068	809	0.021	0	8777	0.175	8477	96.582	300	3.420	5	0.057	60274	1.201	7284	0.145	1	97612
na	NZ_AP022261.1	4907327	0.053	366	0.009	0	10831	0.221	10337	95.439	491	4.548	34	0.314	35075	0.715	286	0.006	0	0
na	NZ_CP022686.1	5055316	0.031	293	0.008	0	6768	0.134	6554	96.838	214	3.176	29	0.428	20896	0.413	67	0.001	2	338626
na	NZ_CP135649.1	4717304	0.164	755	0.019	0	14759	0.313	14506	98.286	253	1.717	23	0.156	132076	2.800	4126	0.087	1	63823
na	NZ_CP087290.1	5197709	0.076	955	0.024	0	23601	0.454	23167	98.161	434	1.840	19	0.081	51847	0.997	1128	0.022	0	0
na	NZ_CP082774.1	5015239	0.032	239	0.006	0	6472	0.129	6172	95.365	297	4.606	24	0.371	22863	0.456	0	0.000	3	614971
na	NZ_CP100500.1	5559392	0.073	704	0.018	0	17935	0.323	17256	96.214	678	3.786	29	0.162	62593	1.126	1259	0.023	5	432105
na	NZ_CP027440.1	4892666	0.044	356	0.009	0	6640	0.136	6259	94.262	380	5.728	6	0.090	34884	0.713	507	0.010	2	243965
na	NZ_CP033762.1	4977723	0.038	281	0.007	0	1899	0.038	1802	94.892	97	5.113	2	0.105	36425	0.732	4053	0.081	4	694120
na	NZ_CP068815.1	5192168	0.031	188	0.005	0	3691	0.071	3557	96.370	134	3.632	2	0.054	28153	0.542	700	0.013	2	520446
