ref	name	length	coverage	uReads	abundance	median	callable	callablePct	confirmed	confirmedPct	snps	snpPct	multi	multiPct	lowmq	lowmqPct	high	highPct	gapCount	gapLength
na	NZ_CP035879.1	5083123	0.001	7	0.000	0	187	0.004	182	97.326	5	2.674	0	0.000	645	0.013	48	0.001	0	0
na	NZ_CP073624.1	4950124	0.003	62	0.003	0	1390	0.028	1346	96.835	43	3.148	24	1.727	954	0.019	0	0.000	0	0
na	NZ_CP024147.1	4639454	0.001	14	0.001	0	398	0.009	374	93.970	24	6.030	0	0.000	406	0.009	0	0.000	0	0
na	NZ_CP138428.1	4614072	0.002	10	0.001	0	211	0.005	204	96.682	7	3.318	0	0.000	762	0.017	0	0.000	0	0
na	NZ_CP106924.1	4837116	0.001	2	0.000	0	114	0.002	114	100.000	0	0.000	0	0.000	771	0.016	0	0.000	0	0
na	NZ_CP051751.1	5054966	0.000	0	0.000	0	0	0.000	0	0.000	0	0.000	0	0.000	345	0.007	0	0.000	0	0
na	NZ_CP047600.1	4768611	0.001	0	0.000	0	0	0.000	0	0.000	0	0.000	0	0.000	384	0.008	0	0.000	0	0
na	NZ_CP023386.1	4900891	0.001	5	0.000	0	239	0.005	239	100.000	0	0.000	0	0.000	282	0.006	0	0.000	0	0
na	NZ_CP030919.1	4810511	0.003	3	0.000	0	0	0.000	0	0.000	0	0.000	0	0.000	2061	0.043	0	0.000	0	0
na	NZ_CP027550.1	4836918	0.001	11	0.001	0	318	0.007	289	90.881	29	9.119	0	0.000	367	0.008	0	0.000	0	0
na	NZ_CP110511.1	4814832	0.001	3	0.000	0	7	0.000	7	100.000	0	0.000	0	0.000	305	0.006	0	0.000	0	0
na	NZ_AP023197.1	4894769	0.002	9	0.000	0	10	0.000	10	100.000	0	0.000	0	0.000	1135	0.023	0	0.000	0	0
na	NZ_CP142442.1	5358846	0.001	3	0.000	0	51	0.001	51	100.000	0	0.000	0	0.000	1054	0.020	0	0.000	0	0
na	NZ_CP134358.1	4936594	0.000	3	0.000	0	0	0.000	0	0.000	0	0.000	0	0.000	229	0.005	0	0.000	0	0
na	NZ_CP038383.1	5571128	0.001	3	0.000	0	0	0.000	0	0.000	0	0.000	0	0.000	338	0.006	0	0.000	0	0
na	NC_017646.1	5313531	0.001	2	0.000	0	73	0.001	67	91.781	6	8.219	0	0.000	267	0.005	0	0.000	0	0
na	NZ_CP095448.1	5120890	0.001	18	0.001	0	366	0.007	344	93.989	22	6.011	0	0.000	376	0.007	0	0.000	0	0
na	NZ_CP028750.1	4602860	0.000	2	0.000	0	88	0.002	86	97.727	2	2.273	0	0.000	312	0.007	0	0.000	0	0
na	NZ_ABACVG020000001.1	4878159	0.001	15	0.001	0	146	0.003	143	97.945	3	2.055	0	0.000	335	0.007	0	0.000	0	0
