ref	name	length	coverage	uReads	abundance	median	callable	callablePct	confirmed	confirmedPct	snps	snpPct	multi	multiPct	lowmq	lowmqPct	high	highPct	gapCount	gapLength
na	NZ_CP035879.1	5083123	0.059	239	0.012	0	6439	0.127	6389	99.223	50	0.777	0	0.000	41020	0.807	777	0.015	2	200330
na	NZ_CP073624.1	4950124	0.073	718	0.036	0	14227	0.287	14031	98.622	195	1.375	41	0.288	47263	0.955	2992	0.060	2	211970
na	NZ_CP024147.1	4639454	0.032	503	0.025	0	3309	0.071	3180	96.102	129	3.898	0	0.000	29232	0.630	5968	0.129	1	188882
na	NZ_CP138428.1	4614072	0.057	525	0.026	0	16163	0.350	16059	99.357	104	0.643	1	0.006	30800	0.668	459	0.010	0	0
na	NZ_CP106924.1	4837116	0.070	189	0.009	0	4778	0.099	4769	99.812	9	0.188	0	0.000	47845	0.989	1230	0.025	1	87855
na	NZ_CP051751.1	5054966	0.023	132	0.007	0	3370	0.067	3292	97.685	78	2.316	2	0.059	19057	0.377	807	0.016	1	222117
na	NZ_CP047600.1	4768611	0.012	67	0.003	0	1380	0.029	1330	96.377	50	3.642	7	0.507	8499	0.178	144	0.003	0	0
na	NZ_CP023386.1	4900891	0.018	94	0.005	0	1779	0.036	1716	96.459	63	3.541	0	0.000	14273	0.291	291	0.006	0	0
na	NZ_CP030919.1	4810511	0.096	361	0.018	0	9774	0.203	9733	99.581	41	0.420	1	0.010	66900	1.391	1480	0.031	1	59712
na	NZ_CP027550.1	4836918	0.011	122	0.006	0	977	0.020	941	96.315	36	3.689	1	0.102	10553	0.218	1832	0.038	0	0
na	NZ_CP110511.1	4814832	0.057	196	0.010	0	5829	0.121	5799	99.485	30	0.515	0	0.000	39713	0.825	143	0.003	0	0
na	NZ_AP023197.1	4894769	0.068	1205	0.060	0	19480	0.398	19405	99.615	75	0.385	10	0.051	48203	0.985	7960	0.163	2	164829
na	NZ_CP142442.1	5358846	0.021	90	0.005	0	2595	0.048	2577	99.306	18	0.694	0	0.000	19437	0.363	2372	0.044	2	673713
na	NZ_CP134358.1	4936594	0.025	165	0.008	0	2120	0.043	2095	98.821	25	1.179	0	0.000	17357	0.352	638	0.013	1	252634
na	NZ_CP038383.1	5571128	0.025	164	0.008	0	5101	0.092	5002	98.059	99	1.941	0	0.000	18822	0.338	539	0.010	2	439303
na	NC_017646.1	5313531	0.019	131	0.007	0	2606	0.049	2525	96.892	81	3.108	0	0.000	15871	0.299	691	0.013	0	0
na	NZ_CP095448.1	5120890	0.046	668	0.033	0	16750	0.327	16640	99.343	110	0.657	0	0.000	26703	0.521	783	0.015	0	0
na	NZ_CP028750.1	4602860	0.013	79	0.004	0	1714	0.037	1675	97.725	39	2.275	0	0.000	10965	0.238	1362	0.030	0	0
na	NZ_ABACVG020000001.1	4878159	0.026	389	0.019	0	7751	0.159	7354	94.878	397	5.127	7	0.090	19490	0.400	2412	0.049	0	0
na	NZ_CP053730.1	4590822	0.095	1114	0.056	0	8813	0.192	8773	99.546	40	0.454	0	0.000	63902	1.392	1390	0.030	1	56411
na	NZ_CP019267.1	4740860	0.114	990	0.050	0	31213	0.658	31177	99.885	36	0.115	0	0.000	69750	1.471	4333	0.091	3	145534
na	NZ_CP104371.1	4936877	0.016	53	0.003	0	1175	0.024	1137	96.766	38	3.234	0	0.000	13998	0.284	315	0.006	1	345745
na	NZ_CP095533.1	5071683	0.022	172	0.009	0	2974	0.059	2876	96.705	98	3.295	0	0.000	20011	0.395	1552	0.031	1	316652
na	NZ_CP071375.1	5022520	0.023	159	0.008	0	3989	0.079	3788	94.961	201	5.039	0	0.000	17456	0.348	886	0.018	2	509307
na	NZ_CP095540.1	4880747	0.014	129	0.006	0	2033	0.042	1919	94.393	114	5.607	0	0.000	11820	0.242	871	0.018	1	395389
na	NZ_CP141765.1	5018039	0.023	135	0.007	0	3743	0.075	3722	99.439	21	0.561	0	0.000	23177	0.462	5579	0.111	1	258745
na	NZ_AP022261.1	4907327	0.020	125	0.006	0	2418	0.049	2330	96.361	88	3.639	0	0.000	13479	0.275	307	0.006	0	0
na	NZ_CP022686.1	5055316	0.013	49	0.002	0	1031	0.020	1014	98.351	17	1.649	0	0.000	11373	0.225	344	0.007	0	0
na	NZ_CP135649.1	4717304	0.096	478	0.024	0	12643	0.268	12547	99.241	96	0.759	1	0.008	60748	1.288	1486	0.032	2	154315
na	NZ_CP087290.1	5197709	0.041	481	0.024	0	11634	0.224	11597	99.682	37	0.318	0	0.000	30157	0.580	1499	0.029	1	133361
na	NZ_CP082774.1	5015239	0.012	75	0.004	0	1911	0.038	1886	98.692	25	1.309	1	0.052	9953	0.198	0	0.000	2	1111976
na	NZ_CP100500.1	5559392	0.044	507	0.025	0	12557	0.226	12532	99.801	25	0.199	0	0.000	28144	0.506	1193	0.021	0	0
na	NZ_CP027440.1	4892666	0.018	90	0.005	0	1776	0.036	1731	97.466	45	2.534	0	0.000	14486	0.296	427	0.009	0	0
na	NZ_CP033762.1	4977723	0.017	55	0.003	0	1402	0.028	1388	99.001	14	0.999	0	0.000	16902	0.340	2146	0.043	0	0
na	NZ_CP068815.1	5192168	0.017	45	0.002	0	1224	0.024	1212	99.020	12	0.980	0	0.000	17418	0.335	524	0.010	2	806867
na	NZ_CP098223.1	4841244	0.027	337	0.017	0	5280	0.109	5073	96.080	206	3.915	18	0.341	26111	0.539	6403	0.132	2	411881
na	NZ_CP104598.1	4901141	0.051	210	0.011	0	5828	0.119	5797	99.468	31	0.532	2	0.034	36412	0.743	1587	0.032	2	213869
na	NZ_AP022811.1	5283470	0.069	278	0.014	0	5637	0.107	5603	99.397	34	0.603	3	0.053	59205	1.121	5678	0.107	2	248358
na	NZ_AP027258.1	4968007	0.051	184	0.009	0	4575	0.092	4479	97.902	96	2.099	1	0.022	32377	0.652	516	0.010	2	208723
na	NZ_AP019538.1	5071981	0.018	38	0.002	0	947	0.019	927	97.888	20	2.112	0	0.000	16251	0.320	689	0.014	0	0
na	NZ_AP021933.1	4928821	0.022	82	0.004	0	1391	0.028	1362	97.915	29	2.085	0	0.000	18268	0.371	379	0.008	1	345303
na	NZ_AP022087.1	4996252	0.019	61	0.003	0	831	0.017	782	94.103	49	5.897	0	0.000	16566	0.332	632	0.013	1	282894
na	NZ_CP054345.1	5023098	0.014	47	0.002	0	772	0.015	760	98.446	12	1.554	0	0.000	13093	0.261	502	0.010	1	868469
na	NC_011601.1	4965553	0.010	69	0.003	0	1292	0.026	1254	97.059	38	2.941	0	0.000	8479	0.171	947	0.019	1	515864
na	NZ_CP028758.1	4902546	0.027	156	0.008	0	3579	0.073	3463	96.759	116	3.241	0	0.000	20924	0.427	817	0.017	0	0
na	NZ_CP128931.1	4990655	0.058	86	0.004	0	2708	0.054	2613	96.492	95	3.508	0	0.000	42008	0.842	1	0.000	4	450548
na	NZ_CP088131.1	4785944	0.099	510	0.026	0	9973	0.208	9826	98.526	147	1.477	21	0.211	75663	1.581	6211	0.130	1	53712
na	NZ_CP069453.1	4666387	0.010	56	0.003	0	1136	0.024	1080	95.070	56	4.930	0	0.000	8597	0.184	393	0.008	1	869855
na	NZ_AP022298.1	5121071	0.020	100	0.005	0	2203	0.043	2140	97.140	62	2.819	4	0.182	16851	0.329	963	0.019	4	1346247
na	NZ_CP098206.1	5072432	0.011	60	0.003	0	1047	0.021	975	93.123	71	6.788	1	0.096	8597	0.169	525	0.010	1	663725
na	NZ_CP045827.1	5570476	0.056	241	0.012	0	6840	0.123	6774	99.035	66	0.965	0	0.000	40895	0.734	29	0.001	0	0
na	NZ_CP081698.1	4777845	0.070	237	0.012	0	6409	0.134	6332	98.799	77	1.202	3	0.047	50645	1.060	3377	0.071	1	78189
na	NZ_CP049204.1	4866137	0.028	115	0.006	0	4087	0.084	3957	96.819	130	3.182	1	0.024	21913	0.450	2443	0.050	0	0
na	NZ_CP069559.1	5008199	0.011	38	0.002	0	1087	0.022	1078	99.172	9	0.828	0	0.000	10958	0.219	1450	0.029	0	0
na	NZ_CP128970.1	5639055	0.025	134	0.007	0	3593	0.064	3546	98.692	47	1.308	0	0.000	22711	0.403	150	0.003	3	759646
na	NZ_OW967178.1	4863036	0.015	48	0.002	0	673	0.014	646	95.988	27	4.012	0	0.000	9690	0.199	278	0.006	0	0
na	NZ_CP080260.1	5366039	0.026	106	0.005	0	2632	0.049	2609	99.126	23	0.874	0	0.000	22256	0.415	741	0.014	3	998878
na	NZ_CP089930.1	4438520	0.022	1123	0.056	0	8427	0.190	7702	91.397	722	8.617	48	0.570	12540	0.283	2190	0.049	1	312314
na	NZ_CP007390.1	4807977	0.107	622	0.031	0	22347	0.465	22065	98.738	282	1.263	12	0.054	92236	1.918	21857	0.455	4	272504
na	NZ_LR134231.1	4594692	0.156	1157	0.058	0	37438	0.815	37348	99.760	90	0.240	2	0.005	100766	2.193	1282	0.028	5	218078
na	NZ_CP027457.1	5001754	0.029	127	0.006	0	1806	0.036	1778	98.450	28	1.550	0	0.000	22476	0.449	1429	0.029	0	0
TOTAL	-	303216119	0.039	16916	0.847	0	369216	0.122	364110	98.617	5099	1.382	188	0.051	1761265	0.581	117201	0.039	72	15854704
