ref	name	length	coverage	uReads	abundance	median	callable	callablePct	confirmed	confirmedPct	snps	snpPct	multi	multiPct	lowmq	lowmqPct	high	highPct	gapCount	gapLength
na	NZ_CP035879.1	5083123	0.030	117	0.001	0	3511	0.069	3499	99.658	12	0.342	1	0.028	20007	0.394	343	0.007	0	0
na	NZ_CP073624.1	4950124	0.043	62	0.001	0	1420	0.029	1413	99.507	7	0.493	0	0.000	26240	0.530	0	0.000	2	276596
na	NZ_CP024147.1	4639454	0.023	91	0.001	0	2448	0.053	2440	99.673	8	0.327	0	0.000	16208	0.349	523	0.011	1	249615
na	NZ_CP138428.1	4614072	0.037	219	0.002	0	4204	0.091	4199	99.881	5	0.119	0	0.000	19745	0.428	180	0.004	0	0
na	NZ_CP106924.1	4837116	0.033	83	0.001	0	2301	0.048	2298	99.870	3	0.130	0	0.000	18916	0.391	55	0.001	0	0
na	NZ_CP051751.1	5054966	0.010	96	0.001	0	2326	0.046	2310	99.312	16	0.688	0	0.000	5232	0.104	90	0.002	0	0
na	NZ_CP047600.1	4768611	0.008	50	0.001	0	1029	0.022	1020	99.125	9	0.875	0	0.000	4588	0.096	117	0.002	0	0
na	NZ_CP023386.1	4900891	0.012	95	0.001	0	2202	0.045	2189	99.410	13	0.590	0	0.000	6821	0.139	0	0.000	0	0
na	NZ_CP030919.1	4810511	0.071	152	0.002	0	3656	0.076	3650	99.836	6	0.164	0	0.000	44568	0.926	0	0.000	3	242608
na	NZ_CP027550.1	4836918	0.005	18	0.000	0	321	0.007	305	95.016	16	4.984	0	0.000	3654	0.076	192	0.004	0	0
na	NZ_CP110511.1	4814832	0.034	114	0.001	0	2339	0.049	2335	99.829	4	0.171	1	0.043	19052	0.396	0	0.000	0	0
na	NZ_AP023197.1	4894769	0.024	103	0.001	0	2871	0.059	2822	98.293	49	1.707	0	0.000	19074	0.390	50	0.001	0	0
na	NZ_CP142442.1	5358846	0.018	91	0.001	0	2789	0.052	2781	99.713	8	0.287	0	0.000	14765	0.276	746	0.014	1	292298
na	NZ_CP134358.1	4936594	0.015	51	0.001	0	1264	0.026	1247	98.655	17	1.345	0	0.000	9742	0.197	0	0.000	0	0
na	NZ_CP038383.1	5571128	0.012	75	0.001	0	2577	0.046	2564	99.496	13	0.504	0	0.000	7103	0.127	0	0.000	0	0
na	NC_017646.1	5313531	0.013	75	0.001	0	1958	0.037	1956	99.898	2	0.102	0	0.000	10849	0.204	72	0.001	0	0
na	NZ_CP095448.1	5120890	0.014	127	0.001	0	3270	0.064	3264	99.817	6	0.183	0	0.000	7549	0.147	0	0.000	1	413378
na	NZ_CP028750.1	4602860	0.004	9	0.000	0	243	0.005	241	99.177	2	0.823	0	0.000	2004	0.044	0	0.000	0	0
na	NZ_ABACVG020000001.1	4878159	0.007	124	0.001	0	2630	0.054	2605	99.049	25	0.951	1	0.038	2908	0.060	0	0.000	0	0
na	NZ_CP053730.1	4590822	0.085	347	0.004	0	8738	0.190	8730	99.908	8	0.092	2	0.023	51541	1.123	0	0.000	2	140462
na	NZ_CP019267.1	4740860	0.043	185	0.002	0	4028	0.085	4023	99.876	5	0.124	0	0.000	24875	0.525	523	0.011	0	0
na	NZ_CP104371.1	4936877	0.010	60	0.001	0	1707	0.035	1704	99.824	3	0.176	0	0.000	4513	0.091	0	0.000	0	0
na	NZ_CP095533.1	5071683	0.012	83	0.001	0	1989	0.039	1981	99.598	8	0.402	0	0.000	6709	0.132	0	0.000	0	0
na	NZ_CP071375.1	5022520	0.014	61	0.001	0	1502	0.030	1476	98.269	26	1.731	0	0.000	7862	0.157	0	0.000	0	0
na	NZ_CP095540.1	4880747	0.006	41	0.000	0	1171	0.024	1164	99.402	7	0.598	0	0.000	3720	0.076	0	0.000	0	0
na	NZ_CP141765.1	5018039	0.019	129	0.001	0	3309	0.066	3294	99.547	15	0.453	0	0.000	13824	0.275	716	0.014	1	287342
na	NZ_AP022261.1	4907327	0.012	121	0.001	0	2287	0.047	2280	99.694	7	0.306	0	0.000	5218	0.106	0	0.000	0	0
na	NZ_CP022686.1	5055316	0.005	33	0.000	0	977	0.019	944	96.622	33	3.392	4	0.409	3200	0.063	0	0.000	0	0
na	NZ_CP135649.1	4717304	0.062	125	0.001	0	3710	0.079	3677	99.111	33	0.889	0	0.000	38810	0.823	0	0.000	0	0
na	NZ_CP087290.1	5197709	0.036	446	0.005	0	11049	0.213	11037	99.891	12	0.109	1	0.009	24349	0.468	4	0.000	0	0
na	NZ_CP082774.1	5015239	0.005	17	0.000	0	467	0.009	460	98.501	7	1.499	0	0.000	3311	0.066	0	0.000	0	0
na	NZ_CP100500.1	5559392	0.050	700	0.007	0	15919	0.286	15872	99.705	47	0.295	1	0.006	34776	0.626	67	0.001	1	120496
na	NZ_CP027440.1	4892666	0.010	64	0.001	0	1302	0.027	1295	99.462	7	0.538	0	0.000	4983	0.102	0	0.000	0	0
na	NZ_CP033762.1	4977723	0.006	1552	0.017	0	577	0.012	563	97.574	14	2.426	0	0.000	5734	0.115	1661	0.033	0	0
na	NZ_CP068815.1	5192168	0.005	41	0.000	0	1136	0.022	1127	99.208	9	0.792	0	0.000	3482	0.067	0	0.000	0	0
na	NZ_CP098223.1	4841244	0.019	297	0.003	0	6119	0.126	6101	99.706	18	0.294	0	0.000	10401	0.215	1191	0.025	2	781382
na	NZ_CP104598.1	4901141	0.026	86	0.001	0	2100	0.043	2093	99.667	7	0.333	0	0.000	18013	0.368	0	0.000	0	0
na	NZ_AP022811.1	5283470	0.030	114	0.001	0	2487	0.047	2480	99.719	7	0.281	0	0.000	19487	0.369	377	0.007	0	0
na	NZ_AP027258.1	4968007	0.029	110	0.001	0	2709	0.055	2707	99.926	2	0.074	0	0.000	19259	0.388	0	0.000	0	0
na	NZ_AP019538.1	5071981	0.011	63	0.001	0	1229	0.024	1218	99.105	11	0.895	0	0.000	6931	0.137	0	0.000	0	0
na	NZ_AP021933.1	4928821	0.011	62	0.001	0	660	0.013	658	99.697	2	0.303	0	0.000	6715	0.136	0	0.000	1	532474
na	NZ_AP022087.1	4996252	0.010	61	0.001	0	1436	0.029	1429	99.513	7	0.487	0	0.000	6031	0.121	0	0.000	0	0
na	NZ_CP054345.1	5023098	0.004	27	0.000	0	658	0.013	650	98.784	8	1.216	0	0.000	2491	0.050	0	0.000	0	0
na	NC_011601.1	4965553	0.005	28	0.000	0	771	0.016	771	100.000	0	0.000	0	0.000	3308	0.067	0	0.000	0	0
na	NZ_CP028758.1	4902546	0.013	57	0.001	0	1505	0.031	1498	99.535	7	0.465	0	0.000	8005	0.163	0	0.000	0	0
na	NZ_CP128931.1	4990655	0.045	222	0.002	0	3834	0.077	3756	97.966	78	2.034	0	0.000	26883	0.539	537	0.011	0	0
na	NZ_CP088131.1	4785944	0.068	158	0.002	0	4645	0.097	4636	99.806	9	0.194	0	0.000	40298	0.842	0	0.000	0	0
na	NZ_CP069453.1	4666387	0.004	41	0.000	0	1071	0.023	1014	94.678	57	5.322	0	0.000	1762	0.038	46	0.001	0	0
na	NZ_AP022298.1	5121071	0.013	47	0.001	0	1194	0.023	1189	99.581	5	0.419	0	0.000	8268	0.161	677	0.013	0	0
na	NZ_CP098206.1	5072432	0.006	63	0.001	0	1859	0.037	1845	99.247	14	0.753	0	0.000	3308	0.065	0	0.000	0	0
na	NZ_CP045827.1	5570476	0.030	148	0.002	0	3260	0.059	3248	99.632	12	0.368	0	0.000	20472	0.368	58	0.001	0	0
na	NZ_CP081698.1	4777845	0.050	188	0.002	0	4334	0.091	4252	98.108	82	1.892	0	0.000	28050	0.587	0	0.000	0	0
na	NZ_CP049204.1	4866137	0.015	76	0.001	0	1557	0.032	1539	98.844	18	1.156	0	0.000	8655	0.178	0	0.000	0	0
na	NZ_CP069559.1	5008199	0.006	35	0.000	0	1145	0.023	1140	99.563	5	0.437	0	0.000	3384	0.068	0	0.000	0	0
na	NZ_CP128970.1	5639055	0.047	361	0.004	0	9238	0.164	9219	99.794	19	0.206	2	0.022	42071	0.746	8	0.000	6	834693
na	NZ_OW967178.1	4863036	0.012	105	0.001	0	2329	0.048	2322	99.699	7	0.301	0	0.000	4915	0.101	0	0.000	0	0
na	NZ_CP080260.1	5366039	0.027	150	0.002	0	4158	0.077	4115	98.966	43	1.034	0	0.000	21402	0.399	0	0.000	4	963396
na	NZ_CP089930.1	4438520	0.003	16	0.000	0	314	0.007	312	99.363	2	0.637	0	0.000	1904	0.043	100	0.002	0	0
na	NZ_CP007390.1	4807977	0.092	481	0.005	0	16065	0.334	15799	98.344	266	1.658	18	0.112	64796	1.348	4434	0.092	5	346197
na	NZ_LR134231.1	4594692	0.133	1002	0.011	0	27793	0.605	27781	99.957	12	0.043	3	0.011	74778	1.627	42	0.001	1	41157
na	NZ_CP027457.1	5001754	0.017	88	0.001	0	1833	0.037	1814	98.963	19	1.037	0	0.000	9665	0.193	260	0.005	0	0
TOTAL	-	303216119	0.025	9843	0.105	0	207530	0.068	206351	99.432	1179	0.568	34	0.016	957184	0.316	13069	0.004	31	5522094
