ref	name	length	coverage	uReads	abundance	median	callable	callablePct	confirmed	confirmedPct	snps	snpPct	multi	multiPct	lowmq	lowmqPct	high	highPct	gapCount	gapLength
na	NZ_CP035879.1	5083123	0.006	18	0.001	0	198	0.004	197	99.495	1	0.505	0	0.000	3774	0.074	216	0.004	0	0
na	NZ_CP073624.1	4950124	0.017	782	0.054	0	13247	0.268	13047	98.490	199	1.507	43	0.325	7787	0.157	5736	0.116	3	1202992
na	NZ_CP024147.1	4639454	0.005	43	0.003	0	767	0.017	759	98.957	8	1.043	0	0.000	4318	0.093	150	0.003	0	0
na	NZ_CP138428.1	4614072	0.005	38	0.003	0	1034	0.022	1020	98.646	14	1.354	0	0.000	2979	0.065	215	0.005	0	0
na	NZ_CP106924.1	4837116	0.007	28	0.002	0	1070	0.022	1065	99.533	5	0.467	0	0.000	4088	0.085	0	0.000	0	0
na	NZ_CP051751.1	5054966	0.003	19	0.001	0	467	0.009	447	95.717	20	4.283	0	0.000	2342	0.046	142	0.003	0	0
na	NZ_CP047600.1	4768611	0.001	7	0.000	0	23	0.000	23	100.000	0	0.000	0	0.000	742	0.016	0	0.000	0	0
na	NZ_CP023386.1	4900891	0.002	7	0.000	0	231	0.005	231	100.000	0	0.000	0	0.000	1164	0.024	0	0.000	0	0
na	NZ_CP030919.1	4810511	0.010	18	0.001	0	352	0.007	352	100.000	0	0.000	0	0.000	6596	0.137	0	0.000	0	0
na	NZ_CP027550.1	4836918	0.001	10	0.001	0	259	0.005	259	100.000	0	0.000	0	0.000	931	0.019	292	0.006	0	0
na	NZ_CP110511.1	4814832	0.007	38	0.003	0	1069	0.022	1069	100.000	0	0.000	0	0.000	3285	0.068	0	0.000	0	0
na	NZ_AP023197.1	4894769	0.005	31	0.002	0	521	0.011	521	100.000	0	0.000	0	0.000	3094	0.063	0	0.000	0	0
na	NZ_CP142442.1	5358846	0.006	19	0.001	0	228	0.004	223	97.807	5	2.193	0	0.000	6724	0.125	1315	0.025	1	1305069
na	NZ_CP134358.1	4936594	0.003	18	0.001	0	284	0.006	271	95.423	13	4.577	0	0.000	1891	0.038	0	0.000	0	0
na	NZ_CP038383.1	5571128	0.003	53	0.004	0	1250	0.022	1225	98.000	25	2.000	0	0.000	1023	0.018	0	0.000	0	0
na	NC_017646.1	5313531	0.002	14	0.001	0	236	0.004	229	97.034	7	2.966	0	0.000	1854	0.035	0	0.000	0	0
na	NZ_CP095448.1	5120890	0.004	61	0.004	0	1554	0.030	1532	98.584	22	1.416	0	0.000	1170	0.023	0	0.000	0	0
na	NZ_CP028750.1	4602860	0.001	5	0.000	0	30	0.001	27	90.000	3	10.000	0	0.000	675	0.015	0	0.000	0	0
na	NZ_ABACVG020000001.1	4878159	0.006	102	0.007	0	3161	0.065	3112	98.450	49	1.550	0	0.000	2821	0.058	0	0.000	0	0
na	NZ_CP053730.1	4590822	0.010	52	0.004	0	1461	0.032	1458	99.795	3	0.205	0	0.000	4897	0.107	0	0.000	0	0
na	NZ_CP019267.1	4740860	0.010	45	0.003	0	471	0.010	471	100.000	0	0.000	0	0.000	6754	0.142	0	0.000	0	0
na	NZ_CP104371.1	4936877	0.002	10	0.001	0	71	0.001	67	94.366	4	5.634	0	0.000	1130	0.023	0	0.000	0	0
na	NZ_CP095533.1	5071683	0.003	15	0.001	0	334	0.007	328	98.204	6	1.796	0	0.000	1778	0.035	0	0.000	0	0
na	NZ_CP071375.1	5022520	0.004	59	0.004	0	1276	0.025	1275	99.922	1	0.078	0	0.000	1663	0.033	0	0.000	0	0
na	NZ_CP095540.1	4880747	0.002	17	0.001	0	519	0.011	493	94.990	26	5.010	0	0.000	1165	0.024	0	0.000	0	0
na	NZ_CP141765.1	5018039	0.005	98	0.007	0	1769	0.035	1745	98.643	24	1.357	0	0.000	3639	0.073	1685	0.034	0	0
na	NZ_AP022261.1	4907327	0.002	8	0.001	0	353	0.007	351	99.433	2	0.567	0	0.000	1717	0.035	0	0.000	0	0
na	NZ_CP022686.1	5055316	0.001	4	0.000	0	0	0.000	0	0.000	0	0.000	0	0.000	470	0.009	0	0.000	0	0
na	NZ_CP135649.1	4717304	0.010	24	0.002	0	431	0.009	427	99.072	4	0.928	0	0.000	5714	0.121	0	0.000	0	0
na	NZ_CP087290.1	5197709	0.005	92	0.006	0	2179	0.042	2178	99.954	1	0.046	0	0.000	1735	0.033	0	0.000	0	0
na	NZ_CP082774.1	5015239	0.001	6	0.000	0	16	0.000	16	100.000	0	0.000	0	0.000	691	0.014	0	0.000	0	0
na	NZ_CP100500.1	5559392	0.006	38	0.003	0	693	0.012	660	95.238	33	4.762	0	0.000	5143	0.093	0	0.000	0	0
na	NZ_CP027440.1	4892666	0.002	20	0.001	0	499	0.010	493	98.798	6	1.202	0	0.000	1003	0.021	0	0.000	0	0
na	NZ_CP033762.1	4977723	0.004	49	0.003	0	918	0.018	900	98.039	18	1.980	9	0.980	2947	0.059	78	0.002	1	1230207
na	NZ_CP068815.1	5192168	0.002	2	0.000	0	62	0.001	58	93.548	4	6.452	0	0.000	1424	0.027	0	0.000	0	0
na	NZ_CP098223.1	4841244	0.009	154	0.011	0	3890	0.080	3877	99.666	13	0.334	0	0.000	3314	0.068	0	0.000	0	0
na	NZ_CP104598.1	4901141	0.004	9	0.001	0	106	0.002	98	92.453	8	7.547	0	0.000	2752	0.056	0	0.000	0	0
na	NZ_AP022811.1	5283470	0.006	24	0.002	0	694	0.013	694	100.000	0	0.000	0	0.000	4108	0.078	185	0.004	0	0
na	NZ_AP027258.1	4968007	0.005	28	0.002	0	455	0.009	448	98.462	7	1.538	0	0.000	2881	0.058	0	0.000	0	0
na	NZ_AP019538.1	5071981	0.002	4	0.000	0	67	0.001	67	100.000	0	0.000	0	0.000	1485	0.029	0	0.000	0	0
na	NZ_AP021933.1	4928821	0.003	17	0.001	0	277	0.006	246	88.809	31	11.191	0	0.000	989	0.020	0	0.000	0	0
na	NZ_AP022087.1	4996252	0.002	10	0.001	0	142	0.003	142	100.000	0	0.000	0	0.000	1157	0.023	0	0.000	0	0
