ref	name	length	coverage	uReads	abundance	median	callable	callablePct	confirmed	confirmedPct	snps	snpPct	multi	multiPct	lowmq	lowmqPct	high	highPct	gapCount	gapLength
na	NZ_CP035879.1	5083123	0.001	0	0.000	0	0	0.000	0	0.000	0	0.000	0	0.000	522	0.010	0	0.000	0	0
na	NZ_CP073624.1	4950124	0.001	12	0.001	0	295	0.006	271	91.864	24	8.136	0	0.000	550	0.011	0	0.000	0	0
na	NZ_CP024147.1	4639454	0.001	5	0.000	0	23	0.000	23	100.000	0	0.000	0	0.000	438	0.009	0	0.000	0	0
na	NZ_CP138428.1	4614072	0.001	8	0.001	0	133	0.003	133	100.000	0	0.000	0	0.000	482	0.010	0	0.000	0	0
na	NZ_CP106924.1	4837116	0.000	2	0.000	0	0	0.000	0	0.000	0	0.000	0	0.000	48	0.001	0	0.000	0	0
na	NZ_CP051751.1	5054966	0.000	7	0.000	0	0	0.000	0	0.000	0	0.000	0	0.000	282	0.006	0	0.000	0	0
na	NZ_CP047600.1	4768611	0.000	0	0.000	0	0	0.000	0	0.000	0	0.000	0	0.000	0	0.000	0	0.000	1	4768611
na	NZ_CP023386.1	4900891	0.000	1	0.000	0	22	0.000	22	100.000	0	0.000	0	0.000	78	0.002	0	0.000	0	0
na	NZ_CP030919.1	4810511	0.002	10	0.001	0	509	0.011	508	99.804	1	0.196	0	0.000	1034	0.021	0	0.000	0	0
na	NZ_CP027550.1	4836918	0.000	0	0.000	0	0	0.000	0	0.000	0	0.000	0	0.000	300	0.006	0	0.000	0	0
na	NZ_CP110511.1	4814832	0.001	0	0.000	0	0	0.000	0	0.000	0	0.000	0	0.000	579	0.012	0	0.000	0	0
na	NZ_AP023197.1	4894769	0.001	7	0.000	0	146	0.003	146	100.000	0	0.000	0	0.000	500	0.010	0	0.000	0	0
na	NZ_CP142442.1	5358846	0.000	0	0.000	0	0	0.000	0	0.000	0	0.000	0	0.000	0	0.000	0	0.000	0	0
na	NZ_CP134358.1	4936594	0.000	5	0.000	0	3	0.000	3	100.000	0	0.000	0	0.000	130	0.003	0	0.000	0	0
na	NZ_CP038383.1	5571128	0.000	2	0.000	0	8	0.000	8	100.000	0	0.000	0	0.000	123	0.002	0	0.000	0	0
na	NC_017646.1	5313531	0.000	0	0.000	0	0	0.000	0	0.000	0	0.000	0	0.000	265	0.005	0	0.000	0	0
na	NZ_CP095448.1	5120890	0.000	0	0.000	0	0	0.000	0	0.000	0	0.000	0	0.000	222	0.004	0	0.000	0	0
na	NZ_CP028750.1	4602860	0.000	2	0.000	0	34	0.001	34	100.000	0	0.000	0	0.000	29	0.001	0	0.000	0	0
na	NZ_ABACVG020000001.1	4878159	0.001	14	0.001	0	621	0.013	619	99.678	2	0.322	0	0.000	407	0.008	0	0.000	0	0
na	NZ_CP053730.1	4590822	0.001	8	0.001	0	352	0.008	352	100.000	0	0.000	0	0.000	639	0.014	0	0.000	0	0
na	NZ_CP019267.1	4740860	0.001	8	0.001	0	262	0.006	262	100.000	0	0.000	0	0.000	675	0.014	0	0.000	0	0
na	NZ_CP104371.1	4936877	0.000	2	0.000	0	33	0.001	33	100.000	0	0.000	0	0.000	63	0.001	0	0.000	0	0
na	NZ_CP095533.1	5071683	0.000	2	0.000	0	0	0.000	0	0.000	0	0.000	0	0.000	69	0.001	0	0.000	0	0
na	NZ_CP071375.1	5022520	0.000	2	0.000	0	0	0.000	0	0.000	0	0.000	0	0.000	123	0.002	0	0.000	0	0
na	NZ_CP095540.1	4880747	0.000	0	0.000	0	0	0.000	0	0.000	0	0.000	0	0.000	1	0.000	0	0.000	0	0
na	NZ_CP141765.1	5018039	0.000	1	0.000	0	0	0.000	0	0.000	0	0.000	0	0.000	70	0.001	0	0.000	0	0
na	NZ_AP022261.1	4907327	0.000	0	0.000	0	0	0.000	0	0.000	0	0.000	0	0.000	48	0.001	0	0.000	0	0
na	NZ_CP022686.1	5055316	0.000	2	0.000	0	34	0.001	31	91.176	3	8.824	0	0.000	66	0.001	0	0.000	0	0
na	NZ_CP135649.1	4717304	0.001	4	0.000	0	273	0.006	272	99.634	1	0.366	0	0.000	500	0.011	0	0.000	0	0
na	NZ_CP087290.1	5197709	0.000	0	0.000	0	0	0.000	0	0.000	0	0.000	0	0.000	290	0.006	0	0.000	0	0
na	NZ_CP082774.1	5015239	0.000	2	0.000	0	61	0.001	59	96.721	2	3.279	0	0.000	0	0.000	0	0.000	0	0
na	NZ_CP100500.1	5559392	0.001	6	0.000	0	119	0.002	119	100.000	0	0.000	0	0.000	447	0.008	0	0.000	0	0
na	NZ_CP027440.1	4892666	0.000	0	0.000	0	0	0.000	0	0.000	0	0.000	0	0.000	14	0.000	0	0.000	0	0
na	NZ_CP033762.1	4977723	0.000	0	0.000	0	0	0.000	0	0.000	0	0.000	0	0.000	152	0.003	0	0.000	0	0
na	NZ_CP068815.1	5192168	0.000	0	0.000	0	0	0.000	0	0.000	0	0.000	0	0.000	66	0.001	0	0.000	0	0
na	NZ_CP098223.1	4841244	0.002	58	0.004	0	1911	0.039	1911	100.000	0	0.000	0	0.000	143	0.003	0	0.000	0	0
na	NZ_CP104598.1	4901141	0.001	2	0.000	0	93	0.002	92	98.925	1	1.075	0	0.000	306	0.006	0	0.000	0	0
na	NZ_AP022811.1	5283470	0.001	6	0.000	0	239	0.005	239	100.000	0	0.000	0	0.000	593	0.011	0	0.000	0	0
na	NZ_AP027258.1	4968007	0.001	4	0.000	0	189	0.004	180	95.238	9	4.762	0	0.000	588	0.012	0	0.000	0	0
na	NZ_AP019538.1	5071981	0.000	1	0.000	0	0	0.000	0	0.000	0	0.000	0	0.000	0	0.000	0	0.000	0	0
na	NZ_AP021933.1	4928821	0.000	0	0.000	0	0	0.000	0	0.000	0	0.000	0	0.000	315	0.006	0	0.000	0	0
na	NZ_AP022087.1	4996252	0.000	0	0.000	0	0	0.000	0	0.000	0	0.000	0	0.000	269	0.005	0	0.000	0	0
na	NZ_CP054345.1	5023098	0.000	2	0.000	0	0	0.000	0	0.000	0	0.000	0	0.000	0	0.000	0	0.000	0	0
na	NC_011601.1	4965553	0.000	4	0.000	0	281	0.006	280	99.644	1	0.356	0	0.000	0	0.000	0	0.000	0	0
na	NZ_CP028758.1	4902546	0.000	0	0.000	0	0	0.000	0	0.000	0	0.000	0	0.000	146	0.003	0	0.000	0	0
na	NZ_CP128931.1	4990655	0.000	0	0.000	0	0	0.000	0	0.000	0	0.000	0	0.000	83	0.002	0	0.000	0	0
na	NZ_CP088131.1	4785944	0.002	12	0.001	0	599	0.013	596	99.499	3	0.501	0	0.000	746	0.016	0	0.000	0	0
na	NZ_CP069453.1	4666387	0.000	0	0.000	0	0	0.000	0	0.000	0	0.000	0	0.000	2	0.000	0	0.000	0	0
na	NZ_AP022298.1	5121071	0.000	4	0.000	0	105	0.002	105	100.000	0	0.000	0	0.000	302	0.006	0	0.000	0	0
na	NZ_CP098206.1	5072432	0.000	0	0.000	0	0	0.000	0	0.000	0	0.000	0	0.000	119	0.002	0	0.000	0	0
na	NZ_CP045827.1	5570476	0.000	0	0.000	0	0	0.000	0	0.000	0	0.000	0	0.000	140	0.003	0	0.000	0	0
na	NZ_CP081698.1	4777845	0.002	6	0.000	0	285	0.006	284	99.649	1	0.351	0	0.000	1040	0.022	0	0.000	0	0
na	NZ_CP049204.1	4866137	0.001	1	0.000	0	0	0.000	0	0.000	0	0.000	0	0.000	498	0.010	0	0.000	0	0
na	NZ_CP069559.1	5008199	0.000	0	0.000	0	0	0.000	0	0.000	0	0.000	0	0.000	0	0.000	0	0.000	0	0
na	NZ_CP128970.1	5639055	0.001	4	0.000	0	0	0.000	0	0.000	0	0.000	0	0.000	780	0.014	0	0.000	0	0
na	NZ_OW967178.1	4863036	0.000	0	0.000	0	0	0.000	0	0.000	0	0.000	0	0.000	370	0.008	0	0.000	0	0
na	NZ_CP080260.1	5366039	0.000	6	0.000	0	290	0.005	290	100.000	0	0.000	0	0.000	108	0.002	0	0.000	0	0
na	NZ_CP089930.1	4438520	0.000	11	0.001	0	273	0.006	243	89.011	30	10.989	0	0.000	2	0.000	0	0.000	0	0
na	NZ_CP007390.1	4807977	0.002	10	0.001	0	586	0.012	585	99.829	1	0.171	0	0.000	1206	0.025	0	0.000	0	0
na	NZ_LR134231.1	4594692	0.003	36	0.002	0	1166	0.025	1166	100.000	0	0.000	0	0.000	1363	0.030	0	0.000	0	0
na	NZ_CP027457.1	5001754	0.000	0	0.000	0	0	0.000	0	0.000	0	0.000	0	0.000	123	0.002	0	0.000	0	0
TOTAL	-	303216119	0.001	279	0.019	0	8945	0.003	8866	99.117	79	0.883	0	0.000	18454	0.006	0	0.000	1	4768611
