ref	name	length	coverage	uReads	abundance	median	callable	callablePct	confirmed	confirmedPct	snps	snpPct	multi	multiPct	lowmq	lowmqPct	high	highPct	gapCount	gapLength
na	NZ_CP035879.1	5083123	0.007	10	0.001	0	255	0.005	234	91.765	21	8.235	0	0.000	3820	0.075	0	0.000	0	0
na	NZ_CP073624.1	4950124	0.011	43	0.003	0	698	0.014	675	96.705	23	3.295	0	0.000	5939	0.120	0	0.000	0	0
na	NZ_CP024147.1	4639454	0.012	33	0.002	0	575	0.012	573	99.652	2	0.348	0	0.000	6293	0.136	6	0.000	1	576786
na	NZ_CP138428.1	4614072	0.009	61	0.004	0	1671	0.036	1671	100.000	0	0.000	0	0.000	3473	0.075	0	0.000	0	0
na	NZ_CP106924.1	4837116	0.010	23	0.002	0	820	0.017	819	99.878	1	0.122	0	0.000	4609	0.095	0	0.000	0	0
na	NZ_CP051751.1	5054966	0.007	55	0.004	0	1854	0.037	1843	99.407	11	0.593	0	0.000	3239	0.064	0	0.000	0	0
na	NZ_CP047600.1	4768611	0.002	7	0.001	0	172	0.004	171	99.419	1	0.581	0	0.000	1248	0.026	0	0.000	0	0
na	NZ_CP023386.1	4900891	0.013	85	0.006	0	1393	0.028	1392	99.928	1	0.072	0	0.000	6047	0.123	0	0.000	0	0
na	NZ_CP030919.1	4810511	0.014	32	0.002	0	752	0.016	751	99.867	1	0.133	0	0.000	6934	0.144	0	0.000	0	0
na	NZ_CP027550.1	4836918	0.003	12	0.001	0	415	0.009	413	99.518	2	0.482	0	0.000	1099	0.023	0	0.000	0	0
na	NZ_CP110511.1	4814832	0.007	20	0.001	0	217	0.005	217	100.000	0	0.000	0	0.000	3859	0.080	0	0.000	0	0
na	NZ_AP023197.1	4894769	0.014	34	0.002	0	245	0.005	243	99.184	2	0.816	0	0.000	7213	0.147	0	0.000	1	383122
na	NZ_CP142442.1	5358846	0.019	90	0.007	0	1860	0.035	1850	99.462	10	0.538	0	0.000	11383	0.212	0	0.000	0	0
na	NZ_CP134358.1	4936594	0.012	45	0.003	0	1264	0.026	1261	99.763	3	0.237	0	0.000	6494	0.132	0	0.000	0	0
na	NZ_CP038383.1	5571128	0.013	69	0.005	0	2093	0.038	2076	99.188	17	0.812	0	0.000	7043	0.126	0	0.000	0	0
na	NC_017646.1	5313531	0.008	67	0.005	0	1566	0.029	1559	99.553	7	0.447	0	0.000	3566	0.067	0	0.000	0	0
na	NZ_CP095448.1	5120890	0.016	150	0.011	0	4809	0.094	4773	99.251	36	0.749	0	0.000	8851	0.173	0	0.000	2	688338
na	NZ_CP028750.1	4602860	0.003	9	0.001	0	162	0.004	161	99.383	1	0.617	0	0.000	1625	0.035	0	0.000	0	0
na	NZ_ABACVG020000001.1	4878159	0.002	26	0.002	0	789	0.016	780	98.859	9	1.141	0	0.000	578	0.012	0	0.000	0	0
na	NZ_CP053730.1	4590822	0.016	29	0.002	0	686	0.015	686	100.000	0	0.000	0	0.000	7300	0.159	0	0.000	0	0
na	NZ_CP019267.1	4740860	0.010	34	0.002	0	986	0.021	985	99.899	1	0.101	0	0.000	4505	0.095	0	0.000	0	0
na	NZ_CP104371.1	4936877	0.023	131	0.010	0	3817	0.077	3812	99.869	5	0.131	0	0.000	10376	0.210	0	0.000	0	0
na	NZ_CP095533.1	5071683	0.019	175	0.013	0	4366	0.086	4358	99.817	8	0.183	0	0.000	9918	0.196	0	0.000	1	427034
na	NZ_CP071375.1	5022520	0.009	49	0.004	0	1167	0.023	1164	99.743	3	0.257	0	0.000	4887	0.097	0	0.000	0	0
na	NZ_CP095540.1	4880747	0.004	30	0.002	0	744	0.015	735	98.790	9	1.210	0	0.000	1562	0.032	0	0.000	0	0
na	NZ_CP141765.1	5018039	0.025	150	0.011	0	4409	0.088	4392	99.614	17	0.386	0	0.000	13192	0.263	0	0.000	1	278563
na	NZ_AP022261.1	4907327	0.035	451	0.033	0	11269	0.230	11252	99.849	17	0.151	0	0.000	14210	0.290	0	0.000	1	198089
na	NZ_CP022686.1	5055316	0.004	7	0.001	0	115	0.002	112	97.391	3	2.609	0	0.000	1969	0.039	0	0.000	0	0
na	NZ_CP135649.1	4717304	0.014	24	0.002	0	215	0.005	215	100.000	0	0.000	0	0.000	7555	0.160	0	0.000	0	0
na	NZ_CP087290.1	5197709	0.023	200	0.015	0	5642	0.109	5630	99.787	12	0.213	1	0.018	17218	0.331	0	0.000	5	1780762
na	NZ_CP082774.1	5015239	0.002	8	0.001	0	20	0.000	20	100.000	0	0.000	0	0.000	950	0.019	0	0.000	0	0
na	NZ_CP100500.1	5559392	0.100	2155	0.158	0	56801	1.022	56779	99.961	22	0.039	0	0.000	44942	0.808	90	0.002	4	290898
na	NZ_CP027440.1	4892666	0.008	54	0.004	0	794	0.016	793	99.874	1	0.126	0	0.000	4522	0.092	0	0.000	0	0
na	NZ_CP033762.1	4977723	0.004	16	0.001	0	633	0.013	619	97.788	14	2.212	0	0.000	2402	0.048	0	0.000	0	0
na	NZ_CP068815.1	5192168	0.003	17	0.001	0	312	0.006	303	97.115	9	2.885	0	0.000	912	0.018	0	0.000	0	0
na	NZ_CP098223.1	4841244	0.004	40	0.003	0	955	0.020	955	100.000	0	0.000	0	0.000	1808	0.037	0	0.000	0	0
na	NZ_CP104598.1	4901141	0.012	39	0.003	0	749	0.015	740	98.798	9	1.202	0	0.000	7046	0.144	0	0.000	1	456028
na	NZ_AP022811.1	5283470	0.008	44	0.003	0	1758	0.033	1753	99.716	5	0.284	0	0.000	3289	0.062	0	0.000	0	0
na	NZ_AP027258.1	4968007	0.008	26	0.002	0	670	0.013	663	98.955	7	1.045	0	0.000	3177	0.064	0	0.000	1	659659
na	NZ_AP019538.1	5071981	0.023	118	0.009	0	2101	0.041	2097	99.810	4	0.190	0	0.000	12143	0.239	0	0.000	0	0
na	NZ_AP021933.1	4928821	0.007	25	0.002	0	214	0.004	214	100.000	0	0.000	0	0.000	3529	0.072	0	0.000	0	0
na	NZ_AP022087.1	4996252	0.011	39	0.003	0	963	0.019	955	99.169	8	0.831	0	0.000	5781	0.116	0	0.000	0	0
na	NZ_CP054345.1	5023098	0.004	16	0.001	0	351	0.007	339	96.581	12	3.419	0	0.000	1700	0.034	0	0.000	0	0
na	NC_011601.1	4965553	0.002	15	0.001	0	161	0.003	161	100.000	0	0.000	0	0.000	1411	0.028	0	0.000	0	0
na	NZ_CP028758.1	4902546	0.013	60	0.004	0	1567	0.032	1559	99.489	8	0.511	0	0.000	5651	0.115	0	0.000	0	0
na	NZ_CP128931.1	4990655	0.010	40	0.003	0	488	0.010	487	99.795	1	0.205	0	0.000	5511	0.110	0	0.000	0	0
na	NZ_CP088131.1	4785944	0.018	86	0.006	0	2351	0.049	2347	99.830	4	0.170	0	0.000	8223	0.172	0	0.000	0	0
na	NZ_CP069453.1	4666387	0.002	12	0.001	0	604	0.013	601	99.503	3	0.497	0	0.000	1086	0.023	0	0.000	0	0
na	NZ_AP022298.1	5121071	0.023	55	0.004	0	1593	0.031	1593	100.000	0	0.000	0	0.000	11488	0.224	0	0.000	0	0
na	NZ_CP098206.1	5072432	0.006	53	0.004	0	1139	0.022	1125	98.771	14	1.229	0	0.000	2310	0.046	0	0.000	0	0
na	NZ_CP045827.1	5570476	0.008	32	0.002	0	689	0.012	681	98.839	8	1.161	0	0.000	5276	0.095	0	0.000	1	810614
na	NZ_CP081698.1	4777845	0.011	28	0.002	0	1062	0.022	1036	97.552	26	2.448	0	0.000	4972	0.104	0	0.000	0	0
na	NZ_CP049204.1	4866137	0.012	38	0.003	0	1139	0.023	1129	99.122	10	0.878	0	0.000	5272	0.108	0	0.000	0	0
na	NZ_CP069559.1	5008199	0.004	16	0.001	0	251	0.005	251	100.000	0	0.000	0	0.000	2387	0.048	0	0.000	0	0
na	NZ_CP128970.1	5639055	0.056	394	0.029	0	9946	0.176	9924	99.779	22	0.221	2	0.020	49360	0.875	165	0.003	9	1242782
na	NZ_OW967178.1	4863036	0.019	191	0.014	0	5289	0.109	5266	99.565	23	0.435	0	0.000	7703	0.158	0	0.000	0	0
na	NZ_CP080260.1	5366039	0.055	392	0.029	0	8540	0.159	8510	99.649	30	0.351	0	0.000	43380	0.808	67	0.001	3	365935
na	NZ_CP089930.1	4438520	0.002	16	0.001	0	121	0.003	119	98.347	2	1.653	0	0.000	501	0.011	0	0.000	0	0
na	NZ_CP007390.1	4807977	0.020	166	0.012	0	5099	0.106	5035	98.745	64	1.255	0	0.000	6817	0.142	0	0.000	0	0
na	NZ_LR134231.1	4594692	0.016	82	0.006	0	1800	0.039	1796	99.778	4	0.222	0	0.000	5677	0.124	0	0.000	0	0
na	NZ_CP027457.1	5001754	0.009	32	0.002	0	1290	0.026	1285	99.612	5	0.388	0	0.000	4293	0.086	0	0.000	0	0
TOTAL	-	303216119	0.014	6456	0.473	0	164476	0.054	163938	99.673	538	0.327	3	0.002	449524	0.148	328	0.000	31	8158610
