ref	name	length	coverage	uReads	abundance	median	callable	callablePct	confirmed	confirmedPct	snps	snpPct	multi	multiPct	lowmq	lowmqPct	high	highPct	gapCount	gapLength
na	NZ_CP035879.1	5083123	0.014	76	0.003	0	2011	0.040	1952	97.066	59	2.934	0	0.000	8331	0.164	232	0.005	0	0
na	NZ_CP073624.1	4950124	0.032	592	0.025	0	11761	0.238	11459	97.432	302	2.576	37	0.315	18012	0.364	1300	0.026	2	473402
na	NZ_CP024147.1	4639454	0.020	217	0.009	0	4099	0.088	3821	93.218	278	6.792	6	0.146	15092	0.325	2205	0.048	2	687508
na	NZ_CP138428.1	4614072	0.019	199	0.008	0	3183	0.069	3092	97.141	90	2.836	10	0.314	10133	0.220	525	0.011	0	0
na	NZ_CP106924.1	4837116	0.023	92	0.004	0	2830	0.059	2767	97.774	63	2.226	0	0.000	17638	0.365	235	0.005	2	631364
na	NZ_CP051751.1	5054966	0.009	88	0.004	0	1331	0.026	1240	93.163	91	6.884	9	0.676	5079	0.100	0	0.000	0	0
na	NZ_CP047600.1	4768611	0.005	51	0.002	0	685	0.014	647	94.453	38	5.547	0	0.000	2179	0.046	0	0.000	1	1194737
na	NZ_CP023386.1	4900891	0.010	85	0.004	0	2016	0.041	1909	94.692	107	5.308	0	0.000	6623	0.135	0	0.000	0	0
na	NZ_CP030919.1	4810511	0.050	383	0.016	0	10578	0.220	10484	99.111	94	0.889	10	0.095	31974	0.665	547	0.011	0	0
na	NZ_CP027550.1	4836918	0.006	56	0.002	0	815	0.017	746	91.534	69	8.466	0	0.000	3538	0.073	502	0.010	0	0
na	NZ_CP110511.1	4814832	0.016	105	0.004	0	2139	0.044	2059	96.260	80	3.742	1	0.047	7992	0.166	0	0.000	1	379430
na	NZ_AP023197.1	4894769	0.020	163	0.007	0	4193	0.086	4112	98.068	81	1.935	6	0.143	14777	0.302	1557	0.032	2	617472
na	NZ_CP142442.1	5358846	0.011	68	0.003	0	1484	0.028	1403	94.542	80	5.402	3	0.202	9293	0.173	1288	0.024	1	671930
na	NZ_CP134358.1	4936594	0.009	57	0.002	0	1006	0.020	971	96.521	35	3.479	0	0.000	5891	0.119	203	0.004	0	0
na	NZ_CP038383.1	5571128	0.013	226	0.010	0	7157	0.128	6972	97.415	185	2.593	22	0.307	6460	0.116	0	0.000	1	509731
na	NC_017646.1	5313531	0.008	61	0.003	0	1507	0.028	1384	91.838	123	8.162	0	0.000	4977	0.094	0	0.000	0	0
na	NZ_CP095448.1	5120890	0.011	131	0.006	0	4125	0.081	3864	93.673	261	6.327	0	0.000	6159	0.120	68	0.001	1	527399
na	NZ_CP028750.1	4602860	0.008	69	0.003	0	1673	0.036	1534	91.692	139	8.308	0	0.000	4178	0.091	0	0.000	1	942886
na	NZ_ABACVG020000001.1	4878159	0.020	428	0.018	0	9646	0.198	9135	94.702	511	5.321	42	0.435	8110	0.166	97	0.002	1	287535
na	NZ_CP053730.1	4590822	0.031	181	0.008	0	4285	0.093	4246	99.090	39	0.910	0	0.000	17928	0.391	754	0.016	0	0
na	NZ_CP019267.1	4740860	0.020	91	0.004	0	2004	0.042	1960	97.804	44	2.198	2	0.100	13394	0.283	1368	0.029	0	0
na	NZ_CP104371.1	4936877	0.008	45	0.002	0	824	0.017	807	97.937	17	2.063	0	0.000	6119	0.124	0	0.000	0	0
na	NZ_CP095533.1	5071683	0.010	90	0.004	0	2078	0.041	2011	96.776	67	3.224	0	0.000	6903	0.136	263	0.005	0	0
na	NZ_CP071375.1	5022520	0.009	105	0.004	0	1665	0.033	1587	95.315	78	4.688	1	0.060	5381	0.107	145	0.003	1	700393
na	NZ_CP095540.1	4880747	0.007	99	0.004	0	1734	0.036	1618	93.310	114	6.582	2	0.115	3373	0.069	28	0.001	0	0
na	NZ_CP141765.1	5018039	0.013	192	0.008	0	3272	0.065	3220	98.411	52	1.589	0	0.000	9860	0.196	3313	0.066	1	464842
na	NZ_AP022261.1	4907327	0.009	64	0.003	0	1234	0.025	1222	99.028	12	0.972	0	0.000	5152	0.105	0	0.000	0	0
na	NZ_CP022686.1	5055316	0.006	45	0.002	0	732	0.014	676	92.350	56	7.650	0	0.000	3405	0.067	0	0.000	0	0
na	NZ_CP135649.1	4717304	0.026	134	0.006	0	2837	0.060	2793	98.449	44	1.564	23	0.811	14686	0.311	175	0.004	0	0
na	NZ_CP087290.1	5197709	0.013	131	0.006	0	3741	0.072	3648	97.514	93	2.486	0	0.000	9083	0.175	342	0.007	0	0
na	NZ_CP082774.1	5015239	0.005	44	0.002	0	781	0.016	743	95.134	38	4.866	0	0.000	2892	0.058	0	0.000	1	982386
na	NZ_CP100500.1	5559392	0.022	377	0.016	0	11063	0.199	10893	98.463	170	1.537	3	0.027	13092	0.235	527	0.009	0	0
na	NZ_CP027440.1	4892666	0.008	75	0.003	0	1127	0.023	1042	92.458	85	7.542	0	0.000	5630	0.115	0	0.000	0	0
na	NZ_CP033762.1	4977723	0.008	46	0.002	0	1123	0.023	1085	96.616	37	3.298	1	0.089	6622	0.133	272	0.005	1	682065
na	NZ_CP068815.1	5192168	0.005	33	0.001	0	847	0.016	790	93.270	57	6.730	0	0.000	3165	0.061	0	0.000	0	0
na	NZ_CP098223.1	4841244	0.020	309	0.013	0	6240	0.129	5931	95.048	309	4.955	4	0.064	16470	0.340	3040	0.063	0	0
na	NZ_CP104598.1	4901141	0.014	81	0.003	0	1495	0.031	1400	93.645	95	6.359	1	0.067	8603	0.176	0	0.000	0	0
na	NZ_AP022811.1	5283470	0.015	83	0.004	0	1926	0.036	1894	98.339	32	1.661	0	0.000	12511	0.237	1582	0.030	0	0
na	NZ_AP027258.1	4968007	0.015	72	0.003	0	1662	0.033	1575	94.765	87	5.235	0	0.000	9416	0.190	0	0.000	1	367660
na	NZ_AP019538.1	5071981	0.009	30	0.001	0	1016	0.020	983	96.752	33	3.248	0	0.000	6303	0.124	196	0.004	3	1831521
na	NZ_AP021933.1	4928821	0.009	59	0.003	0	1603	0.033	1503	93.762	100	6.238	0	0.000	6649	0.135	0	0.000	1	1134334
na	NZ_AP022087.1	4996252	0.009	44	0.002	0	946	0.019	904	95.560	42	4.449	2	0.211	4914	0.098	0	0.000	0	0
na	NZ_CP054345.1	5023098	0.005	26	0.001	0	342	0.007	335	97.953	7	2.047	0	0.000	3368	0.067	0	0.000	0	0
na	NC_011601.1	4965553	0.006	80	0.003	0	1310	0.026	1262	96.336	48	3.664	0	0.000	2866	0.058	0	0.000	0	0
na	NZ_CP028758.1	4902546	0.010	85	0.004	0	2258	0.046	2124	94.066	134	5.934	0	0.000	5039	0.103	0	0.000	0	0
na	NZ_CP128931.1	4990655	0.014	46	0.002	0	1048	0.021	1008	96.183	40	3.817	0	0.000	8203	0.164	0	0.000	0	0
na	NZ_CP088131.1	4785944	0.043	214	0.009	0	6351	0.133	6185	97.386	166	2.627	31	0.488	32243	0.674	205	0.004	2	267061
na	NZ_CP069453.1	4666387	0.006	40	0.002	0	316	0.007	285	90.190	31	9.810	0	0.000	3568	0.076	0	0.000	0	0
na	NZ_AP022298.1	5121071	0.009	27	0.001	0	423	0.008	422	99.764	1	0.236	0	0.000	5281	0.103	37	0.001	1	671937
na	NZ_CP098206.1	5072432	0.005	41	0.002	0	615	0.012	594	96.585	21	3.415	0	0.000	2708	0.053	159	0.003	0	0
na	NZ_CP045827.1	5570476	0.012	60	0.003	0	1401	0.025	1340	95.646	61	4.354	0	0.000	7306	0.131	0	0.000	0	0
na	NZ_CP081698.1	4777845	0.031	198	0.008	0	4938	0.103	4862	98.461	76	1.540	4	0.081	21225	0.444	790	0.017	1	202362
na	NZ_CP049204.1	4866137	0.011	74	0.003	0	1347	0.028	1267	94.061	80	5.944	1	0.074	6785	0.139	0	0.000	1	926273
na	NZ_CP069559.1	5008199	0.005	22	0.001	0	467	0.009	443	94.861	24	5.139	0	0.000	4174	0.083	638	0.013	1	1035793
