ref	name	length	coverage	uReads	abundance	median	callable	callablePct	confirmed	confirmedPct	snps	snpPct	multi	multiPct	lowmq	lowmqPct	high	highPct	gapCount	gapLength
na	NZ_CP035879.1	5083123	2.651	5364	0.061	2	130593	2.569	129912	99.479	679	0.520	103	0.079	2572183	50.602	171893	3.382	19	157913
na	NZ_CP073624.1	4950124	1.937	3481	0.040	1	86239	1.742	85686	99.359	550	0.639	163	0.189	2116948	42.766	96391	1.947	19	193469
na	NZ_CP024147.1	4639454	0.667	3068	0.035	0	48681	1.049	48233	99.080	448	0.921	17	0.035	765275	16.495	69912	1.507	16	234204
na	NZ_CP138428.1	4614072	1.271	7512	0.086	0	119625	2.593	118898	99.392	727	0.608	77	0.064	1437490	31.154	242692	5.260	20	198152
na	NZ_CP106924.1	4837116	3.115	5329	0.061	2	139521	2.884	139180	99.756	341	0.245	56	0.040	2796269	57.809	197419	4.081	8	116912
na	NZ_CP051751.1	5054966	0.295	2996	0.034	0	61579	1.218	61035	99.117	544	0.884	68	0.110	321845	6.367	42792	0.847	2	45406
na	NZ_CP047600.1	4768611	0.220	1330	0.015	0	28480	0.597	28277	99.287	203	0.713	10	0.035	238072	4.992	23672	0.496	12	396439
na	NZ_CP023386.1	4900891	0.278	1377	0.016	0	37632	0.768	37136	98.682	496	1.319	34	0.090	308320	6.291	11597	0.237	8	207971
na	NZ_CP030919.1	4810511	2.922	6885	0.079	2	101517	2.110	101105	99.594	412	0.406	148	0.146	2691302	55.946	142148	2.955	10	99910
na	NZ_CP027550.1	4836918	0.152	961	0.011	0	29489	0.610	29097	98.671	392	1.330	5	0.017	148253	3.065	3594	0.074	7	283226
na	NZ_CP110511.1	4814832	2.443	4684	0.053	2	114665	2.381	114114	99.519	551	0.481	63	0.055	2289686	47.555	108899	2.262	15	116006
na	NZ_AP023197.1	4894769	0.931	3503	0.040	0	66143	1.351	65772	99.439	370	0.560	19	0.029	1194821	24.410	205376	4.196	22	259248
na	NZ_CP142442.1	5358846	0.268	1365	0.016	0	27138	0.506	26843	98.913	295	1.089	43	0.158	342311	6.388	24181	0.451	13	363272
na	NZ_CP134358.1	4936594	0.621	2791	0.032	0	60964	1.235	60519	99.270	444	0.729	39	0.064	735096	14.891	39742	0.805	17	223623
na	NZ_CP038383.1	5571128	0.566	3017	0.034	0	65110	1.169	64529	99.108	581	0.893	32	0.049	768936	13.802	61913	1.111	28	591726
na	NC_017646.1	5313531	0.318	2605	0.030	0	60871	1.146	60387	99.205	484	0.795	27	0.044	359867	6.773	23850	0.449	13	305238
na	NZ_CP095448.1	5120890	0.329	3471	0.040	0	65291	1.275	64739	99.155	552	0.846	38	0.058	349994	6.835	30895	0.603	10	214232
na	NZ_CP028750.1	4602860	0.164	609	0.007	0	16583	0.360	16371	98.722	212	1.279	4	0.024	165024	3.585	3300	0.072	4	154021
na	NZ_ABACVG020000001.1	4878159	0.435	9895	0.113	0	310488	6.365	306508	98.718	3979	1.283	237	0.076	228722	4.689	18959	0.389	29	631227
na	NZ_CP053730.1	4590822	3.418	14193	0.162	3	222992	4.857	222520	99.788	471	0.212	321	0.144	2688733	58.568	108072	2.354	4	29106
na	NZ_CP019267.1	4740860	9.581	160837	1.837	9	1009120	21.286	1008962	99.984	158	0.016	295	0.029	3320240	70.035	418158	8.820	3	24712
na	NZ_CP104371.1	4936877	0.232	569	0.006	0	15525	0.314	15346	98.847	179	1.154	11	0.071	269133	5.451	5126	0.104	7	226424
na	NZ_CP095533.1	5071683	0.276	1097	0.013	0	35193	0.694	34722	98.662	470	1.336	12	0.034	315728	6.225	10672	0.210	10	251907
na	NZ_CP071375.1	5022520	0.640	3301	0.038	0	73361	1.461	72680	99.072	679	0.927	84	0.115	766449	15.260	53806	1.071	22	405867
na	NZ_CP095540.1	4880747	0.215	3098	0.035	0	48690	0.998	48098	98.784	592	1.216	13	0.027	200393	4.106	20901	0.428	7	220925
na	NZ_CP141765.1	5018039	0.239	1960	0.022	0	25057	0.499	24830	99.094	227	0.906	4	0.016	295943	5.898	35622	0.710	8	226952
