ref	name	length	coverage	uReads	abundance	median	callable	callablePct	confirmed	confirmedPct	snps	snpPct	multi	multiPct	lowmq	lowmqPct	high	highPct	gapCount	gapLength
na	NZ_CP035879.1	5083123	0.001	0	0.000	0	0	0.000	0	0.000	0	0.000	0	0.000	373	0.007	0	0.000	0	0
na	NZ_CP073624.1	4950124	0.000	4	0.002	0	241	0.005	236	97.925	5	2.075	0	0.000	105	0.002	0	0.000	0	0
na	NZ_CP024147.1	4639454	0.000	2	0.001	0	0	0.000	0	0.000	0	0.000	0	0.000	0	0.000	0	0.000	0	0
na	NZ_CP138428.1	4614072	0.000	0	0.000	0	0	0.000	0	0.000	0	0.000	0	0.000	118	0.003	0	0.000	0	0
na	NZ_CP106924.1	4837116	0.000	0	0.000	0	0	0.000	0	0.000	0	0.000	0	0.000	20	0.000	0	0.000	0	0
na	NZ_CP051751.1	5054966	0.000	0	0.000	0	0	0.000	0	0.000	0	0.000	0	0.000	39	0.001	0	0.000	0	0
na	NZ_CP047600.1	4768611	0.000	0	0.000	0	0	0.000	0	0.000	0	0.000	0	0.000	0	0.000	0	0.000	0	0
na	NZ_CP023386.1	4900891	0.000	0	0.000	0	0	0.000	0	0.000	0	0.000	0	0.000	0	0.000	0	0.000	0	0
na	NZ_CP030919.1	4810511	0.001	4	0.002	0	0	0.000	0	0.000	0	0.000	0	0.000	245	0.005	0	0.000	0	0
na	NZ_CP027550.1	4836918	0.000	0	0.000	0	0	0.000	0	0.000	0	0.000	0	0.000	46	0.001	0	0.000	0	0
na	NZ_CP110511.1	4814832	0.000	2	0.001	0	0	0.000	0	0.000	0	0.000	0	0.000	290	0.006	0	0.000	0	0
na	NZ_AP023197.1	4894769	0.000	0	0.000	0	0	0.000	0	0.000	0	0.000	0	0.000	0	0.000	0	0.000	0	0
na	NZ_CP142442.1	5358846	0.000	0	0.000	0	0	0.000	0	0.000	0	0.000	0	0.000	35	0.001	0	0.000	0	0
na	NZ_CP134358.1	4936594	0.000	4	0.002	0	59	0.001	52	88.136	7	11.864	0	0.000	169	0.003	0	0.000	0	0
na	NZ_CP038383.1	5571128	0.000	0	0.000	0	0	0.000	0	0.000	0	0.000	0	0.000	23	0.000	0	0.000	0	0
