ref	name	length	coverage	uReads	abundance	median	callable	callablePct	confirmed	confirmedPct	snps	snpPct	multi	multiPct	lowmq	lowmqPct	high	highPct	gapCount	gapLength
na	NZ_CP035879.1	5083123	0.350	1053	0.011	0	24960	0.491	24574	98.454	386	1.548	23	0.092	403737	7.943	8963	0.176	8	163991
na	NZ_CP073624.1	4950124	0.447	710	0.007	0	13439	0.271	13323	99.137	115	0.856	1	0.007	548558	11.082	11646	0.235	21	481530
na	NZ_CP024147.1	4639454	0.189	1097	0.012	0	24624	0.531	24502	99.505	122	0.496	6	0.024	183751	3.961	12269	0.264	5	206459
na	NZ_CP138428.1	4614072	0.370	1648	0.017	0	32346	0.701	32127	99.323	219	0.677	5	0.015	394123	8.542	16392	0.355	15	305062
na	NZ_CP106924.1	4837116	0.376	1700	0.018	0	33451	0.692	32976	98.580	475	1.420	3	0.009	402521	8.322	15461	0.320	6	126009
na	NZ_CP051751.1	5054966	0.063	500	0.005	0	12328	0.244	12154	98.589	174	1.412	2	0.016	57418	1.136	3382	0.067	1	119690
na	NZ_CP047600.1	4768611	0.069	353	0.004	0	11297	0.237	11190	99.053	107	0.948	5	0.044	65265	1.369	2683	0.056	5	520042
na	NZ_CP023386.1	4900891	0.076	474	0.005	0	14562	0.297	14378	98.736	184	1.264	1	0.007	68289	1.393	1549	0.032	2	159401
na	NZ_CP030919.1	4810511	0.830	2357	0.025	0	37297	0.775	37120	99.525	177	0.475	7	0.019	1019035	21.184	66506	1.383	22	341473
na	NZ_CP027550.1	4836918	0.041	415	0.004	0	11682	0.242	11491	98.365	191	1.636	6	0.051	29663	0.613	606	0.013	1	155359
na	NZ_CP110511.1	4814832	0.378	978	0.010	0	20651	0.429	20490	99.220	161	0.780	1	0.005	428718	8.904	11466	0.238	6	122844
na	NZ_AP023197.1	4894769	0.214	1269	0.013	0	27660	0.565	27468	99.306	192	0.694	4	0.014	212928	4.350	10923	0.223	1	35211
na	NZ_CP142442.1	5358846	0.111	416	0.004	0	10750	0.201	10588	98.493	162	1.509	11	0.102	129384	2.414	6857	0.128	4	249787
