ref	name	length	coverage	uReads	abundance	median	callable	callablePct	confirmed	confirmedPct	snps	snpPct	multi	multiPct	lowmq	lowmqPct	high	highPct	gapCount	gapLength
na	NZ_CP035879.1	5083123	0.033	117	0.006	0	2411	0.047	2342	97.138	69	2.863	1	0.041	22272	0.438	176	0.003	2	389675
na	NZ_CP073624.1	4950124	0.073	1223	0.058	0	26318	0.532	25509	96.926	805	3.071	101	0.384	50950	1.029	2060	0.042	4	325150
na	NZ_CP024147.1	4639454	0.037	412	0.019	0	7477	0.161	7008	93.727	468	6.267	9	0.120	25446	0.548	2060	0.044	1	173932
na	NZ_CP138428.1	4614072	0.052	582	0.027	0	10851	0.235	10458	96.378	385	3.564	48	0.442	30764	0.667	1346	0.029	0	0
na	NZ_CP106924.1	4837116	0.047	218	0.010	0	3990	0.082	3875	97.118	115	2.884	2	0.050	36645	0.758	2899	0.060	0	0
na	NZ_CP051751.1	5054966	0.024	242	0.011	0	4834	0.096	4516	93.422	316	6.563	19	0.393	17526	0.347	0	0.000	2	436147
na	NZ_CP047600.1	4768611	0.017	142	0.007	0	3046	0.064	2907	95.437	138	4.536	4	0.131	11085	0.232	68	0.001	0	0
na	NZ_CP023386.1	4900891	0.024	222	0.010	0	4163	0.085	3911	93.947	251	6.047	12	0.288	15875	0.324	374	0.008	0	0
na	NZ_CP030919.1	4810511	0.111	819	0.039	0	20584	0.428	20365	98.936	219	1.065	13	0.063	75198	1.563	2847	0.059	1	50191
na	NZ_CP027550.1	4836918	0.012	113	0.005	0	1650	0.034	1538	93.212	112	6.788	0	0.000	6868	0.142	432	0.009	1	479469
na	NZ_CP110511.1	4814832	0.036	180	0.008	0	4413	0.092	4279	96.964	134	3.036	0	0.000	21609	0.449	46	0.001	0	0
na	NZ_AP023197.1	4894769	0.038	359	0.017	0	8758	0.179	8495	96.997	263	3.004	3	0.034	24778	0.506	1641	0.034	3	479647
na	NZ_CP142442.1	5358846	0.023	173	0.008	0	3170	0.059	3003	94.732	167	5.297	17	0.536	19897	0.371	1229	0.023	1	355127
na	NZ_CP134358.1	4936594	0.023	212	0.010	0	4216	0.085	4001	94.900	214	5.078	2	0.047	14410	0.292	0	0.000	0	0
na	NZ_CP038383.1	5571128	0.029	626	0.029	0	12243	0.220	11837	96.684	405	3.332	89	0.727	16855	0.303	1712	0.031	2	382224
na	NC_017646.1	5313531	0.020	180	0.008	0	3768	0.071	3522	93.471	246	6.534	3	0.080	13579	0.256	76	0.001	2	586956
na	NZ_CP095448.1	5120890	0.026	341	0.016	0	8095	0.158	7625	94.194	468	5.790	12	0.148	15572	0.304	41	0.001	1	207298
na	NZ_CP028750.1	4602860	0.016	145	0.007	0	2541	0.055	2360	92.877	180	7.098	5	0.197	9388	0.204	134	0.003	0	0
na	NZ_ABACVG020000001.1	4878159	0.048	1052	0.049	0	18695	0.383	17460	93.394	1230	6.605	73	0.390	30641	0.628	3814	0.078	5	798838
na	NZ_CP053730.1	4590822	0.072	323	0.015	0	8065	0.176	7951	98.586	114	1.415	8	0.099	46037	1.003	1459	0.032	1	105266
