ref	name	length	coverage	uReads	abundance	median	callable	callablePct	confirmed	confirmedPct	snps	snpPct	multi	multiPct	lowmq	lowmqPct	high	highPct	gapCount	gapLength
na	NZ_CP035879.1	5083123	0.006	36	0.002	0	593	0.012	582	98.145	11	1.855	0	0.000	3907	0.077	484	0.010	0	0
na	NZ_CP073624.1	4950124	0.027	778	0.038	0	15301	0.309	14879	97.242	422	2.760	12	0.078	14814	0.299	3725	0.075	3	811110
na	NZ_CP024147.1	4639454	0.009	130	0.006	0	892	0.019	872	97.758	20	2.242	0	0.000	8773	0.189	2554	0.055	1	649670
na	NZ_CP138428.1	4614072	0.019	330	0.016	0	8056	0.175	8035	99.739	21	0.261	0	0.000	7212	0.156	241	0.005	0	0
na	NZ_CP106924.1	4837116	0.008	26	0.001	0	570	0.012	566	99.298	4	0.702	0	0.000	5283	0.109	271	0.006	0	0
na	NZ_CP051751.1	5054966	0.004	40	0.002	0	671	0.013	652	97.168	19	2.832	0	0.000	2943	0.058	0	0.000	0	0
na	NZ_CP047600.1	4768611	0.003	22	0.001	0	390	0.008	359	92.051	31	7.949	0	0.000	1963	0.041	0	0.000	0	0
na	NZ_CP023386.1	4900891	0.004	21	0.001	0	192	0.004	188	97.917	4	2.083	0	0.000	2083	0.043	0	0.000	1	1348806
na	NZ_CP030919.1	4810511	0.015	70	0.003	0	1671	0.035	1628	97.427	43	2.575	1	0.060	9234	0.192	148	0.003	1	374704
na	NZ_CP027550.1	4836918	0.004	21	0.001	0	18	0.000	17	94.444	1	5.556	0	0.000	4272	0.088	447	0.009	1	1309993
na	NZ_CP110511.1	4814832	0.006	28	0.001	0	214	0.004	203	94.860	11	5.140	0	0.000	2930	0.061	0	0.000	0	0
na	NZ_AP023197.1	4894769	0.011	140	0.007	0	2702	0.055	2628	97.261	74	2.740	1	0.037	8543	0.175	1328	0.027	3	1847349
na	NZ_CP142442.1	5358846	0.007	40	0.002	0	850	0.016	836	98.353	14	1.659	6	0.706	5823	0.109	312	0.006	1	1227026
