ref	name	length	coverage	uReads	abundance	median	callable	callablePct	confirmed	confirmedPct	snps	snpPct	multi	multiPct	lowmq	lowmqPct	high	highPct	gapCount	gapLength
na	NZ_CP035879.1	5083123	0.579	2580	0.010	0	84055	1.654	83778	99.670	277	0.330	18	0.021	647380	12.736	14190	0.279	11	210412
na	NZ_CP073624.1	4950124	0.290	507	0.002	0	16689	0.337	16518	98.975	171	1.026	18	0.108	306809	6.198	1557	0.031	11	295568
na	NZ_CP024147.1	4639454	0.140	719	0.003	0	20695	0.446	20624	99.657	71	0.343	1	0.005	116398	2.509	2047	0.044	1	40047
na	NZ_CP138428.1	4614072	0.266	1775	0.007	0	51122	1.108	50900	99.566	222	0.434	23	0.045	225909	4.896	5601	0.121	4	98747
na	NZ_CP106924.1	4837116	0.687	2779	0.011	0	87591	1.811	87385	99.765	206	0.235	17	0.019	753274	15.573	19637	0.406	7	142122
na	NZ_CP051751.1	5054966	0.052	459	0.002	0	13902	0.275	13784	99.151	118	0.849	5	0.036	40523	0.802	832	0.016	0	0
na	NZ_CP047600.1	4768611	0.036	201	0.001	0	5932	0.124	5844	98.517	88	1.484	1	0.017	29110	0.610	1335	0.028	2	316945
na	NZ_CP023386.1	4900891	0.048	235	0.001	0	7014	0.143	6940	98.945	74	1.055	1	0.014	40329	0.823	1418	0.029	0	0
na	NZ_CP030919.1	4810511	0.417	1051	0.004	0	33277	0.692	33158	99.642	119	0.358	10	0.030	435573	9.055	3007	0.063	8	180372
na	NZ_CP027550.1	4836918	0.028	312	0.001	0	7322	0.151	7212	98.498	109	1.490	7	0.096	20754	0.429	1780	0.037	0	0
na	NZ_CP110511.1	4814832	0.490	2015	0.008	0	65174	1.354	65045	99.802	129	0.198	7	0.011	508174	10.554	9501	0.197	7	115918
na	NZ_AP023197.1	4894769	0.286	2241	0.009	0	60499	1.236	60337	99.732	162	0.268	22	0.036	268344	5.482	8906	0.182	8	196659
na	NZ_CP142442.1	5358846	0.064	752	0.003	0	17763	0.331	17579	98.964	184	1.039	49	0.276	57496	1.073	3789	0.071	2	193006
na	NZ_CP134358.1	4936594	0.122	568	0.002	0	17814	0.361	17714	99.439	100	0.561	0	0.000	105160	2.130	1456	0.029	0	0
na	NZ_CP038383.1	5571128	0.122	627	0.002	0	18820	0.338	18699	99.357	121	0.643	8	0.043	123302	2.213	2554	0.046	6	333866
na	NC_017646.1	5313531	0.060	496	0.002	0	15332	0.289	15129	98.676	202	1.318	2	0.013	49071	0.924	1264	0.024	1	167829
na	NZ_CP095448.1	5120890	0.093	1699	0.007	0	32815	0.641	32600	99.345	214	0.653	40	0.122	75911	1.482	13488	0.263	6	376274
na	NZ_CP028750.1	4602860	0.032	239	0.001	0	7224	0.157	7114	98.477	109	1.510	7	0.097	22858	0.497	490	0.011	1	236763
na	NZ_ABACVG020000001.1	4878159	0.064	1175	0.005	0	34687	0.711	34335	98.985	352	1.015	9	0.026	34266	0.702	760	0.016	1	90255
na	NZ_CP053730.1	4590822	0.451	1325	0.005	0	42262	0.921	42161	99.761	101	0.239	6	0.014	438281	9.547	2874	0.063	3	65422
na	NZ_CP019267.1	4740860	0.900	6369	0.025	0	205192	4.328	205077	99.944	115	0.056	34	0.017	879969	18.561	28547	0.602	10	131653
na	NZ_CP104371.1	4936877	0.044	130	0.001	0	3701	0.075	3680	99.433	21	0.568	1	0.027	38546	0.781	569	0.012	0	0
na	NZ_CP095533.1	5071683	0.049	210	0.001	0	5896	0.116	5834	98.948	62	1.052	0	0.000	43072	0.849	333	0.007	0	0
na	NZ_CP071375.1	5022520	0.131	779	0.003	0	24139	0.481	23961	99.263	178	0.738	4	0.017	111504	2.220	1353	0.027	3	140666
na	NZ_CP095540.1	4880747	0.030	160	0.001	0	5659	0.116	5605	99.046	54	0.956	9	0.159	23807	0.488	487	0.010	2	410873
na	NZ_CP141765.1	5018039	0.058	220	0.001	0	6344	0.126	6273	98.881	71	1.119	1	0.016	55133	1.099	2253	0.045	0	0
na	NZ_AP022261.1	4907327	0.070	400	0.002	0	12182	0.248	12048	98.900	134	1.101	9	0.074	59201	1.206	871	0.018	3	253203
na	NZ_CP022686.1	5055316	0.028	124	0.000	0	3789	0.075	3728	98.390	61	1.610	0	0.000	22779	0.451	276	0.005	1	202958
na	NZ_CP135649.1	4717304	0.354	730	0.003	0	25019	0.530	24800	99.125	218	0.873	44	0.176	357568	7.580	1776	0.038	4	126391
na	NZ_CP087290.1	5197709	0.084	538	0.002	0	14594	0.281	14411	98.746	183	1.254	6	0.041	84114	1.618	9874	0.190	7	522477
na	NZ_CP082774.1	5015239	0.029	127	0.000	0	3924	0.078	3848	98.063	76	1.937	1	0.025	26014	0.519	448	0.009	1	181374
