ref	name	length	coverage	uReads	abundance	median	callable	callablePct	confirmed	confirmedPct	snps	snpPct	multi	multiPct	lowmq	lowmqPct	high	highPct	gapCount	gapLength
na	NZ_CP035879.1	5083123	0.244	1999	0.012	0	30160	0.593	28913	95.865	1247	4.135	5	0.017	257721	5.070	23927	0.471	8	245184
na	NZ_CP073624.1	4950124	0.187	1996	0.012	0	12234	0.247	11498	93.984	736	6.016	0	0.000	205038	4.142	23895	0.483	13	523945
na	NZ_CP024147.1	4639454	0.232	4536	0.027	0	38691	0.834	36174	93.495	2517	6.505	0	0.000	239050	5.153	53528	1.154	8	302231
na	NZ_CP138428.1	4614072	0.260	6229	0.037	0	57783	1.252	54024	93.495	3759	6.506	4	0.007	239157	5.183	56952	1.234	6	192013
na	NZ_CP106924.1	4837116	0.270	2013	0.012	0	29876	0.618	28831	96.502	1045	3.498	6	0.020	274134	5.667	27155	0.561	10	330898
na	NZ_CP051751.1	5054966	0.270	6803	0.041	0	55099	1.090	51231	92.980	3868	7.021	6	0.011	309239	6.118	82770	1.637	18	615330
na	NZ_CP047600.1	4768611	0.232	3681	0.022	0	27665	0.580	25772	93.157	1893	6.843	0	0.000	267176	5.603	56025	1.175	10	374439
na	NZ_CP023386.1	4900891	0.263	4999	0.030	0	45298	0.924	42229	93.225	3069	6.776	3	0.007	300102	6.123	67304	1.373	21	686342
na	NZ_CP030919.1	4810511	0.221	1870	0.011	0	16911	0.352	15971	94.441	940	5.562	12	0.071	235614	4.898	24759	0.515	10	362300
na	NZ_CP027550.1	4836918	0.238	3798	0.023	0	31540	0.652	29319	92.958	2221	7.042	2	0.006	289762	5.991	68137	1.409	14	473663
na	NZ_CP110511.1	4814832	0.261	2694	0.016	0	35680	0.741	33971	95.210	1709	4.790	3	0.008	263340	5.469	33528	0.696	7	247553
na	NZ_AP023197.1	4894769	0.257	5219	0.031	0	40879	0.835	38600	94.425	2279	5.576	10	0.024	278011	5.680	54932	1.122	17	516789
