ref	name	length	coverage	uReads	abundance	median	callable	callablePct	confirmed	confirmedPct	snps	snpPct	multi	multiPct	lowmq	lowmqPct	high	highPct	gapCount	gapLength
na	NZ_CP035879.1	5083123	0.021	85	0.013	0	1821	0.036	1817	99.780	4	0.220	0	0.000	11178	0.220	0	0.000	0	0
na	NZ_CP073624.1	4950124	0.020	42	0.006	0	1179	0.024	1163	98.643	16	1.357	0	0.000	11616	0.235	0	0.000	0	0
na	NZ_CP024147.1	4639454	0.009	48	0.007	0	1152	0.025	1151	99.913	1	0.087	0	0.000	4273	0.092	0	0.000	0	0
na	NZ_CP138428.1	4614072	0.016	87	0.013	0	2254	0.049	2245	99.601	9	0.399	0	0.000	6729	0.146	0	0.000	0	0
na	NZ_CP106924.1	4837116	0.023	71	0.011	0	1370	0.028	1370	100.000	0	0.000	0	0.000	12799	0.265	0	0.000	0	0
na	NZ_CP051751.1	5054966	0.003	26	0.004	0	801	0.016	776	96.879	25	3.121	0	0.000	1136	0.022	0	0.000	0	0
na	NZ_CP047600.1	4768611	0.002	9	0.001	0	187	0.004	185	98.930	2	1.070	0	0.000	968	0.020	0	0.000	0	0
na	NZ_CP023386.1	4900891	0.004	38	0.006	0	1031	0.021	1029	99.806	2	0.194	0	0.000	1634	0.033	0	0.000	0	0
na	NZ_CP030919.1	4810511	0.028	82	0.012	0	2264	0.047	2261	99.867	3	0.133	0	0.000	15165	0.315	0	0.000	1	266232
na	NZ_CP027550.1	4836918	0.001	11	0.002	0	335	0.007	329	98.209	6	1.791	0	0.000	731	0.015	0	0.000	0	0
na	NZ_CP110511.1	4814832	0.019	72	0.011	0	1794	0.037	1792	99.889	2	0.111	0	0.000	9661	0.201	0	0.000	0	0
na	NZ_AP023197.1	4894769	0.011	51	0.008	0	1585	0.032	1579	99.621	6	0.379	0	0.000	5688	0.116	0	0.000	0	0
na	NZ_CP142442.1	5358846	0.005	26	0.004	0	1179	0.022	1165	98.813	14	1.187	0	0.000	3207	0.060	0	0.000	0	0
na	NZ_CP134358.1	4936594	0.006	27	0.004	0	842	0.017	836	99.287	6	0.713	0	0.000	2823	0.057	0	0.000	0	0
na	NZ_CP038383.1	5571128	0.007	48	0.007	0	940	0.017	937	99.681	3	0.319	0	0.000	3315	0.060	0	0.000	0	0
na	NC_017646.1	5313531	0.002	6	0.001	0	0	0.000	0	0.000	0	0.000	0	0.000	1210	0.023	0	0.000	0	0
na	NZ_CP095448.1	5120890	0.003	18	0.003	0	280	0.005	276	98.571	4	1.429	0	0.000	1617	0.032	46	0.001	0	0
na	NZ_CP028750.1	4602860	0.001	0	0.000	0	0	0.000	0	0.000	0	0.000	0	0.000	712	0.015	0	0.000	0	0
na	NZ_ABACVG020000001.1	4878159	0.002	25	0.004	0	174	0.004	169	97.126	5	2.874	0	0.000	494	0.010	0	0.000	0	0
na	NZ_CP053730.1	4590822	0.036	141	0.021	0	3593	0.078	3590	99.917	3	0.083	0	0.000	17275	0.376	0	0.000	1	186620
na	NZ_CP019267.1	4740860	0.030	185	0.027	0	4327	0.091	4325	99.954	2	0.046	0	0.000	15961	0.337	0	0.000	0	0
na	NZ_CP104371.1	4936877	0.001	4	0.001	0	0	0.000	0	0.000	0	0.000	0	0.000	586	0.012	0	0.000	0	0
na	NZ_CP095533.1	5071683	0.003	6	0.001	0	108	0.002	104	96.296	4	3.704	0	0.000	1945	0.038	0	0.000	0	0
na	NZ_CP071375.1	5022520	0.006	29	0.004	0	1236	0.025	1198	96.926	38	3.074	0	0.000	2847	0.057	0	0.000	1	869362
na	NZ_CP095540.1	4880747	0.002	24	0.004	0	704	0.014	693	98.438	11	1.562	0	0.000	440	0.009	0	0.000	0	0
