ref	name	length	coverage	uReads	abundance	median	callable	callablePct	confirmed	confirmedPct	snps	snpPct	multi	multiPct	lowmq	lowmqPct	high	highPct	gapCount	gapLength
na	NZ_CP035879.1	5083123	0.193	632	0.034	0	19428	0.382	19381	99.758	47	0.242	5	0.026	171407	3.372	826	0.016	5	201228
na	NZ_CP073624.1	4950124	0.129	1420	0.077	0	18476	0.373	18220	98.614	254	1.383	109	0.590	84778	1.713	7705	0.156	7	334222
na	NZ_CP024147.1	4639454	0.051	260	0.014	0	5641	0.122	5569	98.724	72	1.277	3	0.053	36623	0.789	3342	0.072	0	0
na	NZ_CP138428.1	4614072	0.094	507	0.027	0	14661	0.318	14608	99.638	53	0.362	0	0.000	56643	1.228	271	0.006	0	0
na	NZ_CP106924.1	4837116	0.223	560	0.030	0	15980	0.330	15960	99.875	20	0.125	0	0.000	185459	3.834	593	0.012	9	300515
na	NZ_CP051751.1	5054966	0.062	475	0.026	0	14021	0.277	13976	99.679	45	0.321	0	0.000	44068	0.872	297	0.006	0	0
na	NZ_CP047600.1	4768611	0.026	83	0.005	0	2645	0.055	2633	99.546	12	0.454	0	0.000	16120	0.338	0	0.000	1	240672
na	NZ_CP023386.1	4900891	0.029	78	0.004	0	2250	0.046	2239	99.511	11	0.489	0	0.000	18819	0.384	0	0.000	1	176323
na	NZ_CP030919.1	4810511	0.143	322	0.017	0	9450	0.196	9409	99.566	41	0.434	0	0.000	99147	2.061	533	0.011	4	193538
na	NZ_CP027550.1	4836918	0.021	72	0.004	0	1535	0.032	1527	99.479	8	0.521	0	0.000	14017	0.290	558	0.012	0	0
na	NZ_CP110511.1	4814832	0.169	811	0.044	0	26441	0.549	26398	99.837	43	0.163	0	0.000	125169	2.600	185	0.004	3	124483
na	NZ_AP023197.1	4894769	0.130	1275	0.069	0	40088	0.819	40037	99.873	51	0.127	5	0.012	85597	1.749	1963	0.040	4	223348
na	NZ_CP142442.1	5358846	0.036	100	0.005	0	2463	0.046	2448	99.391	15	0.610	3	0.122	30139	0.562	1568	0.029	4	690213
na	NZ_CP134358.1	4936594	0.043	172	0.009	0	5110	0.104	5087	99.550	23	0.450	0	0.000	26423	0.535	0	0.000	1	146808
na	NZ_CP038383.1	5571128	0.040	133	0.007	0	2526	0.045	2493	98.694	33	1.306	0	0.000	30427	0.546	72	0.001	2	345818
na	NC_017646.1	5313531	0.045	283	0.015	0	7788	0.147	7749	99.499	39	0.501	0	0.000	28786	0.542	42	0.001	2	309292
na	NZ_CP095448.1	5120890	0.144	2462	0.134	0	73663	1.438	73644	99.974	19	0.026	0	0.000	73715	1.439	255	0.005	1	46374
na	NZ_CP028750.1	4602860	0.023	40	0.002	0	412	0.009	408	99.029	4	0.971	0	0.000	14630	0.318	47	0.001	1	241994
na	NZ_ABACVG020000001.1	4878159	0.026	317	0.017	0	9332	0.191	9238	98.993	94	1.007	1	0.011	14493	0.297	0	0.000	2	424126
