ref	name	length	coverage	uReads	abundance	median	callable	callablePct	confirmed	confirmedPct	snps	snpPct	multi	multiPct	lowmq	lowmqPct	high	highPct	gapCount	gapLength
na	NZ_CP035879.1	5083123	0.016	96	0.001	0	2367	0.047	2366	99.958	1	0.042	0	0.000	9764	0.192	1064	0.021	1	325203
na	NZ_CP073624.1	4950124	0.010	24	0.000	0	798	0.016	789	98.872	9	1.128	0	0.000	5810	0.117	953	0.019	0	0
na	NZ_CP024147.1	4639454	0.004	7	0.000	0	59	0.001	58	98.305	1	1.695	0	0.000	3885	0.084	1296	0.028	0	0
na	NZ_CP138428.1	4614072	0.008	40	0.000	0	196	0.004	195	99.490	1	0.513	1	0.510	4937	0.107	1200	0.026	0	0
na	NZ_CP106924.1	4837116	0.023	111	0.001	0	2777	0.057	2772	99.820	5	0.180	0	0.000	14016	0.290	765	0.016	0	0
na	NZ_CP051751.1	5054966	0.003	33	0.000	0	1361	0.027	1351	99.265	10	0.735	0	0.000	1721	0.034	536	0.011	0	0
na	NZ_CP047600.1	4768611	0.001	2	0.000	0	48	0.001	48	100.000	0	0.000	0	0.000	1754	0.037	951	0.020	0	0
na	NZ_CP023386.1	4900891	0.003	8	0.000	0	240	0.005	238	99.167	2	0.833	0	0.000	2283	0.047	909	0.019	0	0
na	NZ_CP030919.1	4810511	0.011	20	0.000	0	503	0.010	502	99.801	1	0.199	0	0.000	7627	0.159	838	0.017	0	0
na	NZ_CP027550.1	4836918	0.002	3	0.000	0	0	0.000	0	0.000	0	0.000	0	0.000	2135	0.044	970	0.020	0	0
na	NZ_CP110511.1	4814832	0.014	45	0.000	0	2079	0.043	2076	99.856	3	0.144	0	0.000	9990	0.207	924	0.019	0	0
na	NZ_AP023197.1	4894769	0.008	31	0.000	0	482	0.010	478	99.170	4	0.830	0	0.000	7194	0.147	757	0.015	1	678216
na	NZ_CP142442.1	5358846	0.010	11	0.000	0	22	0.000	22	100.000	0	0.000	0	0.000	16463	0.307	4011	0.075	4	2975650
na	NZ_CP134358.1	4936594	0.004	27	0.000	0	970	0.020	965	99.485	5	0.515	0	0.000	2180	0.044	462	0.009	0	0
na	NZ_CP038383.1	5571128	0.003	9	0.000	0	62	0.001	61	98.387	1	1.613	0	0.000	3023	0.054	304	0.005	0	0
na	NC_017646.1	5313531	0.002	8	0.000	0	189	0.004	189	100.000	0	0.000	0	0.000	2545	0.048	792	0.015	0	0
na	NZ_CP095448.1	5120890	0.002	12	0.000	0	215	0.004	212	98.605	3	1.395	0	0.000	1343	0.026	0	0.000	0	0
na	NZ_CP028750.1	4602860	0.001	0	0.000	0	0	0.000	0	0.000	0	0.000	0	0.000	744	0.016	0	0.000	0	0
na	NZ_ABACVG020000001.1	4878159	0.002	26	0.000	0	331	0.007	331	100.000	0	0.000	0	0.000	970	0.020	0	0.000	0	0
na	NZ_CP053730.1	4590822	0.012	28	0.000	0	616	0.013	615	99.838	1	0.162	0	0.000	6246	0.136	0	0.000	1	421675
na	NZ_CP019267.1	4740860	0.025	173	0.001	0	5406	0.114	5405	99.982	1	0.018	0	0.000	11909	0.251	0	0.000	0	0
na	NZ_CP104371.1	4936877	0.002	0	0.000	0	0	0.000	0	0.000	0	0.000	0	0.000	1114	0.023	54	0.001	0	0
na	NZ_CP095533.1	5071683	0.003	35	0.000	0	815	0.016	815	100.000	0	0.000	0	0.000	1792	0.035	0	0.000	0	0
na	NZ_CP071375.1	5022520	0.004	10	0.000	0	246	0.005	245	99.593	1	0.407	0	0.000	2928	0.058	146	0.003	0	0
na	NZ_CP095540.1	4880747	0.002	4	0.000	0	105	0.002	100	95.238	5	4.762	0	0.000	1564	0.032	0	0.000	0	0
na	NZ_CP141765.1	5018039	0.004	289	0.002	0	665	0.013	664	99.850	1	0.150	0	0.000	5051	0.101	2854	0.057	0	0
na	NZ_AP022261.1	4907327	0.003	21	0.000	0	531	0.011	528	99.435	3	0.565	0	0.000	1702	0.035	0	0.000	0	0
