ref	name	length	coverage	uReads	abundance	median	callable	callablePct	confirmed	confirmedPct	snps	snpPct	multi	multiPct	lowmq	lowmqPct	high	highPct	gapCount	gapLength
na	NZ_CP035879.1	5083123	0.064	227	0.008	0	4958	0.098	4906	98.951	52	1.049	0	0.000	53329	1.049	1894	0.037	1	93654
na	NZ_CP073624.1	4950124	0.083	1094	0.036	0	20936	0.423	20602	98.405	331	1.591	136	0.650	58198	1.176	6632	0.134	1	70479
na	NZ_CP024147.1	4639454	0.037	1021	0.034	0	4039	0.087	3899	96.534	139	3.446	5	0.124	33493	0.722	9374	0.202	2	341306
na	NZ_CP138428.1	4614072	0.055	421	0.014	0	10270	0.223	10160	98.929	110	1.071	0	0.000	36809	0.798	1349	0.029	1	98789
na	NZ_CP106924.1	4837116	0.069	279	0.009	0	6432	0.133	6333	98.461	99	1.539	1	0.016	50039	1.034	2987	0.062	2	159996
na	NZ_CP051751.1	5054966	0.022	108	0.004	0	1577	0.031	1529	96.956	47	2.982	1	0.063	20794	0.411	2821	0.056	1	277223
na	NZ_CP047600.1	4768611	0.018	96	0.003	0	1743	0.037	1709	98.049	34	1.951	0	0.000	15718	0.330	2271	0.048	1	345733
na	NZ_CP023386.1	4900891	0.024	142	0.005	0	3504	0.071	3419	97.574	85	2.428	3	0.086	24094	0.492	3716	0.076	1	280581
na	NZ_CP030919.1	4810511	0.101	292	0.010	0	8757	0.182	8710	99.463	47	0.537	0	0.000	81422	1.693	3037	0.063	0	0
na	NZ_CP027550.1	4836918	0.017	275	0.009	0	707	0.015	673	95.191	34	4.816	1	0.141	18404	0.380	3714	0.077	0	0
na	NZ_CP110511.1	4814832	0.058	136	0.004	0	3967	0.082	3919	98.790	48	1.210	0	0.000	43184	0.897	2453	0.051	0	0
na	NZ_AP023197.1	4894769	0.078	2284	0.076	0	19724	0.403	19650	99.625	74	0.375	0	0.000	59986	1.226	16188	0.331	2	138155
na	NZ_CP142442.1	5358846	0.027	141	0.005	0	3099	0.058	3069	99.032	30	0.979	35	1.129	32555	0.608	7143	0.133	3	574673
na	NZ_CP134358.1	4936594	0.031	241	0.008	0	3944	0.080	3867	98.048	77	1.954	3	0.076	26074	0.528	2846	0.058	0	0
na	NZ_CP038383.1	5571128	0.028	185	0.006	0	4432	0.080	4337	97.856	95	2.150	14	0.316	24051	0.432	2456	0.044	1	182576
na	NC_017646.1	5313531	0.022	140	0.005	0	2417	0.045	2324	96.152	93	3.857	6	0.248	20069	0.378	2292	0.043	1	323460
na	NZ_CP095448.1	5120890	0.037	385	0.013	0	7038	0.137	6982	99.204	56	0.796	0	0.000	29319	0.573	2423	0.047	2	349265
na	NZ_CP028750.1	4602860	0.018	128	0.004	0	2080	0.045	1961	94.279	119	5.721	0	0.000	17147	0.373	3591	0.078	0	0
na	NZ_ABACVG020000001.1	4878159	0.024	506	0.017	0	7251	0.149	6973	96.166	278	3.836	3	0.041	26117	0.535	9243	0.189	2	583923
na	NZ_CP053730.1	4590822	0.103	2047	0.068	0	9466	0.206	9416	99.472	50	0.528	0	0.000	73644	1.604	3874	0.084	1	107351
na	NZ_CP019267.1	4740860	0.123	1101	0.036	0	30396	0.641	30371	99.918	25	0.082	0	0.000	79087	1.668	7592	0.160	0	0
na	NZ_CP104371.1	4936877	0.021	65	0.002	0	2159	0.044	2093	96.943	66	3.057	0	0.000	21127	0.428	2665	0.054	0	0
na	NZ_CP095533.1	5071683	0.026	266	0.009	0	1728	0.034	1661	96.123	67	3.877	0	0.000	27481	0.542	4345	0.086	1	207569
na	NZ_CP071375.1	5022520	0.031	248	0.008	0	4655	0.093	4548	97.701	106	2.284	14	0.301	25535	0.508	2085	0.042	0	0
na	NZ_CP095540.1	4880747	0.017	241	0.008	0	1242	0.025	1181	95.089	61	4.911	0	0.000	19938	0.409	3783	0.078	0	0
na	NZ_CP141765.1	5018039	0.028	246	0.008	0	5716	0.114	5670	99.195	46	0.805	0	0.000	31963	0.637	9833	0.196	5	1053826
na	NZ_AP022261.1	4907327	0.023	180	0.006	0	3632	0.074	3585	98.706	47	1.294	0	0.000	20352	0.415	2830	0.058	1	239547
na	NZ_CP022686.1	5055316	0.022	148	0.005	0	2736	0.054	2672	97.661	64	2.347	9	0.329	20356	0.403	1541	0.030	3	938361
na	NZ_CP135649.1	4717304	0.084	223	0.007	0	6957	0.147	6884	98.951	73	1.050	2	0.029	65312	1.385	3413	0.072	2	205579
na	NZ_CP087290.1	5197709	0.116	2049	0.068	0	55858	1.075	55764	99.832	94	0.168	3	0.005	67091	1.291	4535	0.087	2	94446
na	NZ_CP082774.1	5015239	0.018	83	0.003	0	1861	0.037	1834	98.549	27	1.451	0	0.000	14480	0.289	948	0.019	1	330868
na	NZ_CP100500.1	5559392	0.057	764	0.025	0	19565	0.352	19497	99.652	68	0.348	2	0.010	39749	0.715	2630	0.047	0	0
na	NZ_CP027440.1	4892666	0.039	160	0.005	0	3094	0.063	3019	97.576	75	2.425	1	0.032	32744	0.669	3641	0.074	1	146673
na	NZ_CP033762.1	4977723	0.023	120	0.004	0	1326	0.027	1302	98.190	24	1.814	3	0.226	26957	0.542	6255	0.126	2	539490
na	NZ_CP068815.1	5192168	0.022	105	0.003	0	3253	0.063	3157	97.049	96	2.951	0	0.000	24839	0.478	4644	0.089	2	528088
na	NZ_CP098223.1	4841244	0.027	355	0.012	0	4442	0.092	4211	94.800	231	5.200	0	0.000	35543	0.734	13750	0.284	2	682747
na	NZ_CP104598.1	4901141	0.054	213	0.007	0	5769	0.118	5727	99.272	42	0.728	3	0.052	46758	0.954	4850	0.099	2	197574
na	NZ_AP022811.1	5283470	0.073	429	0.014	0	5965	0.113	5931	99.430	34	0.573	29	0.486	68952	1.305	10138	0.192	3	387321
na	NZ_AP027258.1	4968007	0.053	163	0.005	0	3482	0.070	3450	99.081	32	0.919	0	0.000	40215	0.809	3067	0.062	1	100579
na	NZ_AP019538.1	5071981	0.022	48	0.002	0	1334	0.026	1330	99.700	4	0.300	0	0.000	24166	0.476	5016	0.099	1	238443
na	NZ_AP021933.1	4928821	0.025	173	0.006	0	2215	0.045	2096	94.628	119	5.377	2	0.090	24679	0.501	3064	0.062	1	206417
na	NZ_AP022087.1	4996252	0.023	107	0.004	0	724	0.014	703	97.099	21	2.901	0	0.000	24463	0.490	3649	0.073	3	756755
na	NZ_CP054345.1	5023098	0.020	54	0.002	0	659	0.013	656	99.545	3	0.455	0	0.000	21514	0.428	3187	0.063	1	383128
na	NC_011601.1	4965553	0.016	91	0.003	0	1867	0.038	1813	97.108	54	2.892	0	0.000	15112	0.304	2605	0.052	1	373507
na	NZ_CP028758.1	4902546	0.031	222	0.007	0	2671	0.054	2592	97.042	79	2.958	0	0.000	23876	0.487	2572	0.052	0	0
na	NZ_CP128931.1	4990655	0.053	127	0.004	0	3386	0.068	3367	99.439	19	0.561	0	0.000	39400	0.789	1551	0.031	0	0
na	NZ_CP088131.1	4785944	0.095	884	0.029	0	12529	0.262	12328	98.396	201	1.606	17	0.136	81812	1.709	13430	0.281	2	136536
na	NZ_CP069453.1	4666387	0.015	66	0.002	0	667	0.014	641	96.102	26	3.898	0	0.000	14550	0.312	2553	0.055	1	356571
na	NZ_AP022298.1	5121071	0.027	124	0.004	0	2571	0.050	2531	98.444	40	1.558	4	0.156	28721	0.561	5165	0.101	5	1133315
na	NZ_CP098206.1	5072432	0.018	121	0.004	0	1244	0.025	1217	97.830	27	2.170	0	0.000	17035	0.336	2226	0.044	0	0
na	NZ_CP045827.1	5570476	0.060	224	0.007	0	4842	0.087	4747	98.038	95	1.962	1	0.021	52393	0.941	1746	0.031	2	251098
na	NZ_CP081698.1	4777845	0.075	331	0.011	0	7831	0.164	7731	98.723	100	1.282	28	0.358	59754	1.251	6577	0.138	0	0
na	NZ_CP049204.1	4866137	0.029	86	0.003	0	1425	0.029	1368	96.000	57	4.000	0	0.000	27581	0.567	4900	0.101	0	0
na	NZ_CP069559.1	5008199	0.017	51	0.002	0	1371	0.027	1307	95.332	64	4.668	0	0.000	17726	0.354	3309	0.066	2	693355
na	NZ_CP128970.1	5639055	0.031	99	0.003	0	2465	0.044	2456	99.635	9	0.365	0	0.000	32067	0.569	866	0.015	3	514120
na	NZ_OW967178.1	4863036	0.020	80	0.003	0	1800	0.037	1781	98.944	19	1.056	0	0.000	18855	0.388	1745	0.036	0	0
