ref	name	length	coverage	uReads	abundance	median	callable	callablePct	confirmed	confirmedPct	snps	snpPct	multi	multiPct	lowmq	lowmqPct	high	highPct	gapCount	gapLength
na	NZ_CP035879.1	5083123	0.003	16	0.001	0	605	0.012	597	98.678	8	1.322	0	0.000	1731	0.034	167	0.003	0	0
na	NZ_CP073624.1	4950124	0.008	299	0.022	0	6206	0.125	6050	97.486	153	2.495	74	1.192	3518	0.071	577	0.012	1	727260
na	NZ_CP024147.1	4639454	0.002	22	0.002	0	54	0.001	52	96.296	2	3.704	0	0.000	3119	0.067	1020	0.022	0	0
na	NZ_CP138428.1	4614072	0.002	23	0.002	0	216	0.005	214	99.074	2	0.926	0	0.000	800	0.017	0	0.000	0	0
na	NZ_CP106924.1	4837116	0.002	4	0.000	0	107	0.002	97	90.654	10	9.346	0	0.000	831	0.017	72	0.001	0	0
na	NZ_CP051751.1	5054966	0.003	25	0.002	0	142	0.003	142	100.000	0	0.000	0	0.000	1485	0.029	0	0.000	0	0
na	NZ_CP047600.1	4768611	0.001	5	0.000	0	118	0.002	117	99.153	1	0.847	0	0.000	446	0.009	0	0.000	0	0
na	NZ_CP023386.1	4900891	0.002	20	0.001	0	518	0.011	518	100.000	0	0.000	0	0.000	506	0.010	0	0.000	0	0
na	NZ_CP030919.1	4810511	0.003	16	0.001	0	380	0.008	361	95.000	19	5.000	0	0.000	2074	0.043	0	0.000	0	0
na	NZ_CP027550.1	4836918	0.001	19	0.001	0	301	0.006	288	95.681	13	4.319	0	0.000	1086	0.022	399	0.008	0	0
na	NZ_CP110511.1	4814832	0.001	4	0.000	0	0	0.000	0	0.000	0	0.000	0	0.000	455	0.009	0	0.000	0	0
na	NZ_AP023197.1	4894769	0.003	39	0.003	0	728	0.015	712	97.802	16	2.204	2	0.275	2636	0.054	164	0.003	0	0
na	NZ_CP142442.1	5358846	0.003	18	0.001	0	811	0.015	782	96.424	29	3.576	0	0.000	2817	0.053	1042	0.019	0	0
na	NZ_CP134358.1	4936594	0.001	5	0.000	0	0	0.000	0	0.000	0	0.000	0	0.000	118	0.002	0	0.000	0	0
na	NZ_CP038383.1	5571128	0.002	29	0.002	0	901	0.016	892	99.001	9	0.999	0	0.000	896	0.016	0	0.000	0	0
na	NC_017646.1	5313531	0.002	18	0.001	0	295	0.006	295	100.000	0	0.000	0	0.000	2081	0.039	0	0.000	0	0
na	NZ_CP095448.1	5120890	0.009	173	0.013	0	6055	0.118	6050	99.917	5	0.083	0	0.000	3384	0.066	0	0.000	0	0
na	NZ_CP028750.1	4602860	0.001	9	0.001	0	275	0.006	249	90.545	26	9.455	0	0.000	109	0.002	0	0.000	0	0
na	NZ_ABACVG020000001.1	4878159	0.002	24	0.002	0	358	0.007	331	92.458	27	7.542	0	0.000	1547	0.032	0	0.000	0	0
na	NZ_CP053730.1	4590822	0.003	78	0.006	0	832	0.018	831	99.880	1	0.120	0	0.000	1373	0.030	595	0.013	0	0
na	NZ_CP019267.1	4740860	0.003	25	0.002	0	622	0.013	622	100.000	0	0.000	0	0.000	2774	0.059	876	0.018	0	0
na	NZ_CP104371.1	4936877	0.001	2	0.000	0	87	0.002	87	100.000	0	0.000	0	0.000	1066	0.022	0	0.000	0	0
na	NZ_CP095533.1	5071683	0.002	15	0.001	0	305	0.006	300	98.361	5	1.639	0	0.000	1365	0.027	0	0.000	0	0
na	NZ_CP071375.1	5022520	0.002	19	0.001	0	611	0.012	566	92.635	45	7.365	0	0.000	1178	0.023	0	0.000	0	0
na	NZ_CP095540.1	4880747	0.001	18	0.001	0	382	0.008	357	93.455	25	6.545	0	0.000	225	0.005	0	0.000	0	0
na	NZ_CP141765.1	5018039	0.002	20	0.001	0	712	0.014	697	97.893	15	2.107	0	0.000	1238	0.025	0	0.000	0	0
