ref	name	length	coverage	uReads	abundance	median	callable	callablePct	confirmed	confirmedPct	snps	snpPct	multi	multiPct	lowmq	lowmqPct	high	highPct	gapCount	gapLength
na	NZ_CP035879.1	5083123	0.114	396	0.006	0	11502	0.226	11466	99.687	36	0.313	0	0.000	81807	1.609	5	0.000	1	61437
na	NZ_CP073624.1	4950124	0.099	230	0.003	0	5914	0.119	5821	98.427	93	1.573	0	0.000	69970	1.413	0	0.000	0	0
na	NZ_CP024147.1	4639454	0.049	246	0.004	0	6097	0.131	6079	99.705	18	0.295	1	0.016	31401	0.677	638	0.014	0	0
na	NZ_CP138428.1	4614072	0.125	1412	0.021	0	39776	0.862	39726	99.874	50	0.126	0	0.000	65410	1.418	17	0.000	0	0
na	NZ_CP106924.1	4837116	0.128	390	0.006	0	12999	0.269	12970	99.777	29	0.223	0	0.000	92293	1.908	33	0.001	2	88814
na	NZ_CP051751.1	5054966	0.020	113	0.002	0	2417	0.048	2398	99.214	19	0.786	0	0.000	15004	0.297	0	0.000	0	0
na	NZ_CP047600.1	4768611	0.017	102	0.002	0	3064	0.064	3052	99.608	12	0.392	0	0.000	10566	0.222	0	0.000	0	0
na	NZ_CP023386.1	4900891	0.021	122	0.002	0	3974	0.081	3941	99.170	33	0.830	0	0.000	12315	0.251	0	0.000	0	0
na	NZ_CP030919.1	4810511	0.173	416	0.006	0	13581	0.282	13533	99.647	48	0.353	1	0.007	137583	2.860	47	0.001	5	202690
na	NZ_CP027550.1	4836918	0.009	26	0.000	0	948	0.020	936	98.734	12	1.266	0	0.000	4697	0.097	0	0.000	1	720086
na	NZ_CP110511.1	4814832	0.110	338	0.005	0	9703	0.202	9680	99.763	23	0.237	0	0.000	81088	1.684	0	0.000	1	55777
na	NZ_AP023197.1	4894769	0.071	510	0.008	0	14434	0.295	14409	99.827	25	0.173	0	0.000	44356	0.906	24	0.000	0	0
na	NZ_CP142442.1	5358846	0.025	93	0.001	0	2327	0.043	2313	99.398	14	0.602	0	0.000	19997	0.373	427	0.008	0	0
na	NZ_CP134358.1	4936594	0.038	146	0.002	0	3589	0.073	3582	99.805	7	0.195	0	0.000	27300	0.553	0	0.000	2	315866
na	NZ_CP038383.1	5571128	0.032	151	0.002	0	3966	0.071	3950	99.597	16	0.403	0	0.000	23083	0.414	0	0.000	1	175555
na	NC_017646.1	5313531	0.024	108	0.002	0	1625	0.031	1616	99.446	9	0.554	0	0.000	17131	0.322	0	0.000	0	0
na	NZ_CP095448.1	5120890	0.057	898	0.014	0	24276	0.474	24243	99.864	33	0.136	3	0.012	27369	0.534	0	0.000	0	0
na	NZ_CP028750.1	4602860	0.010	29	0.000	0	1073	0.023	1060	98.788	13	1.212	0	0.000	5311	0.115	0	0.000	0	0
na	NZ_ABACVG020000001.1	4878159	0.035	848	0.013	0	22438	0.460	22379	99.737	59	0.263	0	0.000	9655	0.198	0	0.000	0	0
na	NZ_CP053730.1	4590822	0.197	628	0.009	0	20466	0.446	20431	99.829	35	0.171	1	0.005	147656	3.216	67	0.001	2	57287
na	NZ_CP019267.1	4740860	0.184	1345	0.020	0	39913	0.842	39885	99.930	28	0.070	1	0.003	114772	2.421	667	0.014	0	0
na	NZ_CP104371.1	4936877	0.020	61	0.001	0	1635	0.033	1624	99.327	11	0.673	0	0.000	11739	0.238	0	0.000	0	0
na	NZ_CP095533.1	5071683	0.023	153	0.002	0	4413	0.087	4373	99.094	40	0.906	0	0.000	13643	0.269	0	0.000	1	244150
na	NZ_CP071375.1	5022520	0.038	210	0.003	0	4498	0.090	4464	99.244	34	0.756	0	0.000	25634	0.510	0	0.000	0	0
na	NZ_CP095540.1	4880747	0.014	80	0.001	0	2384	0.049	2360	98.993	24	1.007	0	0.000	7931	0.162	0	0.000	0	0
na	NZ_CP141765.1	5018039	0.030	116	0.002	0	2692	0.054	2690	99.926	2	0.074	0	0.000	22791	0.454	422	0.008	2	457770
na	NZ_AP022261.1	4907327	0.023	96	0.001	0	2445	0.050	2438	99.714	7	0.286	0	0.000	13268	0.270	0	0.000	0	0
na	NZ_CP022686.1	5055316	0.015	62	0.001	0	1689	0.033	1667	98.697	22	1.303	0	0.000	10160	0.201	0	0.000	0	0
na	NZ_CP135649.1	4717304	0.157	421	0.006	0	13503	0.286	13457	99.659	46	0.341	11	0.081	116962	2.479	69	0.001	4	202656
na	NZ_CP087290.1	5197709	0.124	2149	0.032	0	65840	1.267	65783	99.913	57	0.087	0	0.000	62113	1.195	0	0.000	1	44902
na	NZ_CP082774.1	5015239	0.013	43	0.001	0	1571	0.031	1563	99.491	8	0.509	0	0.000	8704	0.174	0	0.000	0	0
na	NZ_CP100500.1	5559392	0.087	1304	0.020	0	34896	0.628	34854	99.880	42	0.120	0	0.000	48202	0.867	0	0.000	1	62257
na	NZ_CP027440.1	4892666	0.035	82	0.001	0	2616	0.053	2604	99.541	12	0.459	0	0.000	26216	0.536	0	0.000	0	0
na	NZ_CP033762.1	4977723	0.015	42	0.001	0	1268	0.025	1266	99.842	2	0.158	0	0.000	11643	0.234	0	0.000	1	578581
na	NZ_CP068815.1	5192168	0.014	86	0.001	0	3137	0.060	3105	98.980	32	1.020	0	0.000	10446	0.201	0	0.000	0	0
na	NZ_CP098223.1	4841244	0.026	251	0.004	0	6001	0.124	5954	99.217	47	0.783	0	0.000	15954	0.330	536	0.011	1	214074
na	NZ_CP104598.1	4901141	0.090	363	0.005	0	10162	0.207	10122	99.606	40	0.394	0	0.000	69245	1.413	0	0.000	3	204232
na	NZ_AP022811.1	5283470	0.121	387	0.006	0	11805	0.223	11790	99.873	15	0.127	0	0.000	98733	1.869	135	0.003	6	524066
na	NZ_AP027258.1	4968007	0.094	360	0.005	0	10277	0.207	10242	99.659	35	0.341	0	0.000	65851	1.326	28	0.001	4	286611
na	NZ_AP019538.1	5071981	0.021	70	0.001	0	1851	0.036	1838	99.298	13	0.702	0	0.000	13493	0.266	0	0.000	0	0
na	NZ_AP021933.1	4928821	0.025	108	0.002	0	2778	0.056	2759	99.316	19	0.684	0	0.000	14211	0.288	0	0.000	0	0
na	NZ_AP022087.1	4996252	0.021	71	0.001	0	2146	0.043	2131	99.301	15	0.699	0	0.000	13321	0.267	0	0.000	0	0
na	NZ_CP054345.1	5023098	0.014	52	0.001	0	1142	0.023	1130	98.949	12	1.051	0	0.000	9255	0.184	0	0.000	0	0
na	NC_011601.1	4965553	0.010	75	0.001	0	1990	0.040	1967	98.844	23	1.156	0	0.000	5992	0.121	0	0.000	0	0
na	NZ_CP028758.1	4902546	0.037	153	0.002	0	4504	0.092	4474	99.334	30	0.666	0	0.000	22794	0.465	0	0.000	0	0
na	NZ_CP128931.1	4990655	0.102	146	0.002	0	4069	0.082	4046	99.435	23	0.565	0	0.000	77216	1.547	0	0.000	2	124832
na	NZ_CP088131.1	4785944	0.163	436	0.007	0	12661	0.265	12632	99.771	29	0.229	1	0.008	127648	2.667	0	0.000	1	34712
na	NZ_CP069453.1	4666387	0.008	48	0.001	0	1240	0.027	1231	99.274	9	0.726	0	0.000	3490	0.075	0	0.000	0	0
na	NZ_AP022298.1	5121071	0.033	123	0.002	0	3807	0.074	3795	99.685	12	0.315	1	0.026	23146	0.452	0	0.000	0	0
na	NZ_CP098206.1	5072432	0.011	77	0.001	0	2156	0.043	2137	99.119	19	0.881	0	0.000	6451	0.127	0	0.000	0	0
na	NZ_CP045827.1	5570476	0.101	468	0.007	0	13344	0.240	13321	99.828	23	0.172	2	0.015	78808	1.415	92	0.002	11	699502
na	NZ_CP081698.1	4777845	0.122	243	0.004	0	6637	0.139	6604	99.503	33	0.497	0	0.000	86189	1.804	0	0.000	0	0
na	NZ_CP049204.1	4866137	0.039	112	0.002	0	3238	0.067	3210	99.135	28	0.865	0	0.000	26324	0.541	0	0.000	0	0
na	NZ_CP069559.1	5008199	0.012	35	0.001	0	707	0.014	701	99.151	6	0.849	0	0.000	9133	0.182	0	0.000	0	0
na	NZ_CP128970.1	5639055	0.040	238	0.004	0	7331	0.130	7320	99.850	11	0.150	0	0.000	35604	0.631	0	0.000	3	518110
na	NZ_OW967178.1	4863036	0.020	80	0.001	0	2065	0.042	2052	99.370	13	0.630	0	0.000	11845	0.244	0	0.000	0	0
na	NZ_CP080260.1	5366039	0.055	440	0.007	0	14265	0.266	14217	99.664	48	0.336	0	0.000	42458	0.791	0	0.000	2	305242
na	NZ_CP089930.1	4438520	0.006	77	0.001	0	1867	0.042	1813	97.108	54	2.894	1	0.054	3345	0.075	0	0.000	0	0
na	NZ_CP007390.1	4807977	0.198	1207	0.018	0	40071	0.833	39548	98.695	521	1.305	149	0.372	149995	3.120	4680	0.097	4	134287
na	NZ_LR134231.1	4594692	0.309	2108	0.032	0	77560	1.688	77516	99.943	44	0.057	8	0.010	218596	4.758	244	0.005	8	199541
na	NZ_CP027457.1	5001754	0.043	153	0.002	0	3463	0.069	3449	99.596	14	0.404	0	0.000	27952	0.559	0	0.000	1	160620
TOTAL	-	303216119	0.063	21333	0.322	0	633806	0.209	631717	99.670	2087	0.329	180	0.028	2685265	0.886	8131	0.003	71	6673657
