ref	name	length	coverage	uReads	abundance	median	callable	callablePct	confirmed	confirmedPct	snps	snpPct	multi	multiPct	lowmq	lowmqPct	high	highPct	gapCount	gapLength
na	NZ_CP035879.1	5083123	0.005	25	0.001	0	503	0.010	494	98.211	9	1.789	0	0.000	3447	0.068	400	0.008	0	0
na	NZ_CP073624.1	4950124	0.015	275	0.013	0	5513	0.111	5407	98.077	106	1.940	49	0.889	8644	0.175	415	0.008	3	1291477
na	NZ_CP024147.1	4639454	0.006	71	0.003	0	579	0.012	547	94.473	32	5.527	0	0.000	6506	0.140	1323	0.029	0	0
na	NZ_CP138428.1	4614072	0.009	97	0.004	0	2264	0.049	2247	99.249	17	0.751	0	0.000	4350	0.094	223	0.005	0	0
na	NZ_CP106924.1	4837116	0.006	17	0.001	0	149	0.003	149	100.000	0	0.000	0	0.000	2994	0.062	147	0.003	0	0
na	NZ_CP051751.1	5054966	0.004	27	0.001	0	348	0.007	347	99.713	1	0.287	0	0.000	2422	0.048	0	0.000	0	0
na	NZ_CP047600.1	4768611	0.002	20	0.001	0	230	0.005	225	97.826	5	2.174	0	0.000	469	0.010	0	0.000	0	0
na	NZ_CP023386.1	4900891	0.002	19	0.001	0	222	0.005	221	99.550	1	0.450	0	0.000	644	0.013	0	0.000	0	0
na	NZ_CP030919.1	4810511	0.009	35	0.002	0	343	0.007	326	95.044	17	4.956	0	0.000	5172	0.108	0	0.000	0	0
na	NZ_CP027550.1	4836918	0.002	21	0.001	0	371	0.008	364	98.113	7	1.887	0	0.000	1622	0.034	396	0.008	0	0
na	NZ_CP110511.1	4814832	0.004	23	0.001	0	355	0.007	353	99.437	2	0.563	0	0.000	1524	0.032	0	0.000	0	0
na	NZ_AP023197.1	4894769	0.008	88	0.004	0	1946	0.040	1931	99.229	15	0.771	1	0.051	6367	0.130	388	0.008	0	0
na	NZ_CP142442.1	5358846	0.005	25	0.001	0	573	0.011	544	94.939	29	5.061	0	0.000	4132	0.077	149	0.003	1	1451130
na	NZ_CP134358.1	4936594	0.004	18	0.001	0	181	0.004	169	93.370	12	6.630	0	0.000	2247	0.046	146	0.003	0	0
na	NZ_CP038383.1	5571128	0.004	51	0.002	0	1305	0.023	1266	97.011	39	2.989	0	0.000	1864	0.033	0	0.000	0	0
na	NC_017646.1	5313531	0.004	27	0.001	0	783	0.015	760	97.063	23	2.937	0	0.000	2054	0.039	0	0.000	0	0
na	NZ_CP095448.1	5120890	0.011	207	0.009	0	3703	0.072	3703	100.000	0	0.000	0	0.000	3888	0.076	0	0.000	0	0
na	NZ_CP028750.1	4602860	0.003	16	0.001	0	207	0.004	197	95.169	10	4.831	0	0.000	1164	0.025	0	0.000	0	0
na	NZ_ABACVG020000001.1	4878159	0.006	113	0.005	0	1221	0.025	1160	95.004	61	4.996	0	0.000	3253	0.067	0	0.000	0	0
na	NZ_CP053730.1	4590822	0.006	133	0.006	0	1042	0.023	1041	99.904	1	0.096	0	0.000	2891	0.063	922	0.020	0	0
na	NZ_CP019267.1	4740860	0.008	37	0.002	0	283	0.006	273	96.466	10	3.534	0	0.000	6148	0.130	1104	0.023	0	0
na	NZ_CP104371.1	4936877	0.003	7	0.000	0	135	0.003	133	98.519	2	1.481	0	0.000	1339	0.027	0	0.000	0	0
na	NZ_CP095533.1	5071683	0.004	27	0.001	0	455	0.009	438	96.264	17	3.736	0	0.000	2514	0.050	0	0.000	0	0
na	NZ_CP071375.1	5022520	0.003	23	0.001	0	304	0.006	301	99.013	3	0.987	0	0.000	2000	0.040	114	0.002	0	0
na	NZ_CP095540.1	4880747	0.002	23	0.001	0	469	0.010	423	90.192	46	9.808	0	0.000	841	0.017	0	0.000	0	0
na	NZ_CP141765.1	5018039	0.005	25	0.001	0	429	0.009	425	99.068	4	0.932	0	0.000	4637	0.092	59	0.001	0	0
na	NZ_AP022261.1	4907327	0.003	15	0.001	0	224	0.005	209	93.304	15	6.696	0	0.000	1591	0.032	0	0.000	0	0
na	NZ_CP022686.1	5055316	0.002	16	0.001	0	241	0.005	233	96.680	8	3.320	0	0.000	811	0.016	0	0.000	0	0
na	NZ_CP135649.1	4717304	0.007	26	0.001	0	389	0.008	376	96.658	13	3.342	0	0.000	4424	0.094	0	0.000	0	0
na	NZ_CP087290.1	5197709	0.012	175	0.008	0	1928	0.037	1924	99.793	4	0.207	0	0.000	5047	0.097	267	0.005	0	0
na	NZ_CP082774.1	5015239	0.002	24	0.001	0	307	0.006	302	98.371	5	1.629	0	0.000	1264	0.025	0	0.000	0	0
na	NZ_CP100500.1	5559392	0.013	273	0.012	0	5008	0.090	4976	99.361	32	0.639	0	0.000	5913	0.106	493	0.009	0	0
na	NZ_CP027440.1	4892666	0.005	18	0.001	0	283	0.006	251	88.693	32	11.307	0	0.000	2596	0.053	0	0.000	0	0
na	NZ_CP033762.1	4977723	0.002	13	0.001	0	45	0.001	43	95.556	2	4.444	0	0.000	1885	0.038	163	0.003	0	0
na	NZ_CP068815.1	5192168	0.003	9	0.000	0	69	0.001	67	97.101	2	2.899	0	0.000	2202	0.042	149	0.003	0	0
na	NZ_CP098223.1	4841244	0.008	73	0.003	0	1109	0.023	1036	93.417	73	6.583	0	0.000	6784	0.140	59	0.001	1	635115
na	NZ_CP104598.1	4901141	0.007	25	0.001	0	399	0.008	398	99.749	1	0.251	0	0.000	5203	0.106	0	0.000	0	0
