ref	name	length	coverage	uReads	abundance	median	callable	callablePct	confirmed	confirmedPct	snps	snpPct	multi	multiPct	lowmq	lowmqPct	high	highPct	gapCount	gapLength
na	NZ_CP035879.1	5083123	1.025	7284	0.355	0	27829	0.547	27701	99.540	128	0.460	6	0.022	1434966	28.230	277842	5.466	25	391676
na	NZ_CP073624.1	4950124	0.723	3144	0.153	0	10608	0.214	10432	98.341	176	1.659	0	0.000	980854	19.815	99608	2.012	27	491985
na	NZ_CP024147.1	4639454	0.285	1101	0.054	0	6646	0.143	6602	99.338	44	0.662	0	0.000	360557	7.772	38637	0.833	11	354835
na	NZ_CP138428.1	4614072	0.526	2821	0.138	0	16068	0.348	16003	99.595	65	0.405	0	0.000	663691	14.384	81329	1.763	21	304330
na	NZ_CP106924.1	4837116	1.161	5360	0.261	0	21614	0.447	21540	99.658	74	0.342	1	0.005	1552118	32.088	284591	5.883	23	311273
na	NZ_CP051751.1	5054966	0.145	914	0.045	0	7941	0.157	7880	99.232	61	0.768	0	0.000	207901	4.113	39793	0.787	9	370314
na	NZ_CP047600.1	4768611	0.139	889	0.043	0	5537	0.116	5466	98.718	71	1.283	1	0.018	172593	3.619	18652	0.391	5	256894
na	NZ_CP023386.1	4900891	0.160	1029	0.050	0	8823	0.180	8767	99.365	56	0.635	5	0.057	211952	4.325	27244	0.556	9	415968
na	NZ_CP030919.1	4810511	0.927	2915	0.142	0	14666	0.305	14618	99.673	48	0.327	4	0.027	1240936	25.796	161691	3.361	17	267269
na	NZ_CP027550.1	4836918	0.104	474	0.023	0	3072	0.064	3030	98.633	42	1.369	3	0.098	133983	2.770	12969	0.268	6	363681
na	NZ_CP110511.1	4814832	0.943	8638	0.421	0	27406	0.569	27316	99.672	90	0.328	1	0.004	1245231	25.862	240593	4.997	16	241073
na	NZ_AP023197.1	4894769	0.490	4440	0.216	0	25950	0.530	25893	99.780	57	0.220	0	0.000	659484	13.473	122438	2.501	28	504317
na	NZ_CP142442.1	5358846	0.158	925	0.045	0	7188	0.134	7144	99.388	44	0.612	0	0.000	235680	4.398	34910	0.651	9	397903
na	NZ_CP134358.1	4936594	0.264	1862	0.091	0	10957	0.222	10906	99.535	50	0.456	2	0.018	346716	7.023	29270	0.593	12	389812
na	NZ_CP038383.1	5571128	0.251	1312	0.064	0	10472	0.188	10381	99.131	91	0.869	1	0.010	379649	6.815	34876	0.626	20	617729
na	NC_017646.1	5313531	0.151	870	0.042	0	6389	0.120	6334	99.139	55	0.861	0	0.000	209917	3.951	22626	0.426	9	485357
na	NZ_CP095448.1	5120890	0.184	2889	0.141	0	17594	0.344	17540	99.693	53	0.301	3	0.017	282710	5.521	86801	1.695	13	512570
na	NZ_CP028750.1	4602860	0.107	195	0.010	0	847	0.018	842	99.410	5	0.590	0	0.000	133782	2.906	9877	0.215	7	423016
na	NZ_ABACVG020000001.1	4878159	0.063	1169	0.057	0	6618	0.136	6530	98.670	88	1.330	2	0.030	78480	1.609	17713	0.363	4	368303
na	NZ_CP053730.1	4590822	0.942	3066	0.149	0	15586	0.340	15528	99.628	57	0.366	3	0.019	1194558	26.021	148236	3.229	12	130050
na	NZ_CP019267.1	4740860	2.819	47591	2.320	2	350202	7.387	350138	99.982	64	0.018	42	0.012	2105857	44.419	377499	7.963	6	61875
na	NZ_CP104371.1	4936877	0.125	581	0.028	0	4633	0.094	4578	98.813	55	1.187	1	0.022	158708	3.215	9976	0.202	6	317826
na	NZ_CP095533.1	5071683	0.158	1122	0.055	0	4314	0.085	4199	97.334	115	2.666	0	0.000	230089	4.537	44476	0.877	6	236118
na	NZ_CP071375.1	5022520	0.318	6745	0.329	0	51766	1.031	51678	99.830	88	0.170	6	0.012	386700	7.699	81182	1.616	9	272598
na	NZ_CP095540.1	4880747	0.115	356	0.017	0	3078	0.063	3012	97.856	66	2.144	0	0.000	154971	3.175	16632	0.341	3	247392
na	NZ_CP141765.1	5018039	0.141	1446	0.070	0	6152	0.123	6120	99.480	32	0.520	0	0.000	223802	4.460	62836	1.252	8	371977
na	NZ_AP022261.1	4907327	0.167	909	0.044	0	5249	0.107	5211	99.276	38	0.724	0	0.000	216209	4.406	21436	0.437	8	354396
na	NZ_CP022686.1	5055316	0.138	2059	0.100	0	8571	0.170	8513	99.323	58	0.677	1	0.012	192920	3.816	41160	0.814	11	574594
na	NZ_CP135649.1	4717304	0.813	1832	0.089	0	12743	0.270	12663	99.372	80	0.628	0	0.000	1046664	22.188	91028	1.930	18	326140
na	NZ_CP087290.1	5197709	1.044	55910	2.725	0	333990	6.426	333874	99.965	116	0.035	42	0.013	1050845	20.217	705976	13.582	21	322143
na	NZ_CP082774.1	5015239	0.122	1175	0.057	0	4743	0.095	4699	99.072	44	0.928	1	0.021	165338	3.297	17440	0.348	6	435627
na	NZ_CP100500.1	5559392	0.297	2706	0.132	0	21626	0.389	21549	99.644	77	0.356	2	0.009	442300	7.956	65306	1.175	22	614377
na	NZ_CP027440.1	4892666	0.401	2004	0.098	0	11125	0.227	11061	99.425	64	0.575	2	0.018	577491	11.803	133992	2.739	19	593472
na	NZ_CP033762.1	4977723	0.131	381	0.019	0	2035	0.041	1968	96.708	67	3.292	0	0.000	185173	3.720	24450	0.491	8	394282
na	NZ_CP068815.1	5192168	0.126	1763	0.086	0	5253	0.101	5179	98.591	74	1.409	0	0.000	181559	3.497	34839	0.671	7	368382
na	NZ_CP098223.1	4841244	0.086	656	0.032	0	5172	0.107	5109	98.782	63	1.219	2	0.039	116247	2.401	21628	0.447	9	639914
na	NZ_CP104598.1	4901141	0.712	5467	0.266	0	22443	0.458	22329	99.492	114	0.508	4	0.018	977060	19.935	197073	4.021	33	449758
na	NZ_AP022811.1	5283470	1.103	6865	0.335	0	27761	0.525	27697	99.769	64	0.231	6	0.022	1642002	31.078	357659	6.769	38	686541
na	NZ_AP027258.1	4968007	0.797	16707	0.814	0	45112	0.908	44910	99.552	202	0.448	3	0.007	1052697	21.190	248882	5.010	19	452679
na	NZ_AP019538.1	5071981	0.132	420	0.020	0	2463	0.049	2454	99.635	9	0.365	0	0.000	180332	3.555	12973	0.256	10	469988
na	NZ_AP021933.1	4928821	0.165	1111	0.054	0	7910	0.160	7872	99.520	38	0.480	0	0.000	236499	4.798	51364	1.042	10	386961
na	NZ_AP022087.1	4996252	0.146	1198	0.058	0	4654	0.093	4621	99.291	33	0.709	0	0.000	205045	4.104	35645	0.713	5	210738
na	NZ_CP054345.1	5023098	0.123	533	0.026	0	2950	0.059	2892	98.034	58	1.966	0	0.000	167609	3.337	18947	0.377	5	354635
na	NC_011601.1	4965553	0.108	845	0.041	0	5393	0.109	5340	99.017	52	0.965	3	0.056	144512	2.910	18825	0.379	5	375636
