ref	name	length	coverage	uReads	abundance	median	callable	callablePct	confirmed	confirmedPct	snps	snpPct	multi	multiPct	lowmq	lowmqPct	high	highPct	gapCount	gapLength
na	NZ_CP035879.1	5083123	0.109	686	0.032	0	2289	0.045	2270	99.170	19	0.830	0	0.000	162390	3.195	23949	0.471	6	333990
na	NZ_CP073624.1	4950124	0.104	2855	0.132	0	1867	0.038	1816	97.268	51	2.733	1	0.054	149257	3.015	24354	0.492	3	241483
na	NZ_CP024147.1	4639454	0.049	1045	0.048	0	319	0.007	316	99.060	3	0.940	0	0.000	68680	1.480	16672	0.359	2	228363
na	NZ_CP138428.1	4614072	0.079	821	0.038	0	1196	0.026	1195	99.916	1	0.084	0	0.000	101198	2.193	13295	0.288	0	0
na	NZ_CP106924.1	4837116	0.119	988	0.046	0	1080	0.022	1075	99.537	5	0.463	0	0.000	168712	3.488	27791	0.575	5	251974
na	NZ_CP051751.1	5054966	0.025	510	0.024	0	986	0.020	971	98.479	15	1.521	0	0.000	35604	0.704	11026	0.218	1	217021
na	NZ_CP047600.1	4768611	0.021	136	0.006	0	362	0.008	357	98.619	5	1.381	0	0.000	27623	0.579	4095	0.086	0	0
na	NZ_CP023386.1	4900891	0.025	330	0.015	0	922	0.019	886	96.095	36	3.905	0	0.000	33584	0.685	6757	0.138	0	0
na	NZ_CP030919.1	4810511	0.145	548	0.025	0	776	0.016	772	99.485	4	0.515	0	0.000	204540	4.252	28471	0.592	10	503088
na	NZ_CP027550.1	4836918	0.017	135	0.006	0	0	0.000	0	0.000	0	0.000	0	0.000	24630	0.509	3791	0.078	0	0
na	NZ_CP110511.1	4814832	0.103	575	0.027	0	967	0.020	951	98.345	16	1.655	0	0.000	139828	2.904	16615	0.345	2	155921
na	NZ_AP023197.1	4894769	0.066	2210	0.102	0	1510	0.031	1488	98.543	22	1.457	0	0.000	100098	2.045	28828	0.589	2	228253
na	NZ_CP142442.1	5358846	0.023	404	0.019	0	1020	0.019	1008	98.824	12	1.176	0	0.000	40086	0.748	12604	0.235	1	266519
na	NZ_CP134358.1	4936594	0.046	495	0.023	0	429	0.009	429	100.000	0	0.000	0	0.000	62801	1.272	9278	0.188	3	431875
na	NZ_CP038383.1	5571128	0.043	483	0.022	0	1227	0.022	1214	98.941	13	1.059	0	0.000	66598	1.195	12663	0.227	0	0
na	NC_017646.1	5313531	0.028	601	0.028	0	930	0.018	916	98.495	14	1.505	0	0.000	41017	0.772	9362	0.176	1	203372
na	NZ_CP095448.1	5120890	0.036	2057	0.095	0	5304	0.104	5301	99.943	3	0.057	1	0.019	48203	0.941	26762	0.523	1	143758
na	NZ_CP028750.1	4602860	0.018	139	0.006	0	16	0.000	16	100.000	0	0.000	0	0.000	26281	0.571	4849	0.105	0	0
na	NZ_ABACVG020000001.1	4878159	0.017	1335	0.062	0	2062	0.042	1961	95.102	101	4.898	0	0.000	25440	0.522	17431	0.357	0	0
na	NZ_CP053730.1	4590822	0.155	1913	0.088	0	1752	0.038	1752	100.000	0	0.000	0	0.000	204295	4.450	31022	0.676	6	279228
na	NZ_CP019267.1	4740860	0.140	2757	0.127	0	4253	0.090	4250	99.929	3	0.071	0	0.000	201824	4.257	52173	1.100	3	123550
na	NZ_CP104371.1	4936877	0.027	321	0.015	0	221	0.004	218	98.643	3	1.357	0	0.000	36928	0.748	6233	0.126	0	0
na	NZ_CP095533.1	5071683	0.025	264	0.012	0	1179	0.023	1144	97.031	35	2.969	0	0.000	36480	0.719	7629	0.150	1	221101
na	NZ_CP071375.1	5022520	0.044	1128	0.052	0	1603	0.032	1580	98.565	23	1.435	0	0.000	62900	1.252	14874	0.296	2	294593
na	NZ_CP095540.1	4880747	0.022	351	0.016	0	891	0.018	836	93.827	55	6.173	0	0.000	30650	0.628	5737	0.118	1	343331
na	NZ_CP141765.1	5018039	0.026	260	0.012	0	919	0.018	907	98.694	12	1.306	0	0.000	40831	0.814	10947	0.218	1	315013
na	NZ_AP022261.1	4907327	0.026	286	0.013	0	1026	0.021	1026	100.000	0	0.000	1	0.097	33227	0.677	4380	0.089	0	0
na	NZ_CP022686.1	5055316	0.017	164	0.008	0	10	0.000	10	100.000	0	0.000	0	0.000	24663	0.488	3185	0.063	1	368664
na	NZ_CP135649.1	4717304	0.129	275	0.013	0	544	0.012	525	96.507	19	3.493	0	0.000	173484	3.678	19289	0.409	8	489890
na	NZ_CP087290.1	5197709	0.031	1174	0.054	0	2512	0.048	2503	99.642	9	0.358	0	0.000	47448	0.913	20512	0.395	0	0
na	NZ_CP082774.1	5015239	0.019	117	0.005	0	201	0.004	199	99.005	2	0.995	0	0.000	28485	0.568	3989	0.080	1	347344
na	NZ_CP100500.1	5559392	0.053	660	0.030	0	1460	0.026	1458	99.863	2	0.137	0	0.000	82484	1.484	17491	0.315	3	356915
na	NZ_CP027440.1	4892666	0.022	260	0.012	0	186	0.004	184	98.925	2	1.075	0	0.000	30969	0.633	4937	0.101	1	297321
na	NZ_CP033762.1	4977723	0.019	4	0.000	0	45	0.001	45	100.000	0	0.000	0	0.000	28880	0.580	5107	0.103	1	317166
na	NZ_CP068815.1	5192168	0.019	96	0.004	0	347	0.007	346	99.712	1	0.288	0	0.000	30475	0.587	5845	0.113	1	290455
na	NZ_CP098223.1	4841244	0.022	920	0.042	0	2964	0.061	2888	97.436	76	2.565	1	0.034	35969	0.743	18804	0.388	2	513760
na	NZ_CP104598.1	4901141	0.081	336	0.016	0	925	0.019	924	99.892	1	0.108	0	0.000	118840	2.425	17090	0.349	1	76790
na	NZ_AP022811.1	5283470	0.114	1067	0.049	0	883	0.017	881	99.773	2	0.227	0	0.000	182065	3.446	31728	0.601	7	603481
na	NZ_AP027258.1	4968007	0.089	817	0.038	0	1146	0.023	1138	99.302	8	0.698	0	0.000	123827	2.492	16105	0.324	6	498159
na	NZ_AP019538.1	5071981	0.028	13	0.001	0	212	0.004	212	100.000	0	0.000	1	0.472	38938	0.768	3698	0.073	2	482222
na	NZ_AP021933.1	4928821	0.030	533	0.025	0	1953	0.040	1918	98.208	35	1.792	0	0.000	43469	0.882	10996	0.223	1	227958
na	NZ_AP022087.1	4996252	0.026	214	0.010	0	484	0.010	454	93.802	30	6.198	0	0.000	35349	0.708	5967	0.119	0	0
na	NZ_CP054345.1	5023098	0.017	148	0.007	0	308	0.006	308	100.000	0	0.000	0	0.000	24684	0.491	3528	0.070	1	366446
na	NC_011601.1	4965553	0.015	242	0.011	0	370	0.007	345	93.243	25	6.757	0	0.000	23481	0.473	6270	0.126	0	0
na	NZ_CP028758.1	4902546	0.045	364	0.017	0	800	0.016	798	99.750	2	0.250	0	0.000	65114	1.328	10627	0.217	0	0
na	NZ_CP128931.1	4990655	0.102	255	0.012	0	959	0.019	938	97.810	21	2.190	0	0.000	146827	2.942	12511	0.251	4	253993
na	NZ_CP088131.1	4785944	0.145	1290	0.060	0	3945	0.082	3900	98.859	45	1.142	6	0.152	201180	4.204	34983	0.731	4	187251
na	NZ_CP069453.1	4666387	0.016	106	0.005	0	1	0.000	1	100.000	0	0.000	0	0.000	20394	0.437	2262	0.048	0	0
na	NZ_AP022298.1	5121071	0.038	362	0.017	0	1394	0.027	1350	96.844	44	3.156	0	0.000	53518	1.045	7398	0.144	2	340780
na	NZ_CP098206.1	5072432	0.017	150	0.007	0	1	0.000	1	100.000	0	0.000	0	0.000	23958	0.472	5410	0.107	0	0
na	NZ_CP045827.1	5570476	0.108	859	0.040	0	1746	0.031	1736	99.427	10	0.573	0	0.000	169460	3.042	23437	0.421	7	536004
na	NZ_CP081698.1	4777845	0.111	476	0.022	0	1166	0.024	1158	99.314	8	0.686	0	0.000	150795	3.156	16720	0.350	0	0
na	NZ_CP049204.1	4866137	0.047	221	0.010	0	1100	0.023	1097	99.727	3	0.273	0	0.000	66522	1.367	10175	0.209	1	139406
na	NZ_CP069559.1	5008199	0.019	34	0.002	0	0	0.000	0	0.000	0	0.000	0	0.000	27892	0.557	3153	0.063	1	273889
na	NZ_CP128970.1	5639055	0.025	502	0.023	0	909	0.016	896	98.570	13	1.430	0	0.000	40692	0.722	9955	0.177	2	482254
na	NZ_OW967178.1	4863036	0.022	344	0.016	0	707	0.015	669	94.625	38	5.375	0	0.000	27226	0.560	4355	0.090	1	290362
na	NZ_CP080260.1	5366039	0.031	267	0.012	0	317	0.006	313	98.738	4	1.262	0	0.000	48785	0.909	9935	0.185	0	0
na	NZ_CP089930.1	4438520	0.014	2597	0.120	0	3686	0.083	3390	91.970	296	8.048	8	0.217	15849	0.357	16827	0.379	0	0
na	NZ_CP007390.1	4807977	0.151	2318	0.107	0	3793	0.079	3727	98.260	66	1.740	0	0.000	224636	4.672	59289	1.233	7	348045
na	NZ_LR134231.1	4594692	0.192	2492	0.115	0	3323	0.072	3322	99.970	1	0.030	0	0.000	260954	5.679	57553	1.253	6	245383
na	NZ_CP027457.1	5001754	0.050	299	0.014	0	838	0.017	810	96.659	28	3.341	0	0.000	71035	1.420	12182	0.244	2	301569
TOTAL	-	303216119	0.055	43609	2.013	0	74341	0.025	73099	98.329	1242	1.671	19	0.026	4862052	1.603	922901	0.304	124	13417940
