ref	name	length	coverage	uReads	abundance	median	callable	callablePct	confirmed	confirmedPct	snps	snpPct	multi	multiPct	lowmq	lowmqPct	high	highPct	gapCount	gapLength
na	NZ_CP035879.1	5083123	0.233	840	0.003	0	23351	0.459	22825	97.747	526	2.253	3	0.013	234021	4.604	2940	0.058	3	94970
na	NZ_CP073624.1	4950124	0.261	726	0.002	0	19933	0.403	19394	97.296	539	2.705	5	0.025	264417	5.342	5833	0.118	7	226003
na	NZ_CP024147.1	4639454	0.326	1500	0.005	0	41152	0.887	40127	97.509	1025	2.491	2	0.005	327681	7.063	14914	0.321	2	98405
na	NZ_CP138428.1	4614072	0.265	1809	0.006	0	52300	1.133	50804	97.140	1496	2.861	19	0.036	230119	4.987	4030	0.087	4	110560
na	NZ_CP106924.1	4837116	0.234	787	0.003	0	25472	0.527	24935	97.892	537	2.109	6	0.024	213027	4.404	1857	0.038	1	26604
na	NZ_CP051751.1	5054966	0.119	1389	0.005	0	38578	0.763	36991	95.886	1587	4.116	21	0.054	94692	1.873	3519	0.070	2	96462
na	NZ_CP047600.1	4768611	0.108	1090	0.004	0	32220	0.676	31437	97.570	783	2.431	6	0.019	85304	1.789	5240	0.110	3	204741
na	NZ_CP023386.1	4900891	0.118	978	0.003	0	25666	0.524	24512	95.504	1154	4.496	1	0.004	102050	2.082	5154	0.105	1	55685
na	NZ_CP030919.1	4810511	0.412	2395	0.008	0	47800	0.994	47425	99.215	375	0.785	15	0.031	412389	8.573	15332	0.319	8	193878
na	NZ_CP027550.1	4836918	0.105	1662	0.006	0	32362	0.669	31614	97.689	748	2.313	17	0.053	84873	1.755	17594	0.364	5	378406
na	NZ_CP110511.1	4814832	0.257	1090	0.004	0	31484	0.654	30897	98.136	587	1.865	14	0.044	240012	4.985	3721	0.077	4	132293
na	NZ_AP023197.1	4894769	0.309	1569	0.005	0	33918	0.693	33155	97.750	763	2.250	8	0.024	328006	6.701	15667	0.320	3	94271
na	NZ_CP142442.1	5358846	0.116	582	0.002	0	15749	0.294	15134	96.095	615	3.905	0	0.000	125199	2.336	8608	0.161	2	101146
na	NZ_CP134358.1	4936594	0.302	1312	0.004	0	34247	0.694	33248	97.083	999	2.917	2	0.006	325726	6.598	8065	0.163	10	307068
na	NZ_CP038383.1	5571128	0.299	3115	0.011	0	78826	1.415	77120	97.836	1706	2.165	38	0.048	328735	5.901	18179	0.326	9	227010
na	NC_017646.1	5313531	0.122	1568	0.005	0	41830	0.787	40336	96.428	1493	3.570	7	0.017	106039	1.996	6884	0.130	5	280077
na	NZ_CP095448.1	5120890	0.186	2356	0.008	0	59821	1.168	58004	96.963	1817	3.040	49	0.082	165076	3.224	17110	0.334	9	324523
na	NZ_CP028750.1	4602860	0.094	1057	0.004	0	29019	0.630	27650	95.282	1369	4.718	1	0.003	69864	1.518	4333	0.094	2	162884
na	NZ_ABACVG020000001.1	4878159	0.190	4421	0.015	0	114434	2.346	109111	95.348	5323	4.653	26	0.023	105150	2.156	10969	0.225	7	273455
na	NZ_CP053730.1	4590822	0.486	2018	0.007	0	67062	1.461	66836	99.663	226	0.337	32	0.048	476482	10.379	20862	0.454	3	52661
na	NZ_CP019267.1	4740860	0.256	947	0.003	0	24935	0.526	24628	98.769	307	1.231	3	0.012	232461	4.903	6595	0.139	1	31139
na	NZ_CP104371.1	4936877	0.109	757	0.003	0	22495	0.456	21913	97.413	582	2.587	2	0.009	94844	1.921	3173	0.064	2	102495
na	NZ_CP095533.1	5071683	0.135	1367	0.005	0	36201	0.714	34908	96.428	1293	3.572	4	0.011	117318	2.313	7080	0.140	5	260842
na	NZ_CP071375.1	5022520	3.636	103759	0.353	3	2440025	48.582	2438036	99.918	1987	0.081	1738	0.071	802680	15.982	21944	0.437	42	437376
na	NZ_CP095540.1	4880747	0.113	1833	0.006	0	46010	0.943	43947	95.516	2062	4.483	10	0.022	79818	1.635	6819	0.140	4	264573
na	NZ_CP141765.1	5018039	0.111	802	0.003	0	20766	0.414	20186	97.207	580	2.793	1	0.005	104810	2.089	6789	0.135	1	63305
na	NZ_AP022261.1	4907327	0.105	800	0.003	0	20281	0.413	19434	95.824	847	4.176	0	0.000	90657	1.847	2063	0.042	2	111149
na	NZ_CP022686.1	5055316	0.075	324	0.001	0	9027	0.179	8606	95.336	421	4.664	0	0.000	72682	1.438	1730	0.034	4	341864
na	NZ_CP135649.1	4717304	0.369	1179	0.004	0	32641	0.692	32313	98.995	328	1.005	11	0.034	359662	7.624	4261	0.090	4	104001
na	NZ_CP087290.1	5197709	0.157	1345	0.005	0	37687	0.725	36578	97.057	1109	2.943	1	0.003	151051	2.906	9407	0.181	2	101429
na	NZ_CP082774.1	5015239	0.077	650	0.002	0	16150	0.322	15561	96.353	589	3.648	4	0.025	65595	1.308	2192	0.044	2	204699
na	NZ_CP100500.1	5559392	0.314	2371	0.008	0	65065	1.170	63583	97.722	1481	2.277	24	0.037	346719	6.237	10230	0.184	7	237181
na	NZ_CP027440.1	4892666	0.106	1136	0.004	0	27854	0.569	26612	95.541	1242	4.460	5	0.018	86921	1.777	3077	0.063	2	112844
na	NZ_CP033762.1	4977723	0.073	1461	0.005	0	10218	0.205	9727	95.195	491	4.806	2	0.020	70344	1.413	4715	0.095	2	192139
