ref	name	length	coverage	uReads	abundance	median	callable	callablePct	confirmed	confirmedPct	snps	snpPct	multi	multiPct	lowmq	lowmqPct	high	highPct	gapCount	gapLength
na	NZ_CP035879.1	5083123	1.639	6663	0.202	1	175877	3.460	175377	99.716	500	0.284	125	0.071	1909912	37.574	43306	0.852	10	92091
na	NZ_CP073624.1	4950124	1.510	3946	0.120	1	113296	2.289	112632	99.414	659	0.583	276	0.244	1755258	35.459	27514	0.556	23	255696
na	NZ_CP024147.1	4639454	0.592	3410	0.103	0	91596	1.974	91128	99.489	468	0.511	49	0.053	612954	13.212	29618	0.638	4	77560
na	NZ_CP138428.1	4614072	1.444	14644	0.444	1	484328	10.497	483292	99.786	1036	0.214	169	0.035	1180986	25.595	32711	0.709	13	121870
na	NZ_CP106924.1	4837116	1.868	7485	0.227	1	187669	3.880	187296	99.801	373	0.199	76	0.040	2042849	42.233	49606	1.026	8	104656
na	NZ_CP051751.1	5054966	0.190	1288	0.039	0	38662	0.765	38274	98.996	388	1.004	30	0.078	183243	3.625	1534	0.030	2	68757
na	NZ_CP047600.1	4768611	0.157	961	0.029	0	27092	0.568	26968	99.542	124	0.458	5	0.018	157051	3.293	11251	0.236	11	566685
na	NZ_CP023386.1	4900891	0.218	1441	0.044	0	39042	0.797	38722	99.180	320	0.820	22	0.056	212089	4.328	3643	0.074	2	75275
na	NZ_CP030919.1	4810511	2.319	6056	0.183	2	135496	2.817	135049	99.670	447	0.330	149	0.110	2364189	49.146	58443	1.215	17	152086
na	NZ_CP027550.1	4836918	0.093	652	0.020	0	21472	0.444	21272	99.069	200	0.932	11	0.051	81614	1.687	306	0.006	1	71776
na	NZ_CP110511.1	4814832	1.534	4697	0.142	1	128300	2.665	127879	99.672	420	0.328	84	0.065	1713341	35.585	29025	0.603	15	141339
na	NZ_AP023197.1	4894769	0.769	3961	0.120	0	101083	2.065	100795	99.715	288	0.285	34	0.034	881649	18.012	47356	0.967	9	103487
na	NZ_CP142442.1	5358846	0.190	1010	0.031	0	24904	0.465	24753	99.394	151	0.607	16	0.064	219705	4.100	10403	0.194	4	147609
na	NZ_CP134358.1	4936594	0.501	2437	0.074	0	76652	1.553	76201	99.412	451	0.589	50	0.065	546702	11.074	11450	0.232	6	93478
na	NZ_CP038383.1	5571128	0.453	2319	0.070	0	68545	1.230	68099	99.349	446	0.651	26	0.038	572846	10.282	14572	0.262	22	534835
na	NC_017646.1	5313531	0.215	1434	0.043	0	47985	0.903	47509	99.008	476	0.993	36	0.075	231312	4.353	5346	0.101	10	317584
na	NZ_CP095448.1	5120890	0.232	1859	0.056	0	58620	1.145	58178	99.246	442	0.755	39	0.067	231549	4.522	6131	0.120	9	279756
na	NZ_CP028750.1	4602860	0.109	545	0.017	0	18113	0.394	17926	98.968	187	1.033	6	0.033	97541	2.119	984	0.021	0	0
na	NZ_ABACVG020000001.1	4878159	0.325	7356	0.223	0	253958	5.206	251264	98.939	2689	1.060	218	0.086	149135	3.057	6716	0.138	22	568506
na	NZ_CP053730.1	4590822	2.547	9480	0.287	2	204670	4.458	204311	99.825	358	0.175	324	0.158	2379835	51.839	74184	1.616	5	38302
na	NZ_CP019267.1	4740860	2.560	19925	0.604	2	573263	12.092	573047	99.962	216	0.038	261	0.046	2253653	47.537	45125	0.952	1	5672
na	NZ_CP104371.1	4936877	0.160	537	0.016	0	17407	0.353	17241	99.046	166	0.954	4	0.023	165756	3.358	1886	0.038	3	123297
na	NZ_CP095533.1	5071683	0.198	1123	0.034	0	34121	0.673	33825	99.132	296	0.868	34	0.100	204637	4.035	3949	0.078	5	175841
na	NZ_CP071375.1	5022520	0.617	6140	0.186	0	198382	3.950	197747	99.680	633	0.319	66	0.033	577520	11.499	14072	0.280	12	202711
na	NZ_CP095540.1	4880747	0.132	1008	0.031	0	31054	0.636	30655	98.715	399	1.286	18	0.058	120173	2.462	3574	0.073	4	204851
na	NZ_CP141765.1	5018039	0.191	1815	0.055	0	24013	0.479	23839	99.275	174	0.725	11	0.046	208351	4.152	18934	0.377	7	247225
na	NZ_AP022261.1	4907327	0.224	1066	0.032	0	32258	0.657	32042	99.330	216	0.670	22	0.068	234166	4.772	5944	0.121	10	343707
na	NZ_CP022686.1	5055316	0.109	306	0.009	0	8853	0.175	8725	98.554	128	1.446	2	0.023	121419	2.402	2511	0.050	6	371415
na	NZ_CP135649.1	4717304	1.980	6079	0.184	1	97994	2.077	97709	99.709	282	0.288	140	0.143	2149142	45.559	77548	1.644	13	198533
na	NZ_CP087290.1	5197709	0.273	2513	0.076	0	75497	1.453	75032	99.384	464	0.615	43	0.057	262474	5.050	4322	0.083	2	68143
na	NZ_CP082774.1	5015239	0.122	911	0.028	0	21746	0.434	21530	99.007	216	0.995	47	0.216	126050	2.513	3719	0.074	6	312295
na	NZ_CP100500.1	5559392	0.541	4286	0.130	0	97315	1.750	96872	99.545	443	0.455	53	0.054	667968	12.015	44866	0.807	23	410051
na	NZ_CP027440.1	4892666	0.171	1169	0.035	0	33799	0.691	33483	99.065	316	0.936	24	0.071	161533	3.302	5172	0.106	4	221730
na	NZ_CP033762.1	4977723	0.117	684	0.021	0	7966	0.160	7901	99.184	65	0.816	4	0.050	136810	2.748	9674	0.194	2	114382
na	NZ_CP068815.1	5192168	0.101	505	0.015	0	16916	0.326	16739	98.954	177	1.048	22	0.130	107258	2.066	1671	0.032	2	212113
na	NZ_CP098223.1	4841244	0.345	5740	0.174	0	186536	3.853	184606	98.965	1928	1.034	152	0.081	237349	4.903	15019	0.310	19	470228
na	NZ_CP104598.1	4901141	1.083	5471	0.166	0	136729	2.790	136219	99.627	510	0.373	37	0.027	1265448	25.819	79715	1.626	15	167868
na	NZ_AP022811.1	5283470	1.752	8156	0.247	1	203528	3.852	203143	99.811	385	0.189	75	0.037	2099665	39.740	63500	1.202	34	560812
na	NZ_AP027258.1	4968007	1.283	5236	0.159	1	141636	2.851	140955	99.519	681	0.481	111	0.078	1457046	29.329	23091	0.465	17	273437
na	NZ_AP019538.1	5071981	0.167	627	0.019	0	13523	0.267	13409	99.157	114	0.843	7	0.052	186272	3.673	8114	0.160	6	307974
na	NZ_AP021933.1	4928821	0.211	1221	0.037	0	34722	0.704	34462	99.251	259	0.746	8	0.023	210313	4.267	4136	0.084	0	0
na	NZ_AP022087.1	4996252	0.183	540	0.016	0	16276	0.326	16108	98.968	168	1.033	10	0.061	192235	3.848	1179	0.024	3	98110
na	NZ_CP054345.1	5023098	0.123	611	0.019	0	18856	0.375	18637	98.839	219	1.163	29	0.154	129185	2.572	2218	0.044	5	255754
na	NC_011601.1	4965553	0.115	1102	0.033	0	31826	0.641	31480	98.913	346	1.088	38	0.119	101790	2.050	4148	0.084	7	399467
na	NZ_CP028758.1	4902546	0.492	2499	0.076	0	72483	1.478	72113	99.490	370	0.511	62	0.086	532404	10.860	11009	0.225	7	147922
na	NZ_CP128931.1	4990655	1.466	2451	0.074	1	66934	1.341	66569	99.455	365	0.545	18	0.027	1755715	35.180	26567	0.532	14	146325
na	NZ_CP088131.1	4785944	2.320	7054	0.214	2	187227	3.912	186958	99.856	269	0.144	90	0.048	2334980	48.788	40230	0.841	17	140453
na	NZ_CP069453.1	4666387	0.095	631	0.019	0	18278	0.392	18036	98.676	242	1.327	41	0.224	84538	1.812	1743	0.037	2	183135
na	NZ_AP022298.1	5121071	0.228	776	0.024	0	20916	0.408	20681	98.876	235	1.124	7	0.033	275675	5.383	17740	0.346	16	526325
na	NZ_CP098206.1	5072432	0.109	1095	0.033	0	29206	0.576	28810	98.644	396	1.359	64	0.219	99949	1.970	4621	0.091	5	272412
na	NZ_CP045827.1	5570476	1.563	7306	0.221	1	210937	3.787	210341	99.717	596	0.283	126	0.060	1960316	35.191	42352	0.760	33	602158
na	NZ_CP081698.1	4777845	1.703	3981	0.121	1	119844	2.508	119392	99.623	451	0.377	97	0.081	1899570	39.758	37831	0.792	10	83643
na	NZ_CP049204.1	4866137	0.519	2517	0.076	0	70940	1.458	70363	99.187	574	0.810	58	0.082	567910	11.671	20040	0.412	12	235388
na	NZ_CP069559.1	5008199	0.112	606	0.018	0	15497	0.309	15320	98.858	177	1.144	23	0.148	111995	2.236	2397	0.048	5	268919
na	NZ_CP128970.1	5639055	0.221	1785	0.054	0	51753	0.918	51544	99.596	209	0.404	15	0.029	254584	4.515	15009	0.266	8	269020
na	NZ_OW967178.1	4863036	0.179	724	0.022	0	21148	0.435	20911	98.879	237	1.122	22	0.104	181158	3.725	3213	0.066	1	42585
na	NZ_CP080260.1	5366039	0.227	837	0.025	0	24689	0.460	24488	99.186	201	0.815	17	0.069	275147	5.128	13288	0.248	14	437877
na	NZ_CP089930.1	4438520	0.084	1427	0.043	0	36403	0.820	35221	96.753	1182	3.248	10	0.027	56631	1.276	4307	0.097	0	0
na	NZ_CP007390.1	4807977	2.346	8719	0.264	2	167876	3.492	167034	99.498	826	0.497	1645	0.980	2372081	49.336	76369	1.588	11	123666
na	NZ_LR134231.1	4594692	3.855	26830	0.813	3	413382	8.997	413186	99.953	196	0.047	318	0.077	2885319	62.797	115840	2.521	6	52126
na	NZ_CP027457.1	5001754	0.609	3154	0.096	0	89917	1.798	89291	99.304	624	0.694	63	0.070	704546	14.086	26647	0.533	15	321189
TOTAL	-	303216119	0.734	230807	6.993	0	5969006	1.969	5942589	99.557	26374	0.442	5639	0.094	47252491	15.584	1367389	0.451	575	13410107
