sample1	sample2	ref	scaffold	length	common	commonPct	single	singlePct	singleAgree	singleAgreePct	multi	multiPct	sharedAlleles	sharedAllelesPct	variants	variantPct	commonVariant	commonVariantPct	variantExact	variantExactPct	AnotB	AnotBpct	BnotA	BnotApct	Agaps	AgapPct	Bgaps	BgapPct	gapJaccardSim
A179.filter	SRR15209243	na	NZ_CP128970.1	5639055	239	0.0042	239	100.0000	237	99.1632	0	0.0000	237	99.1632	2	0.8368	0	0.0000	0	0.0000	0	0.0000	2	100.0000	254789	21.9578	421579	100.0000	0.9252
A179.filter	SRR15209243	na	NZ_CP038383.1	5571128	420	0.0075	418	99.5238	415	99.2823	2	0.4762	417	99.2857	6	1.4286	3	50.0000	1	16.6667	4	66.6667	0	0.0000	591726	0.0000	0	0.0000	1.0000
A179.filter	SRR15209243	na	NZ_CP045827.1	5570476	1134	0.0204	1131	99.7354	1123	99.2927	3	0.2646	1126	99.2945	14	1.2346	6	42.8571	3	21.4286	5	35.7143	6	42.8571	752190	76.3691	808476	100.0000	0.8721
A179.filter	SRR15209243	na	NZ_CP100500.1	5559392	112	0.0020	112	100.0000	112	100.0000	0	0.0000	112	100.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	343983	0.0000	0	0.0000	1.0000
A179.filter	SRR15209243	na	NZ_CP080260.1	5366039	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	259475	0.0000	0	0.0000	1.0000
A179.filter	SRR15209243	na	NZ_CP142442.1	5358846	590	0.0110	590	100.0000	585	99.1525	0	0.0000	585	99.1525	5	0.8475	0	0.0000	0	0.0000	5	100.0000	0	0.0000	363272	0.0000	0	0.0000	1.0000
A179.filter	SRR15209243	na	NC_017646.1	5313531	2327	0.0438	2326	99.9570	2299	98.8392	1	0.0430	2300	98.8397	35	1.5041	8	22.8571	7	20.0000	19	54.2857	10	28.5714	305238	0.0000	0	0.0000	1.0000
A179.filter	SRR15209243	na	NZ_AP022811.1	5283470	759	0.0144	759	100.0000	759	100.0000	0	0.0000	759	100.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	494959	78.6235	488765	100.0000	0.9335
A179.filter	SRR15209243	na	NZ_CP087290.1	5197709	27	0.0005	27	100.0000	27	100.0000	0	0.0000	27	100.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	86544	0.0000	772666	0.0000	0.8513
A179.filter	SRR15209243	na	NZ_CP068815.1	5192168	114	0.0022	114	100.0000	107	93.8596	0	0.0000	107	93.8596	7	6.1404	0	0.0000	0	0.0000	7	100.0000	0	0.0000	292657	0.0000	0	0.0000	1.0000
A179.filter	SRR15209243	na	NZ_AP022298.1	5121071	1391	0.0272	1391	100.0000	1391	100.0000	0	0.0000	1391	100.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	735461	0.0000	0	0.0000	1.0000
A179.filter	SRR15209243	na	NZ_CP095448.1	5120890	1318	0.0257	1317	99.9241	1304	99.0129	1	0.0759	1305	99.0137	21	1.5933	8	38.0952	7	33.3333	9	42.8571	5	23.8095	214232	0.0000	0	0.0000	1.0000
A179.filter	SRR15209243	na	NZ_CP035879.1	5083123	1663	0.0327	1658	99.6993	1651	99.5778	5	0.3007	1656	99.5791	13	0.7817	6	46.1538	1	7.6923	2	15.3846	7	53.8462	157913	41.5577	368040	61.8539	0.9276
A179.filter	SRR15209243	na	NZ_CP098206.1	5072432	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	429664	0.0000	0	0.0000	1.0000
A179.filter	SRR15209243	na	NZ_AP019538.1	5071981	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	470165	0.0000	0	0.0000	1.0000
A179.filter	SRR15209243	na	NZ_CP095533.1	5071683	1827	0.0360	1827	100.0000	1798	98.4127	0	0.0000	1798	98.4127	34	1.8610	5	14.7059	5	14.7059	12	35.2941	17	50.0000	251907	22.3908	367887	100.0000	0.9275
A179.filter	SRR15209243	na	NZ_CP022686.1	5055316	27	0.0005	27	100.0000	27	100.0000	0	0.0000	27	100.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	369830	0.0000	0	0.0000	1.0000
A179.filter	SRR15209243	na	NZ_CP051751.1	5054966	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	45406	0.0000	0	0.0000	1.0000
A179.filter	SRR15209243	na	NZ_CP054345.1	5023098	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	342181	19.8024	688401	100.0000	0.8630
A179.filter	SRR15209243	na	NZ_CP071375.1	5022520	29	0.0006	29	100.0000	29	100.0000	0	0.0000	29	100.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	405867	0.0000	0	0.0000	1.0000
A179.filter	SRR15209243	na	NZ_CP141765.1	5018039	185	0.0037	185	100.0000	185	100.0000	0	0.0000	185	100.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	226952	0.0000	0	0.0000	1.0000
A179.filter	SRR15209243	na	NZ_CP082774.1	5015239	239	0.0048	239	100.0000	237	99.1632	0	0.0000	237	99.1632	2	0.8368	0	0.0000	0	0.0000	2	100.0000	0	0.0000	417004	0.0000	0	0.0000	1.0000
A179.filter	SRR15209243	na	NZ_CP069559.1	5008199	1178	0.0235	1178	100.0000	1173	99.5756	0	0.0000	1173	99.5756	8	0.6791	3	37.5000	3	37.5000	2	25.0000	3	37.5000	268107	0.0000	0	0.0000	1.0000
A179.filter	SRR15209243	na	NZ_CP027457.1	5001754	959	0.0192	958	99.8957	954	99.5825	1	0.1043	955	99.5829	6	0.6257	2	33.3333	1	16.6667	1	16.6667	4	66.6667	315181	0.0000	0	0.0000	1.0000
A179.filter	SRR15209243	na	NZ_AP022087.1	4996252	28	0.0006	28	100.0000	28	100.0000	0	0.0000	28	100.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	117149	0.0000	0	0.0000	1.0000
A179.filter	SRR15209243	na	NZ_CP128931.1	4990655	433	0.0087	433	100.0000	432	99.7691	0	0.0000	432	99.7691	1	0.2309	0	0.0000	0	0.0000	1	100.0000	0	0.0000	135763	4.8135	93578	100.0000	0.9812
A179.filter	SRR15209243	na	NZ_CP033762.1	4977723	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	38931	0.0000	0	0.0000	1.0000
A179.filter	SRR15209243	na	NZ_AP027258.1	4968007	934	0.0188	933	99.8929	930	99.6785	1	0.1071	931	99.6788	4	0.4283	1	25.0000	0	0.0000	2	50.0000	2	50.0000	309711	15.8751	72871	100.0000	0.9853
A179.filter	SRR15209243	na	NC_011601.1	4965553	227	0.0046	227	100.0000	224	98.6784	0	0.0000	224	98.6784	4	1.7621	1	25.0000	1	25.0000	1	25.0000	2	50.0000	196692	0.0000	0	0.0000	1.0000
A179.filter	SRR15209243	na	NZ_CP073624.1	4950124	962	0.0194	960	99.7921	956	99.5833	2	0.2079	958	99.5842	7	0.7277	3	42.8571	1	14.2857	1	14.2857	4	57.1429	193469	0.0000	0	0.0000	1.0000
A179.filter	SRR15209243	na	NZ_CP104371.1	4936877	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	226424	0.0000	0	0.0000	1.0000
