sample1	sample2	ref	scaffold	length	common	commonPct	single	singlePct	singleAgree	singleAgreePct	multi	multiPct	sharedAlleles	sharedAllelesPct	variants	variantPct	commonVariant	commonVariantPct	variantExact	variantExactPct	AnotB	AnotBpct	BnotA	BnotApct	Agaps	AgapPct	Bgaps	BgapPct	gapJaccardSim
EUP2115.filter	SRR15209195	na	NZ_CP128970.1	5639055	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	1.0000
EUP2115.filter	SRR15209195	na	NZ_CP038383.1	5571128	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	345818	54.2430	266664	35.4896	0.9379
EUP2115.filter	SRR15209195	na	NZ_CP045827.1	5570476	383	0.0069	383	100.0000	383	100.0000	0	0.0000	383	100.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	859402	84.5756	729095	93.0270	0.9190
EUP2115.filter	SRR15209195	na	NZ_CP100500.1	5559392	242	0.0044	242	100.0000	242	100.0000	0	0.0000	242	100.0000	1	0.4132	1	100.0000	1	100.0000	0	0.0000	0	0.0000	110930	0.0000	171603	0.0000	0.9800
EUP2115.filter	SRR15209195	na	NZ_CP080260.1	5366039	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	500441	30.6562	223783	52.6836	0.9258
EUP2115.filter	SRR15209195	na	NZ_CP142442.1	5358846	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	690213	0.0000	47285	0.0000	0.8712
EUP2115.filter	SRR15209195	na	NC_017646.1	5313531	383	0.0072	383	100.0000	372	97.1279	0	0.0000	372	97.1279	12	3.1332	1	8.3333	1	8.3333	0	0.0000	11	91.6667	309292	0.0000	247991	0.0000	0.8951
EUP2115.filter	SRR15209195	na	NZ_AP022811.1	5283470	1091	0.0206	1091	100.0000	1087	99.6334	0	0.0000	1087	99.6334	4	0.3666	0	0.0000	0	0.0000	3	75.0000	1	25.0000	499053	36.4216	306526	54.5778	0.9265
EUP2115.filter	SRR15209195	na	NZ_CP087290.1	5197709	483	0.0093	483	100.0000	469	97.1014	0	0.0000	469	97.1014	14	2.8986	0	0.0000	0	0.0000	0	0.0000	14	100.0000	350667	16.2522	106339	100.0000	0.9795
EUP2115.filter	SRR15209195	na	NZ_CP068815.1	5192168	99	0.0019	99	100.0000	88	88.8889	0	0.0000	88	88.8889	11	11.1111	0	0.0000	0	0.0000	5	45.4545	6	54.5455	1069935	0.0000	0	0.0000	0.7939
EUP2115.filter	SRR15209195	na	NZ_AP022298.1	5121071	523	0.0102	523	100.0000	523	100.0000	0	0.0000	523	100.0000	2	0.3824	2	100.0000	2	100.0000	0	0.0000	0	0.0000	621195	30.1028	443735	21.9622	0.8787
EUP2115.filter	SRR15209195	na	NZ_CP095448.1	5120890	174	0.0034	174	100.0000	172	98.8506	0	0.0000	172	98.8506	2	1.1494	0	0.0000	0	0.0000	0	0.0000	2	100.0000	46374	0.0000	122612	0.0000	0.9761
EUP2115.filter	SRR15209195	na	NZ_CP035879.1	5083123	1265	0.0249	1265	100.0000	1262	99.7628	0	0.0000	1262	99.7628	5	0.3953	2	40.0000	2	40.0000	1	20.0000	2	40.0000	201228	85.3534	361811	24.1079	0.9536
EUP2115.filter	SRR15209195	na	NZ_CP098206.1	5072432	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	230687	0.0000	0	0.0000	0.9545
EUP2115.filter	SRR15209195	na	NZ_AP019538.1	5071981	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	202734	0.0000	207686	0.0000	0.9191
EUP2115.filter	SRR15209195	na	NZ_CP095533.1	5071683	100	0.0020	100	100.0000	100	100.0000	0	0.0000	100	100.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	374827	0.0000	0	0.0000	0.9710
EUP2115.filter	SRR15209195	na	NZ_CP022686.1	5055316	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	891419	0.0000	169550	0.0000	0.8237
EUP2115.filter	SRR15209195	na	NZ_CP051751.1	5054966	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	1.0000
EUP2115.filter	SRR15209195	na	NZ_CP054345.1	5023098	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	239052	0.0000	99981	0.0000	0.9524
EUP2115.filter	SRR15209195	na	NZ_CP071375.1	5022520	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	80895	0.0000	1.0000
EUP2115.filter	SRR15209195	na	NZ_CP141765.1	5018039	135	0.0027	135	100.0000	135	100.0000	0	0.0000	135	100.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	670241	0.0000	0	0.0000	0.9215
EUP2115.filter	SRR15209195	na	NZ_CP082774.1	5015239	59	0.0012	59	100.0000	59	100.0000	0	0.0000	59	100.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	300319	0.0000	0	0.0000	0.9401
EUP2115.filter	SRR15209195	na	NZ_CP069559.1	5008199	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	285689	0.0000	0	0.0000	0.9430
EUP2115.filter	SRR15209195	na	NZ_CP027457.1	5001754	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	228468	48.4895	82466	100.0000	0.9543
EUP2115.filter	SRR15209195	na	NZ_AP022087.1	4996252	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	315150	0.0000	0	0.0000	0.9369
EUP2115.filter	SRR15209195	na	NZ_CP128931.1	4990655	335	0.0067	335	100.0000	334	99.7015	0	0.0000	334	99.7015	2	0.5970	1	50.0000	1	50.0000	0	0.0000	1	50.0000	215657	51.1094	188005	50.3912	0.9615
EUP2115.filter	SRR15209195	na	NZ_CP033762.1	4977723	76	0.0015	76	100.0000	76	100.0000	0	0.0000	76	100.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	466285	0.0000	0	0.0000	0.9063
EUP2115.filter	SRR15209195	na	NZ_AP027258.1	4968007	307	0.0062	307	100.0000	305	99.3485	0	0.0000	305	99.3485	2	0.6515	0	0.0000	0	0.0000	0	0.0000	2	100.0000	253284	51.7182	277587	35.9934	0.9380
EUP2115.filter	SRR15209195	na	NC_011601.1	4965553	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	223479	0.0000	143515	0.0000	0.9550
EUP2115.filter	SRR15209195	na	NZ_CP073624.1	4950124	62	0.0013	62	100.0000	62	100.0000	0	0.0000	62	100.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	334222	0.0000	59926	0.0000	0.9325
