sample1	sample2	ref	scaffold	length	common	commonPct	single	singlePct	singleAgree	singleAgreePct	multi	multiPct	sharedAlleles	sharedAllelesPct	variants	variantPct	commonVariant	commonVariantPct	variantExact	variantExactPct	AnotB	AnotBpct	BnotA	BnotApct	Agaps	AgapPct	Bgaps	BgapPct	gapJaccardSim
31581121	A179.filter	na	NZ_CP128970.1	5639055	371	0.0066	371	100.0000	365	98.3827	0	0.0000	365	98.3827	7	1.8868	1	14.2857	1	14.2857	2	28.5714	4	57.1429	680920	10.4252	254789	39.7870	0.8901
31581121	A179.filter	na	NZ_CP038383.1	5571128	1110	0.0199	1109	99.9099	1085	97.8359	1	0.0901	1086	97.8378	30	2.7027	6	20.0000	5	16.6667	15	50.0000	11	36.6667	642760	57.2355	591726	53.7800	0.8737
31581121	A179.filter	na	NZ_CP045827.1	5570476	2064	0.0371	2056	99.6124	2022	98.3463	8	0.3876	2030	98.3527	46	2.2287	12	26.0870	4	8.6957	29	63.0435	14	30.4348	656841	74.1428	752190	86.2303	0.8846
31581121	A179.filter	na	NZ_CP100500.1	5559392	1749	0.0315	1745	99.7713	1734	99.3696	4	0.2287	1738	99.3711	15	0.8576	4	26.6667	0	0.0000	6	40.0000	8	53.3333	806207	46.6786	343983	85.6225	0.8719
31581121	A179.filter	na	NZ_CP080260.1	5366039	380	0.0071	380	100.0000	374	98.4211	0	0.0000	374	98.4211	7	1.8421	1	14.2857	1	14.2857	5	71.4286	1	14.2857	643705	29.3081	259475	73.0082	0.9281
31581121	A179.filter	na	NZ_CP142442.1	5358846	465	0.0087	465	100.0000	460	98.9247	0	0.0000	460	98.9247	5	1.0753	0	0.0000	0	0.0000	3	60.0000	2	40.0000	419136	37.5427	363272	38.4238	0.9341
31581121	A179.filter	na	NC_017646.1	5313531	2599	0.0489	2593	99.7691	2564	98.8816	6	0.2309	2570	98.8842	38	1.4621	9	23.6842	3	7.8947	17	44.7368	16	42.1053	385638	19.4252	305238	37.0652	0.9384
31581121	A179.filter	na	NZ_AP022811.1	5283470	10855	0.2055	10846	99.9171	10808	99.6496	9	0.0829	10817	99.6499	50	0.4606	12	24.0000	3	6.0000	32	64.0000	16	32.0000	508073	64.5508	494959	77.2502	0.9069
31581121	A179.filter	na	NZ_CP087290.1	5197709	3948	0.0760	3938	99.7467	3903	99.1112	10	0.2533	3913	99.1135	47	1.1905	12	25.5319	2	4.2553	28	59.5745	14	29.7872	380627	3.9979	86544	21.8490	0.9517
31581121	A179.filter	na	NZ_CP068815.1	5192168	653	0.0126	651	99.6937	649	99.6928	2	0.3063	651	99.6937	5	0.7657	3	60.0000	1	20.0000	3	60.0000	1	20.0000	555419	14.0213	292657	33.7566	0.9456
31581121	A179.filter	na	NZ_AP022298.1	5121071	861	0.0168	861	100.0000	842	97.7933	0	0.0000	842	97.7933	21	2.4390	2	9.5238	2	9.5238	12	57.1429	8	38.0952	447936	55.3563	735461	42.9022	0.8728
