sample1	sample2	ref	scaffold	length	common	commonPct	single	singlePct	singleAgree	singleAgreePct	multi	multiPct	sharedAlleles	sharedAllelesPct	variants	variantPct	commonVariant	commonVariantPct	variantExact	variantExactPct	AnotB	AnotBpct	BnotA	BnotApct	Agaps	AgapPct	Bgaps	BgapPct	gapJaccardSim
31271121	EUP2115.filter	na	NZ_CP128970.1	5639055	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	687075	0.0000	0	0.0000	1.0000
31271121	EUP2115.filter	na	NZ_CP038383.1	5571128	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	1111095	16.3576	345818	100.0000	0.9379
31271121	EUP2115.filter	na	NZ_CP045827.1	5570476	115	0.0021	115	100.0000	115	100.0000	0	0.0000	115	100.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	1228027	72.7093	859402	100.0000	0.9282
31271121	EUP2115.filter	na	NZ_CP100500.1	5559392	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	1056026	0.0000	110930	0.0000	0.9422
31271121	EUP2115.filter	na	NZ_CP080260.1	5366039	15	0.0003	15	100.0000	14	93.3333	0	0.0000	14	93.3333	1	6.6667	0	0.0000	0	0.0000	1	100.0000	0	0.0000	773925	5.3345	500441	54.5739	0.8860
31271121	EUP2115.filter	na	NZ_CP142442.1	5358846	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	659738	19.2875	690213	79.0273	0.8712
31271121	EUP2115.filter	na	NC_017646.1	5313531	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	619658	0.0000	309292	0.0000	0.9418
31271121	EUP2115.filter	na	NZ_AP022811.1	5283470	457	0.0086	457	100.0000	453	99.1247	0	0.0000	453	99.1247	4	0.8753	0	0.0000	0	0.0000	2	50.0000	2	50.0000	911727	61.5996	499053	100.0000	0.9576
31271121	EUP2115.filter	na	NZ_CP087290.1	5197709	156	0.0030	156	100.0000	153	98.0769	0	0.0000	153	98.0769	3	1.9231	0	0.0000	0	0.0000	3	100.0000	0	0.0000	567117	44.3051	350667	45.2717	0.9030
31271121	EUP2115.filter	na	NZ_CP068815.1	5192168	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	403585	39.0854	1069935	37.5251	0.7939
31271121	EUP2115.filter	na	NZ_AP022298.1	5121071	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	500621	0.0000	621195	0.0000	0.8787
31271121	EUP2115.filter	na	NZ_CP095448.1	5120890	177	0.0035	177	100.0000	176	99.4350	0	0.0000	176	99.4350	1	0.5650	0	0.0000	0	0.0000	1	100.0000	0	0.0000	579646	0.0000	46374	0.0000	0.8778
31271121	EUP2115.filter	na	NZ_CP035879.1	5083123	68	0.0013	68	100.0000	68	100.0000	0	0.0000	68	100.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	590692	24.9777	201228	100.0000	0.9530
31271121	EUP2115.filter	na	NZ_CP098206.1	5072432	74	0.0015	74	100.0000	68	91.8919	0	0.0000	68	91.8919	7	9.4595	1	14.2857	1	14.2857	6	85.7143	0	0.0000	305128	0.0000	230687	0.0000	0.9545
31271121	EUP2115.filter	na	NZ_AP019538.1	5071981	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	546486	0.0000	202734	0.0000	0.9600
31271121	EUP2115.filter	na	NZ_CP095533.1	5071683	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	386021	18.4868	374827	60.7584	0.9261
31271121	EUP2115.filter	na	NZ_CP022686.1	5055316	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	384212	38.3666	891419	20.4745	0.8237
31271121	EUP2115.filter	na	NZ_CP051751.1	5054966	345	0.0068	345	100.0000	336	97.3913	0	0.0000	336	97.3913	9	2.6087	0	0.0000	0	0.0000	9	100.0000	0	0.0000	181565	0.0000	0	0.0000	1.0000
31271121	EUP2115.filter	na	NZ_CP054345.1	5023098	108	0.0022	108	100.0000	104	96.2963	0	0.0000	104	96.2963	5	4.6296	1	20.0000	1	20.0000	2	40.0000	2	40.0000	334689	0.0000	239052	0.0000	0.9524
31271121	EUP2115.filter	na	NZ_CP071375.1	5022520	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	551768	0.0000	0	0.0000	1.0000
31271121	EUP2115.filter	na	NZ_CP141765.1	5018039	35	0.0007	35	100.0000	34	97.1429	0	0.0000	34	97.1429	1	2.8571	0	0.0000	0	0.0000	0	0.0000	1	100.0000	392466	25.7566	670241	41.2380	0.8664
31271121	EUP2115.filter	na	NZ_CP082774.1	5015239	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	312338	61.2967	300319	100.0000	0.9401
