sample1	sample2	ref	scaffold	length	common	commonPct	single	singlePct	singleAgree	singleAgreePct	multi	multiPct	sharedAlleles	sharedAllelesPct	variants	variantPct	commonVariant	commonVariantPct	variantExact	variantExactPct	AnotB	AnotBpct	BnotA	BnotApct	Agaps	AgapPct	Bgaps	BgapPct	gapJaccardSim
31581121	EUP2115.filter	na	NZ_CP128970.1	5639055	19	0.0003	19	100.0000	19	100.0000	0	0.0000	19	100.0000	1	5.2632	1	100.0000	1	100.0000	0	0.0000	0	0.0000	680920	0.0000	0	0.0000	1.0000
31581121	EUP2115.filter	na	NZ_CP038383.1	5571128	34	0.0006	34	100.0000	32	94.1176	0	0.0000	32	94.1176	2	5.8824	0	0.0000	0	0.0000	0	0.0000	2	100.0000	642760	12.7959	345818	54.2430	0.9379
31581121	EUP2115.filter	na	NZ_CP045827.1	5570476	573	0.0103	573	100.0000	566	98.7784	0	0.0000	566	98.7784	7	1.2216	0	0.0000	0	0.0000	5	71.4286	3	42.8571	656841	67.3623	859402	94.1798	0.8617
31581121	EUP2115.filter	na	NZ_CP100500.1	5559392	108	0.0019	108	100.0000	108	100.0000	0	0.0000	108	100.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	806207	0.0000	110930	0.0000	0.9800
31581121	EUP2115.filter	na	NZ_CP080260.1	5366039	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	643705	10.1180	500441	54.5739	0.9067
31581121	EUP2115.filter	na	NZ_CP142442.1	5358846	1	0.0000	1	100.0000	1	100.0000	0	0.0000	1	100.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	419136	21.7187	690213	48.1579	0.8712
31581121	EUP2115.filter	na	NC_017646.1	5313531	548	0.0103	545	99.4526	544	99.8165	3	0.5474	547	99.8175	4	0.7299	3	75.0000	0	0.0000	3	75.0000	1	25.0000	385638	8.0980	309292	100.0000	0.9418
31581121	EUP2115.filter	na	NZ_AP022811.1	5283470	1710	0.0324	1710	100.0000	1700	99.4152	0	0.0000	1700	99.4152	10	0.5848	0	0.0000	0	0.0000	7	70.0000	3	30.0000	508073	50.3443	499053	100.0000	0.9236
31581121	EUP2115.filter	na	NZ_CP087290.1	5197709	25816	0.4967	25810	99.9768	25764	99.8218	6	0.0232	25770	99.8218	55	0.2130	9	16.3636	3	5.4545	49	89.0909	3	5.4545	380627	31.1867	350667	35.5907	0.9093
31581121	EUP2115.filter	na	NZ_CP068815.1	5192168	3	0.0001	3	100.0000	3	100.0000	0	0.0000	3	100.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	555419	19.8904	1069935	59.5911	0.7939
31581121	EUP2115.filter	na	NZ_AP022298.1	5121071	263	0.0051	263	100.0000	258	98.0989	0	0.0000	258	98.0989	5	1.9011	0	0.0000	0	0.0000	3	60.0000	2	40.0000	447936	7.4334	621195	66.9468	0.8787
31581121	EUP2115.filter	na	NZ_CP095448.1	5120890	558	0.0109	558	100.0000	549	98.3871	0	0.0000	549	98.3871	9	1.6129	0	0.0000	0	0.0000	9	100.0000	0	0.0000	441828	0.0000	46374	0.0000	0.9739
31581121	EUP2115.filter	na	NZ_CP035879.1	5083123	419	0.0082	419	100.0000	417	99.5227	0	0.0000	417	99.5227	2	0.4773	0	0.0000	0	0.0000	1	50.0000	1	50.0000	342845	16.2525	201228	65.1629	0.9604
31581121	EUP2115.filter	na	NZ_CP098206.1	5072432	74	0.0015	74	100.0000	74	100.0000	0	0.0000	74	100.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	359501	0.0000	230687	0.0000	0.9545
31581121	EUP2115.filter	na	NZ_AP019538.1	5071981	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	438820	7.7560	202734	100.0000	0.9600
31581121	EUP2115.filter	na	NZ_CP095533.1	5071683	89	0.0018	89	100.0000	87	97.7528	0	0.0000	87	97.7528	2	2.2472	0	0.0000	0	0.0000	1	50.0000	1	50.0000	346456	15.7287	374827	69.5163	0.9261
31581121	EUP2115.filter	na	NZ_CP022686.1	5055316	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	393603	35.6199	891419	82.7474	0.8237
31581121	EUP2115.filter	na	NZ_CP051751.1	5054966	258	0.0051	258	100.0000	254	98.4496	0	0.0000	254	98.4496	4	1.5504	0	0.0000	0	0.0000	4	100.0000	0	0.0000	399223	0.0000	0	0.0000	1.0000
