sample1	sample2	ref	scaffold	length	common	commonPct	single	singlePct	singleAgree	singleAgreePct	multi	multiPct	sharedAlleles	sharedAllelesPct	variants	variantPct	commonVariant	commonVariantPct	variantExact	variantExactPct	AnotB	AnotBpct	BnotA	BnotApct	Agaps	AgapPct	Bgaps	BgapPct	gapJaccardSim
A233.filter	SRR15209195	na	NZ_CP128970.1	5639055	278	0.0049	278	100.0000	270	97.1223	0	0.0000	270	97.1223	10	3.5971	2	20.0000	2	20.0000	1	10.0000	7	70.0000	97784	0.0000	0	0.0000	0.9827
A233.filter	SRR15209195	na	NZ_CP038383.1	5571128	113	0.0020	113	100.0000	113	100.0000	0	0.0000	113	100.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	644003	29.6969	266664	69.9532	0.9377
A233.filter	SRR15209195	na	NZ_CP045827.1	5570476	1256	0.0225	1255	99.9204	1255	100.0000	1	0.0796	1256	100.0000	5	0.3981	5	100.0000	4	80.0000	1	20.0000	0	0.0000	960702	80.5345	729095	96.3979	0.9122
A233.filter	SRR15209195	na	NZ_CP100500.1	5559392	475	0.0085	475	100.0000	475	100.0000	0	0.0000	475	100.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	366117	18.5184	171603	46.2533	0.9404
A233.filter	SRR15209195	na	NZ_CP080260.1	5366039	168	0.0031	168	100.0000	168	100.0000	0	0.0000	168	100.0000	2	1.1905	2	100.0000	2	100.0000	0	0.0000	0	0.0000	568754	0.0000	223783	0.0000	0.9583
A233.filter	SRR15209195	na	NZ_CP142442.1	5358846	245	0.0046	244	99.5918	244	100.0000	1	0.4082	245	100.0000	2	0.8163	2	100.0000	1	50.0000	0	0.0000	0	0.0000	0	0.0000	47285	0.0000	1.0000
A233.filter	SRR15209195	na	NC_017646.1	5313531	74	0.0014	74	100.0000	74	100.0000	0	0.0000	74	100.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	233836	49.6600	247991	53.8899	0.9110
A233.filter	SRR15209195	na	NZ_AP022811.1	5283470	2491	0.0471	2491	100.0000	2488	99.8796	0	0.0000	2488	99.8796	3	0.1204	0	0.0000	0	0.0000	1	33.3333	2	66.6667	739906	45.7807	306526	79.4872	0.8901
A233.filter	SRR15209195	na	NZ_CP087290.1	5197709	128	0.0025	128	100.0000	128	100.0000	0	0.0000	128	100.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	240410	55.9602	106339	100.0000	0.9706
A233.filter	SRR15209195	na	NZ_CP068815.1	5192168	237	0.0046	237	100.0000	236	99.5781	0	0.0000	236	99.5781	1	0.4219	0	0.0000	0	0.0000	0	0.0000	1	100.0000	0	0.0000	0	0.0000	1.0000
A233.filter	SRR15209195	na	NZ_AP022298.1	5121071	343	0.0067	343	100.0000	343	100.0000	0	0.0000	343	100.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	170764	0.0000	443735	0.0000	0.9108
A233.filter	SRR15209195	na	NZ_CP095448.1	5120890	171	0.0033	171	100.0000	170	99.4152	0	0.0000	170	99.4152	2	1.1696	1	50.0000	1	50.0000	1	50.0000	0	0.0000	249306	0.0000	122612	0.0000	0.9505
A233.filter	SRR15209195	na	NZ_CP035879.1	5083123	2345	0.0461	2345	100.0000	2338	99.7015	0	0.0000	2338	99.7015	18	0.7676	11	61.1111	11	61.1111	1	5.5556	6	33.3333	312890	55.6250	361811	42.7242	0.9367
A233.filter	SRR15209195	na	NZ_CP098206.1	5072432	31	0.0006	31	100.0000	31	100.0000	0	0.0000	31	100.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	1.0000
A233.filter	SRR15209195	na	NZ_AP019538.1	5071981	62	0.0012	62	100.0000	62	100.0000	0	0.0000	62	100.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	134490	0.0000	207686	0.0000	0.9325
A233.filter	SRR15209195	na	NZ_CP095533.1	5071683	12	0.0002	12	100.0000	12	100.0000	0	0.0000	12	100.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	186421	0.0000	0	0.0000	1.0000
A233.filter	SRR15209195	na	NZ_CP022686.1	5055316	149	0.0029	149	100.0000	149	100.0000	0	0.0000	149	100.0000	1	0.6711	1	100.0000	1	100.0000	0	0.0000	0	0.0000	185689	0.0000	169550	0.0000	0.9633
A233.filter	SRR15209195	na	NZ_CP051751.1	5054966	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	1.0000
A233.filter	SRR15209195	na	NZ_CP054345.1	5023098	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	99981	0.0000	1.0000
A233.filter	SRR15209195	na	NZ_CP071375.1	5022520	500	0.0100	498	99.6000	493	98.9960	2	0.4000	495	99.0000	12	2.4000	7	58.3333	5	41.6667	4	33.3333	2	16.6667	259143	0.0000	80895	0.0000	0.9839
A233.filter	SRR15209195	na	NZ_CP141765.1	5018039	195	0.0039	195	100.0000	195	100.0000	0	0.0000	195	100.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	1.0000
A233.filter	SRR15209195	na	NZ_CP082774.1	5015239	6	0.0001	6	100.0000	6	100.0000	0	0.0000	6	100.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	1.0000
A233.filter	SRR15209195	na	NZ_CP069559.1	5008199	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	1.0000
A233.filter	SRR15209195	na	NZ_CP027457.1	5001754	107	0.0021	107	100.0000	105	98.1308	0	0.0000	105	98.1308	2	1.8692	0	0.0000	0	0.0000	0	0.0000	2	100.0000	291676	22.1383	82466	100.0000	0.9964
A233.filter	SRR15209195	na	NZ_AP022087.1	4996252	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	1.0000
A233.filter	SRR15209195	na	NZ_CP128931.1	4990655	336	0.0067	336	100.0000	332	98.8095	0	0.0000	332	98.8095	7	2.0833	3	42.8571	3	42.8571	3	42.8571	1	14.2857	132330	54.7366	188005	50.3912	0.9762
A233.filter	SRR15209195	na	NZ_CP033762.1	4977723	390	0.0078	390	100.0000	390	100.0000	0	0.0000	390	100.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	279689	0.0000	0	0.0000	0.9438
A233.filter	SRR15209195	na	NZ_AP027258.1	4968007	435	0.0088	435	100.0000	435	100.0000	0	0.0000	435	100.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	454685	51.3270	277587	100.0000	0.9573
A233.filter	SRR15209195	na	NC_011601.1	4965553	88	0.0018	88	100.0000	88	100.0000	0	0.0000	88	100.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	143515	0.0000	1.0000
A233.filter	SRR15209195	na	NZ_CP073624.1	4950124	231	0.0047	229	99.1342	226	98.6900	2	0.8658	228	98.7013	5	2.1645	2	40.0000	0	0.0000	2	40.0000	2	40.0000	364726	15.0919	59926	100.0000	0.9606
A233.filter	SRR15209195	na	NZ_CP104371.1	4936877	107	0.0022	107	100.0000	106	99.0654	0	0.0000	106	99.0654	1	0.9346	0	0.0000	0	0.0000	0	0.0000	1	100.0000	0	0.0000	0	0.0000	1.0000
A233.filter	SRR15209195	na	NZ_CP134358.1	4936594	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	119029	0.0000	0	0.0000	1.0000
A233.filter	SRR15209195	na	NZ_AP021933.1	4928821	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	1.0000
A233.filter	SRR15209195	na	NZ_AP022261.1	4907327	13	0.0003	13	100.0000	12	92.3077	0	0.0000	12	92.3077	1	7.6923	0	0.0000	0	0.0000	0	0.0000	1	100.0000	160739	0.0000	0	0.0000	1.0000
A233.filter	SRR15209195	na	NZ_CP028758.1	4902546	484	0.0099	484	100.0000	484	100.0000	0	0.0000	484	100.0000	1	0.2066	1	100.0000	1	100.0000	0	0.0000	0	0.0000	98792	0.0000	0	0.0000	1.0000
A233.filter	SRR15209195	na	NZ_CP104598.1	4901141	767	0.0156	767	100.0000	766	99.8696	0	0.0000	766	99.8696	3	0.3911	2	66.6667	2	66.6667	1	33.3333	0	0.0000	465610	41.4218	394793	61.0558	0.9477
