sample1	sample2	ref	scaffold	length	common	commonPct	single	singlePct	singleAgree	singleAgreePct	multi	multiPct	sharedAlleles	sharedAllelesPct	variants	variantPct	commonVariant	commonVariantPct	variantExact	variantExactPct	AnotB	AnotBpct	BnotA	BnotApct	Agaps	AgapPct	Bgaps	BgapPct	gapJaccardSim
31271121	31581121	na	NZ_CP128970.1	5639055	188	0.0033	188	100.0000	187	99.4681	0	0.0000	187	99.4681	8	4.2553	7	87.5000	7	87.5000	1	12.5000	0	0.0000	687075	67.3352	680920	44.6809	0.8876
31271121	31581121	na	NZ_CP038383.1	5571128	478	0.0086	478	100.0000	463	96.8619	0	0.0000	463	96.8619	19	3.9749	4	21.0526	4	21.0526	10	52.6316	5	26.3158	1111095	57.2331	642760	85.5462	0.8626
31271121	31581121	na	NZ_CP045827.1	5570476	474	0.0085	473	99.7890	473	100.0000	1	0.2110	474	100.0000	1	0.2110	1	100.0000	0	0.0000	0	0.0000	1	100.0000	1228027	81.3821	656841	93.9972	0.8508
31271121	31581121	na	NZ_CP100500.1	5559392	29	0.0005	29	100.0000	28	96.5517	0	0.0000	28	96.5517	1	3.4483	0	0.0000	0	0.0000	1	100.0000	0	0.0000	1056026	80.5285	806207	77.6638	0.8839
31271121	31581121	na	NZ_CP080260.1	5366039	17	0.0003	17	100.0000	17	100.0000	0	0.0000	17	100.0000	1	5.8824	1	100.0000	1	100.0000	0	0.0000	0	0.0000	773925	94.7492	643705	66.9905	0.8775
31271121	31581121	na	NZ_CP142442.1	5358846	12	0.0002	12	100.0000	12	100.0000	0	0.0000	12	100.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	659738	41.1938	419136	51.2605	0.8864
31271121	31581121	na	NC_017646.1	5313531	215	0.0040	215	100.0000	215	100.0000	0	0.0000	215	100.0000	2	0.9302	2	100.0000	2	100.0000	0	0.0000	0	0.0000	619658	52.8487	385638	37.9893	0.8834
31271121	31581121	na	NZ_AP022811.1	5283470	1492	0.0282	1492	100.0000	1481	99.2627	0	0.0000	1481	99.2627	12	0.8043	1	8.3333	1	8.3333	10	83.3333	1	8.3333	911727	78.8893	508073	90.1715	0.8855
31271121	31581121	na	NZ_CP087290.1	5197709	354	0.0068	353	99.7175	348	98.5836	1	0.2825	349	98.5876	6	1.6949	1	16.6667	0	0.0000	1	16.6667	5	83.3333	567117	57.4851	380627	63.3999	0.9063
31271121	31581121	na	NZ_CP068815.1	5192168	147	0.0028	147	100.0000	145	98.6395	0	0.0000	145	98.6395	2	1.3605	0	0.0000	0	0.0000	1	50.0000	1	50.0000	403585	83.9033	555419	43.5658	0.9223
