sample1	sample2	ref	scaffold	length	common	commonPct	single	singlePct	singleAgree	singleAgreePct	multi	multiPct	sharedAlleles	sharedAllelesPct	variants	variantPct	commonVariant	commonVariantPct	variantExact	variantExactPct	AnotB	AnotBpct	BnotA	BnotApct	Agaps	AgapPct	Bgaps	BgapPct	gapJaccardSim
A179.filter	A233.filter	na	NZ_CP128970.1	5639055	1628	0.0289	1624	99.7543	1616	99.5074	4	0.2457	1620	99.5086	14	0.8600	6	42.8571	2	14.2857	8	57.1429	4	28.5714	254789	0.0000	97784	0.0000	0.9827
A179.filter	A233.filter	na	NZ_CP038383.1	5571128	1259	0.0226	1258	99.9206	1255	99.7615	1	0.0794	1256	99.7617	10	0.7943	7	70.0000	6	60.0000	3	30.0000	0	0.0000	591726	62.3419	644003	77.6745	0.8982
A179.filter	A233.filter	na	NZ_CP045827.1	5570476	4832	0.0867	4828	99.9172	4820	99.8343	4	0.0828	4824	99.8344	14	0.2897	6	42.8571	2	14.2857	7	50.0000	3	21.4286	752190	94.3763	960702	90.3386	0.9220
A179.filter	A233.filter	na	NZ_CP100500.1	5559392	2189	0.0394	2187	99.9086	2178	99.5885	2	0.0914	2180	99.5889	18	0.8223	9	50.0000	7	38.8889	4	22.2222	7	38.8889	343983	39.7441	366117	74.1162	0.9341
A179.filter	A233.filter	na	NZ_CP080260.1	5366039	1851	0.0345	1847	99.7839	1829	99.0254	4	0.2161	1833	99.0276	40	2.1610	22	55.0000	18	45.0000	13	32.5000	8	20.0000	259475	23.1487	568754	20.6576	0.8940
A179.filter	A233.filter	na	NZ_CP142442.1	5358846	494	0.0092	489	98.9879	489	100.0000	5	1.0121	494	100.0000	5	1.0121	5	100.0000	0	0.0000	5	100.0000	0	0.0000	363272	0.0000	0	0.0000	1.0000
A179.filter	A233.filter	na	NC_017646.1	5313531	1421	0.0267	1421	100.0000	1406	98.9444	0	0.0000	1406	98.9444	22	1.5482	7	31.8182	7	31.8182	10	45.4545	5	22.7273	305238	9.3681	233836	49.6600	0.9560
A179.filter	A233.filter	na	NZ_AP022811.1	5283470	6668	0.1262	6623	99.3251	6602	99.6829	45	0.6749	6647	99.6851	69	1.0348	48	69.5652	3	4.3478	13	18.8406	53	76.8116	494959	95.4895	739906	81.5531	0.9176
A179.filter	A233.filter	na	NZ_CP087290.1	5197709	688	0.0132	688	100.0000	681	98.9826	0	0.0000	681	98.9826	19	2.7616	12	63.1579	12	63.1579	5	26.3158	2	10.5263	86544	30.2863	240410	44.0398	0.9537
A179.filter	A233.filter	na	NZ_CP068815.1	5192168	703	0.0135	703	100.0000	697	99.1465	0	0.0000	697	99.1465	7	0.9957	1	14.2857	1	14.2857	3	42.8571	3	42.8571	292657	0.0000	0	0.0000	1.0000
A179.filter	A233.filter	na	NZ_AP022298.1	5121071	1192	0.0233	1191	99.9161	1187	99.6641	1	0.0839	1188	99.6644	6	0.5034	2	33.3333	1	16.6667	1	16.6667	3	50.0000	735461	2.8605	170764	51.5073	0.9667
A179.filter	A233.filter	na	NZ_CP095448.1	5120890	414	0.0081	413	99.7585	411	99.5157	1	0.2415	412	99.5169	3	0.7246	1	33.3333	0	0.0000	0	0.0000	3	100.0000	214232	13.6665	249306	52.4853	0.9513
A179.filter	A233.filter	na	NZ_CP035879.1	5083123	6451	0.1269	6438	99.7985	6420	99.7204	13	0.2015	6433	99.7210	45	0.6976	27	60.0000	14	31.1111	16	35.5556	11	24.4444	157913	66.8894	312890	61.3516	0.9477
A179.filter	A233.filter	na	NZ_CP098206.1	5072432	398	0.0078	398	100.0000	391	98.2412	0	0.0000	391	98.2412	7	1.7588	0	0.0000	0	0.0000	3	42.8571	4	57.1429	429664	0.0000	0	0.0000	1.0000
A179.filter	A233.filter	na	NZ_AP019538.1	5071981	353	0.0070	353	100.0000	353	100.0000	0	0.0000	353	100.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	470165	16.1380	134490	100.0000	0.9735
A179.filter	A233.filter	na	NZ_CP095533.1	5071683	501	0.0099	497	99.2016	494	99.3964	4	0.7984	497	99.2016	7	1.3972	3	42.8571	0	0.0000	5	71.4286	2	28.5714	251907	0.0000	186421	0.0000	0.9632
A179.filter	A233.filter	na	NZ_CP022686.1	5055316	247	0.0049	246	99.5951	238	96.7480	1	0.4049	239	96.7611	10	4.0486	2	20.0000	1	10.0000	6	60.0000	3	30.0000	369830	27.0641	185689	100.0000	0.9633
A179.filter	A233.filter	na	NZ_CP051751.1	5054966	145	0.0029	145	100.0000	145	100.0000	0	0.0000	145	100.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	45406	0.0000	0	0.0000	1.0000
A179.filter	A233.filter	na	NZ_CP054345.1	5023098	537	0.0107	537	100.0000	526	97.9516	0	0.0000	526	97.9516	11	2.0484	0	0.0000	0	0.0000	6	54.5455	5	45.4545	342181	0.0000	0	0.0000	1.0000
A179.filter	A233.filter	na	NZ_CP071375.1	5022520	1954	0.0389	1939	99.2323	1901	98.0402	15	0.7677	1915	98.0041	77	3.9406	38	49.3506	27	35.0649	31	40.2597	16	20.7792	405867	31.4312	259143	83.1444	0.9567
A179.filter	A233.filter	na	NZ_CP141765.1	5018039	3262	0.0650	3212	98.4672	3185	99.1594	50	1.5328	3232	99.0803	80	2.4525	50	62.5000	3	3.7500	2	2.5000	75	93.7500	226952	0.0000	0	0.0000	1.0000
A179.filter	A233.filter	na	NZ_CP082774.1	5015239	487	0.0097	487	100.0000	482	98.9733	0	0.0000	482	98.9733	6	1.2320	1	16.6667	1	16.6667	1	16.6667	5	83.3333	417004	0.0000	0	0.0000	1.0000
