sample1	sample2	ref	scaffold	length	common	commonPct	single	singlePct	singleAgree	singleAgreePct	multi	multiPct	sharedAlleles	sharedAllelesPct	variants	variantPct	commonVariant	commonVariantPct	variantExact	variantExactPct	AnotB	AnotBpct	BnotA	BnotApct	Agaps	AgapPct	Bgaps	BgapPct	gapJaccardSim
A233.filter	SRR15209243	na	NZ_CP128970.1	5639055	104	0.0018	104	100.0000	104	100.0000	0	0.0000	104	100.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	97784	0.0000	421579	0.0000	0.9252
A233.filter	SRR15209243	na	NZ_CP038383.1	5571128	19	0.0003	19	100.0000	19	100.0000	0	0.0000	19	100.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	644003	0.0000	0	0.0000	1.0000
A233.filter	SRR15209243	na	NZ_CP045827.1	5570476	304	0.0055	304	100.0000	299	98.3553	0	0.0000	299	98.3553	6	1.9737	1	16.6667	1	16.6667	5	83.3333	0	0.0000	960702	68.3630	808476	100.0000	0.9169
A233.filter	SRR15209243	na	NZ_CP100500.1	5559392	94	0.0017	94	100.0000	94	100.0000	0	0.0000	94	100.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	366117	0.0000	0	0.0000	1.0000
A233.filter	SRR15209243	na	NZ_CP080260.1	5366039	20	0.0004	20	100.0000	20	100.0000	0	0.0000	20	100.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	568754	0.0000	0	0.0000	1.0000
A233.filter	SRR15209243	na	NZ_CP142442.1	5358846	437	0.0082	437	100.0000	437	100.0000	0	0.0000	437	100.0000	1	0.2288	1	100.0000	1	100.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	1.0000
A233.filter	SRR15209243	na	NC_017646.1	5313531	94	0.0018	94	100.0000	94	100.0000	0	0.0000	94	100.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	233836	0.0000	0	0.0000	1.0000
A233.filter	SRR15209243	na	NZ_AP022811.1	5283470	563	0.0107	563	100.0000	563	100.0000	0	0.0000	563	100.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	739906	66.6664	488765	100.0000	0.9522
A233.filter	SRR15209243	na	NZ_CP087290.1	5197709	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	240410	55.9602	772666	50.0751	0.8513
A233.filter	SRR15209243	na	NZ_CP068815.1	5192168	74	0.0014	74	100.0000	74	100.0000	0	0.0000	74	100.0000	1	1.3514	1	100.0000	1	100.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	1.0000
A233.filter	SRR15209243	na	NZ_AP022298.1	5121071	265	0.0052	265	100.0000	265	100.0000	0	0.0000	265	100.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	170764	0.0000	0	0.0000	1.0000
A233.filter	SRR15209243	na	NZ_CP095448.1	5120890	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	249306	0.0000	0	0.0000	1.0000
A233.filter	SRR15209243	na	NZ_CP035879.1	5083123	609	0.0120	609	100.0000	608	99.8358	0	0.0000	608	99.8358	5	0.8210	4	80.0000	4	80.0000	0	0.0000	1	20.0000	312890	44.0372	368040	61.8539	0.9276
A233.filter	SRR15209243	na	NZ_CP098206.1	5072432	96	0.0019	96	100.0000	93	96.8750	0	0.0000	93	96.8750	15	15.6250	12	80.0000	12	80.0000	2	13.3333	1	6.6667	0	0.0000	0	0.0000	1.0000
A233.filter	SRR15209243	na	NZ_AP019538.1	5071981	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	134490	0.0000	0	0.0000	1.0000
A233.filter	SRR15209243	na	NZ_CP095533.1	5071683	11	0.0002	11	100.0000	11	100.0000	0	0.0000	11	100.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	186421	0.0000	367887	0.0000	0.9275
A233.filter	SRR15209243	na	NZ_CP022686.1	5055316	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	185689	0.0000	0	0.0000	1.0000
A233.filter	SRR15209243	na	NZ_CP051751.1	5054966	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	1.0000
A233.filter	SRR15209243	na	NZ_CP054345.1	5023098	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	688401	0.0000	0.8630
A233.filter	SRR15209243	na	NZ_CP071375.1	5022520	102	0.0020	102	100.0000	102	100.0000	0	0.0000	102	100.0000	3	2.9412	3	100.0000	3	100.0000	0	0.0000	0	0.0000	259143	0.0000	0	0.0000	1.0000
A233.filter	SRR15209243	na	NZ_CP141765.1	5018039	67	0.0013	67	100.0000	67	100.0000	0	0.0000	67	100.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	1.0000
A233.filter	SRR15209243	na	NZ_CP082774.1	5015239	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	1.0000
A233.filter	SRR15209243	na	NZ_CP069559.1	5008199	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	1.0000
A233.filter	SRR15209243	na	NZ_CP027457.1	5001754	183	0.0037	183	100.0000	183	100.0000	0	0.0000	183	100.0000	1	0.5464	1	100.0000	1	100.0000	0	0.0000	0	0.0000	291676	0.0000	0	0.0000	1.0000
