sample1	sample2	ref	scaffold	length	common	commonPct	single	singlePct	singleAgree	singleAgreePct	multi	multiPct	sharedAlleles	sharedAllelesPct	variants	variantPct	commonVariant	commonVariantPct	variantExact	variantExactPct	AnotB	AnotBpct	BnotA	BnotApct	Agaps	AgapPct	Bgaps	BgapPct	gapJaccardSim
31581121	A93.filter	na	NZ_CP128970.1	5639055	338	0.0060	338	100.0000	337	99.7041	0	0.0000	337	99.7041	1	0.2959	0	0.0000	0	0.0000	0	0.0000	1	100.0000	680920	0.0000	41121	0.0000	0.9612
31581121	A93.filter	na	NZ_CP038383.1	5571128	112	0.0020	112	100.0000	106	94.6429	0	0.0000	106	94.6429	7	6.2500	1	14.2857	1	14.2857	6	85.7143	0	0.0000	642760	18.2424	318926	66.0304	0.9428
31581121	A93.filter	na	NZ_CP045827.1	5570476	620	0.0111	617	99.5161	610	98.8655	3	0.4839	613	98.8710	10	1.6129	3	30.0000	0	0.0000	2	20.0000	8	80.0000	656841	55.8785	662354	90.9106	0.8924
31581121	A93.filter	na	NZ_CP100500.1	5559392	235	0.0042	235	100.0000	235	100.0000	0	0.0000	235	100.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	806207	12.3848	256485	60.6180	0.9439
31581121	A93.filter	na	NZ_CP080260.1	5366039	184	0.0034	177	96.1957	176	99.4350	7	3.8043	183	99.4565	8	4.3478	7	87.5000	0	0.0000	5	62.5000	1	12.5000	643705	31.4952	1715286	40.5846	0.6803
31581121	A93.filter	na	NZ_CP142442.1	5358846	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	419136	0.0000	0	0.0000	1.0000
31581121	A93.filter	na	NC_017646.1	5313531	107	0.0020	107	100.0000	105	98.1308	0	0.0000	105	98.1308	2	1.8692	0	0.0000	0	0.0000	2	100.0000	0	0.0000	385638	12.1700	493624	100.0000	0.9071
31581121	A93.filter	na	NZ_AP022811.1	5283470	1558	0.0295	1558	100.0000	1556	99.8716	0	0.0000	1556	99.8716	2	0.1284	0	0.0000	0	0.0000	1	50.0000	1	50.0000	508073	65.1471	654186	93.3441	0.8965
31581121	A93.filter	na	NZ_CP087290.1	5197709	726	0.0140	722	99.4490	699	96.8144	4	0.5510	703	96.8320	28	3.8567	5	17.8571	1	3.5714	25	89.2857	2	7.1429	380627	1.8606	589411	22.8990	0.8866
31581121	A93.filter	na	NZ_CP068815.1	5192168	569	0.0110	568	99.8243	556	97.8873	1	0.1757	557	97.8910	15	2.6362	3	20.0000	2	13.3333	12	80.0000	1	6.6667	555419	0.0000	0	0.0000	1.0000
31581121	A93.filter	na	NZ_AP022298.1	5121071	115	0.0022	115	100.0000	110	95.6522	0	0.0000	110	95.6522	5	4.3478	0	0.0000	0	0.0000	2	40.0000	4	80.0000	447936	7.4334	514731	49.4994	0.8995
31581121	A93.filter	na	NZ_CP095448.1	5120890	100	0.0020	100	100.0000	95	95.0000	0	0.0000	95	95.0000	5	5.0000	0	0.0000	0	0.0000	5	100.0000	0	0.0000	441828	13.0745	542194	68.6691	0.8941
31581121	A93.filter	na	NZ_CP035879.1	5083123	1915	0.0377	1914	99.9478	1860	97.1787	1	0.0522	1861	97.1802	78	4.0731	24	30.7692	23	29.4872	32	41.0256	23	29.4872	342845	24.5134	164329	65.9105	0.9681
31581121	A93.filter	na	NZ_CP098206.1	5072432	169	0.0033	169	100.0000	164	97.0414	0	0.0000	164	97.0414	7	4.1420	2	28.5714	2	28.5714	3	42.8571	2	28.5714	359501	6.5163	287463	100.0000	0.9433
