sample1	sample2	ref	scaffold	length	common	commonPct	single	singlePct	singleAgree	singleAgreePct	multi	multiPct	sharedAlleles	sharedAllelesPct	variants	variantPct	commonVariant	commonVariantPct	variantExact	variantExactPct	AnotB	AnotBpct	BnotA	BnotApct	Agaps	AgapPct	Bgaps	BgapPct	gapJaccardSim
A93.filter	SRR15209195	na	NZ_CP128970.1	5639055	8	0.0001	8	100.0000	8	100.0000	0	0.0000	8	100.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	41121	0.0000	0	0.0000	1.0000
A93.filter	SRR15209195	na	NZ_CP038383.1	5571128	33	0.0006	33	100.0000	33	100.0000	0	0.0000	33	100.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	318926	36.2683	266664	35.4896	0.9134
A93.filter	SRR15209195	na	NZ_CP045827.1	5570476	974	0.0175	974	100.0000	966	99.1786	0	0.0000	966	99.1786	11	1.1294	3	27.2727	3	27.2727	8	72.7273	0	0.0000	662354	82.1120	729095	85.9994	0.9196
A93.filter	SRR15209195	na	NZ_CP100500.1	5559392	171	0.0031	171	100.0000	171	100.0000	0	0.0000	171	100.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	256485	19.5150	171603	53.7467	0.9691
A93.filter	SRR15209195	na	NZ_CP080260.1	5366039	231	0.0043	231	100.0000	227	98.2684	0	0.0000	227	98.2684	4	1.7316	0	0.0000	0	0.0000	3	75.0000	1	25.0000	1715286	10.8489	223783	100.0000	0.8625
A93.filter	SRR15209195	na	NZ_CP142442.1	5358846	84	0.0016	84	100.0000	84	100.0000	0	0.0000	84	100.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	47285	0.0000	1.0000
A93.filter	SRR15209195	na	NC_017646.1	5313531	116	0.0022	116	100.0000	116	100.0000	0	0.0000	116	100.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	493624	0.0000	247991	0.0000	0.9071
A93.filter	SRR15209195	na	NZ_AP022811.1	5283470	4644	0.0879	4641	99.9354	4635	99.8707	3	0.0646	4638	99.8708	9	0.1938	3	33.3333	0	0.0000	3	33.3333	6	66.6667	654186	47.3888	306526	73.2744	0.8941
A93.filter	SRR15209195	na	NZ_CP087290.1	5197709	208	0.0040	208	100.0000	205	98.5577	0	0.0000	205	98.5577	3	1.4423	0	0.0000	0	0.0000	2	66.6667	1	33.3333	589411	0.0000	106339	0.0000	0.8661
A93.filter	SRR15209195	na	NZ_CP068815.1	5192168	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	1.0000
A93.filter	SRR15209195	na	NZ_AP022298.1	5121071	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	514731	26.1581	443735	21.9622	0.8995
A93.filter	SRR15209195	na	NZ_CP095448.1	5120890	718	0.0140	711	99.0251	707	99.4374	7	0.9749	714	99.4429	11	1.5320	7	63.6364	0	0.0000	9	81.8182	2	18.1818	542194	0.0000	122612	0.0000	0.8941
A93.filter	SRR15209195	na	NZ_CP035879.1	5083123	2727	0.0536	2723	99.8533	2688	98.7147	4	0.1467	2692	98.7165	45	1.6502	10	22.2222	6	13.3333	10	22.2222	27	60.0000	164329	29.4659	361811	16.8934	0.9147
A93.filter	SRR15209195	na	NZ_CP098206.1	5072432	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	287463	0.0000	0	0.0000	0.9433
A93.filter	SRR15209195	na	NZ_AP019538.1	5071981	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	231887	100.0000	207686	100.0000	0.9803
A93.filter	SRR15209195	na	NZ_CP095533.1	5071683	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	143162	0.0000	0	0.0000	0.9718
A93.filter	SRR15209195	na	NZ_CP022686.1	5055316	13	0.0003	13	100.0000	11	84.6154	0	0.0000	11	84.6154	2	15.3846	0	0.0000	0	0.0000	2	100.0000	0	0.0000	0	0.0000	169550	0.0000	1.0000
A93.filter	SRR15209195	na	NZ_CP051751.1	5054966	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	1.0000
A93.filter	SRR15209195	na	NZ_CP054345.1	5023098	25	0.0005	25	100.0000	23	92.0000	0	0.0000	23	92.0000	2	8.0000	0	0.0000	0	0.0000	0	0.0000	2	100.0000	531446	0.0000	99981	0.0000	0.8942
A93.filter	SRR15209195	na	NZ_CP071375.1	5022520	105	0.0021	105	100.0000	101	96.1905	0	0.0000	101	96.1905	4	3.8095	0	0.0000	0	0.0000	3	75.0000	1	25.0000	0	0.0000	80895	0.0000	0.9839
A93.filter	SRR15209195	na	NZ_CP141765.1	5018039	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	1.0000
A93.filter	SRR15209195	na	NZ_CP082774.1	5015239	46	0.0009	46	100.0000	46	100.0000	0	0.0000	46	100.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	331617	0.0000	0	0.0000	0.9339
A93.filter	SRR15209195	na	NZ_CP069559.1	5008199	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	1.0000
A93.filter	SRR15209195	na	NZ_CP027457.1	5001754	22	0.0004	22	100.0000	22	100.0000	0	0.0000	22	100.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	218818	40.9016	82466	100.0000	0.9662
A93.filter	SRR15209195	na	NZ_AP022087.1	4996252	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	1.0000
A93.filter	SRR15209195	na	NZ_CP128931.1	4990655	596	0.0119	596	100.0000	553	92.7852	0	0.0000	553	92.7852	52	8.7248	9	17.3077	9	17.3077	11	21.1538	33	63.4615	62178	0.0000	188005	0.0000	0.9556
A93.filter	SRR15209195	na	NZ_CP033762.1	4977723	83	0.0017	83	100.0000	82	98.7952	0	0.0000	82	98.7952	1	1.2048	0	0.0000	0	0.0000	1	100.0000	0	0.0000	0	0.0000	0	0.0000	1.0000
A93.filter	SRR15209195	na	NZ_AP027258.1	4968007	382	0.0077	382	100.0000	382	100.0000	0	0.0000	382	100.0000	6	1.5707	6	100.0000	6	100.0000	0	0.0000	0	0.0000	317107	76.2648	277587	83.6268	0.9654
A93.filter	SRR15209195	na	NC_011601.1	4965553	151	0.0030	151	100.0000	150	99.3377	0	0.0000	150	99.3377	3	1.9868	2	66.6667	2	66.6667	1	33.3333	0	0.0000	269007	0.0000	143515	0.0000	0.9458
