sample1	sample2	ref	scaffold	length	common	commonPct	single	singlePct	singleAgree	singleAgreePct	multi	multiPct	sharedAlleles	sharedAllelesPct	variants	variantPct	commonVariant	commonVariantPct	variantExact	variantExactPct	AnotB	AnotBpct	BnotA	BnotApct	Agaps	AgapPct	Bgaps	BgapPct	gapJaccardSim
A233.filter	EUP2115.filter	na	NZ_CP128970.1	5639055	45	0.0008	45	100.0000	43	95.5556	0	0.0000	43	95.5556	2	4.4444	0	0.0000	0	0.0000	1	50.0000	1	50.0000	97784	0.0000	0	0.0000	1.0000
A233.filter	EUP2115.filter	na	NZ_CP038383.1	5571128	393	0.0071	393	100.0000	392	99.7455	0	0.0000	392	99.7455	1	0.2545	0	0.0000	0	0.0000	0	0.0000	1	100.0000	644003	29.0044	345818	100.0000	0.9379
A233.filter	EUP2115.filter	na	NZ_CP045827.1	5570476	427	0.0077	427	100.0000	426	99.7658	0	0.0000	426	99.7658	1	0.2342	0	0.0000	0	0.0000	0	0.0000	1	100.0000	960702	86.0602	859402	100.0000	0.9395
A233.filter	EUP2115.filter	na	NZ_CP100500.1	5559392	498	0.0090	498	100.0000	491	98.5944	0	0.0000	491	98.5944	7	1.4056	0	0.0000	0	0.0000	7	100.0000	0	0.0000	366117	0.0000	110930	0.0000	0.9800
A233.filter	EUP2115.filter	na	NZ_CP080260.1	5366039	325	0.0061	325	100.0000	325	100.0000	0	0.0000	325	100.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	568754	0.0000	500441	0.0000	0.9067
A233.filter	EUP2115.filter	na	NZ_CP142442.1	5358846	100	0.0019	100	100.0000	100	100.0000	0	0.0000	100	100.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	690213	0.0000	0.8712
A233.filter	EUP2115.filter	na	NC_017646.1	5313531	97	0.0018	97	100.0000	94	96.9072	0	0.0000	94	96.9072	3	3.0928	0	0.0000	0	0.0000	2	66.6667	1	33.3333	233836	0.0000	309292	0.0000	0.8978
A233.filter	EUP2115.filter	na	NZ_AP022811.1	5283470	530	0.0100	530	100.0000	527	99.4340	0	0.0000	527	99.4340	3	0.5660	0	0.0000	0	0.0000	2	66.6667	1	33.3333	739906	75.4990	499053	100.0000	0.9582
A233.filter	EUP2115.filter	na	NZ_CP087290.1	5197709	226	0.0043	226	100.0000	213	94.2478	0	0.0000	213	94.2478	13	5.7522	0	0.0000	0	0.0000	13	100.0000	0	0.0000	240410	55.9602	350667	16.2522	0.9537
A233.filter	EUP2115.filter	na	NZ_CP068815.1	5192168	344	0.0066	344	100.0000	340	98.8372	0	0.0000	340	98.8372	10	2.9070	6	60.0000	6	60.0000	3	30.0000	2	20.0000	0	0.0000	1069935	0.0000	0.8263
