sample1	sample2	ref	scaffold	length	common	commonPct	single	singlePct	singleAgree	singleAgreePct	multi	multiPct	sharedAlleles	sharedAllelesPct	variants	variantPct	commonVariant	commonVariantPct	variantExact	variantExactPct	AnotB	AnotBpct	BnotA	BnotApct	Agaps	AgapPct	Bgaps	BgapPct	gapJaccardSim
31581121	SRR15209243	na	NZ_CP128970.1	5639055	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	680920	8.3204	421579	100.0000	0.9252
31581121	SRR15209243	na	NZ_CP038383.1	5571128	162	0.0029	162	100.0000	160	98.7654	0	0.0000	160	98.7654	2	1.2346	0	0.0000	0	0.0000	1	50.0000	1	50.0000	642760	0.0000	0	0.0000	1.0000
31581121	SRR15209243	na	NZ_CP045827.1	5570476	300	0.0054	300	100.0000	284	94.6667	0	0.0000	284	94.6667	18	6.0000	2	11.1111	2	11.1111	13	72.2222	5	27.7778	656841	53.5611	808476	100.0000	0.8638
31581121	SRR15209243	na	NZ_CP100500.1	5559392	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	806207	0.0000	0	0.0000	1.0000
31581121	SRR15209243	na	NZ_CP080260.1	5366039	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	643705	0.0000	0	0.0000	1.0000
31581121	SRR15209243	na	NZ_CP142442.1	5358846	199	0.0037	199	100.0000	195	97.9899	0	0.0000	195	97.9899	4	2.0101	0	0.0000	0	0.0000	2	50.0000	2	50.0000	419136	0.0000	0	0.0000	1.0000
31581121	SRR15209243	na	NC_017646.1	5313531	78	0.0015	78	100.0000	78	100.0000	0	0.0000	78	100.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	385638	0.0000	0	0.0000	1.0000
31581121	SRR15209243	na	NZ_AP022811.1	5283470	45	0.0009	45	100.0000	45	100.0000	0	0.0000	45	100.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	508073	45.4809	488765	88.7381	0.9174
31581121	SRR15209243	na	NZ_CP087290.1	5197709	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	380627	49.5808	772666	100.0000	0.8513
31581121	SRR15209243	na	NZ_CP068815.1	5192168	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	555419	0.0000	0	0.0000	1.0000
31581121	SRR15209243	na	NZ_AP022298.1	5121071	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	447936	0.0000	0	0.0000	1.0000
31581121	SRR15209243	na	NZ_CP095448.1	5120890	367	0.0072	367	100.0000	363	98.9101	0	0.0000	363	98.9101	4	1.0899	0	0.0000	0	0.0000	4	100.0000	0	0.0000	441828	0.0000	0	0.0000	1.0000
31581121	SRR15209243	na	NZ_CP035879.1	5083123	39	0.0008	39	100.0000	39	100.0000	0	0.0000	39	100.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	342845	32.9015	368040	74.0602	0.9276
31581121	SRR15209243	na	NZ_CP098206.1	5072432	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	359501	0.0000	0	0.0000	1.0000
31581121	SRR15209243	na	NZ_AP019538.1	5071981	98	0.0019	98	100.0000	97	98.9796	0	0.0000	97	98.9796	1	1.0204	0	0.0000	0	0.0000	0	0.0000	1	100.0000	438820	0.0000	0	0.0000	1.0000
31581121	SRR15209243	na	NZ_CP095533.1	5071683	74	0.0015	74	100.0000	74	100.0000	0	0.0000	74	100.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	346456	7.9831	367887	100.0000	0.9275
