sample1	sample2	ref	scaffold	length	common	commonPct	single	singlePct	singleAgree	singleAgreePct	multi	multiPct	sharedAlleles	sharedAllelesPct	variants	variantPct	commonVariant	commonVariantPct	variantExact	variantExactPct	AnotB	AnotBpct	BnotA	BnotApct	Agaps	AgapPct	Bgaps	BgapPct	gapJaccardSim
31271121	A93.filter	na	NZ_CP128970.1	5639055	10	0.0002	10	100.0000	10	100.0000	0	0.0000	10	100.0000	2	20.0000	2	100.0000	2	100.0000	0	0.0000	0	0.0000	687075	0.0000	41121	0.0000	0.8709
31271121	A93.filter	na	NZ_CP038383.1	5571128	43	0.0008	43	100.0000	43	100.0000	0	0.0000	43	100.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	1111095	11.8406	318926	66.0304	0.9604
31271121	A93.filter	na	NZ_CP045827.1	5570476	180	0.0032	180	100.0000	174	96.6667	0	0.0000	174	96.6667	6	3.3333	0	0.0000	0	0.0000	5	83.3333	1	16.6667	1228027	66.4422	662354	100.0000	0.9032
31271121	A93.filter	na	NZ_CP100500.1	5559392	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	1056026	10.6171	256485	60.6180	0.8947
31271121	A93.filter	na	NZ_CP080260.1	5366039	123	0.0023	123	100.0000	119	96.7480	0	0.0000	119	96.7480	4	3.2520	0	0.0000	0	0.0000	3	75.0000	1	25.0000	773925	24.9420	1715286	21.1814	0.6175
31271121	A93.filter	na	NZ_CP142442.1	5358846	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	659738	0.0000	0	0.0000	1.0000
31271121	A93.filter	na	NC_017646.1	5313531	35	0.0007	35	100.0000	35	100.0000	0	0.0000	35	100.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	619658	6.7326	493624	49.1931	0.9071
31271121	A93.filter	na	NZ_AP022811.1	5283470	194	0.0037	194	100.0000	194	100.0000	0	0.0000	194	100.0000	1	0.5155	1	100.0000	1	100.0000	0	0.0000	0	0.0000	911727	76.3223	654186	97.1843	0.9408
31271121	A93.filter	na	NZ_CP087290.1	5197709	88	0.0017	88	100.0000	88	100.0000	0	0.0000	88	100.0000	1	1.1364	1	100.0000	1	100.0000	0	0.0000	0	0.0000	567117	13.8227	589411	41.3954	0.8650
31271121	A93.filter	na	NZ_CP068815.1	5192168	144	0.0028	144	100.0000	143	99.3056	0	0.0000	143	99.3056	1	0.6944	0	0.0000	0	0.0000	1	100.0000	0	0.0000	403585	0.0000	0	0.0000	1.0000
31271121	A93.filter	na	NZ_AP022298.1	5121071	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	500621	6.5688	514731	24.0506	0.8995
31271121	A93.filter	na	NZ_CP095448.1	5120890	78	0.0015	78	100.0000	73	93.5897	0	0.0000	73	93.5897	5	6.4103	0	0.0000	0	0.0000	5	100.0000	0	0.0000	579646	0.0000	542194	0.0000	0.8941
31271121	A93.filter	na	NZ_CP035879.1	5083123	926	0.0182	921	99.4600	869	94.3540	5	0.5400	874	94.3844	69	7.4514	17	24.6377	12	17.3913	41	59.4203	15	21.7391	590692	15.7366	164329	65.9105	0.9479
31271121	A93.filter	na	NZ_CP098206.1	5072432	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	305128	0.0000	287463	0.0000	0.9433
31271121	A93.filter	na	NZ_AP019538.1	5071981	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	546486	14.5513	231887	100.0000	0.9543
31271121	A93.filter	na	NZ_CP095533.1	5071683	137	0.0027	137	100.0000	136	99.2701	0	0.0000	136	99.2701	3	2.1898	2	66.6667	2	66.6667	0	0.0000	1	33.3333	386021	0.0000	143162	0.0000	0.9718
31271121	A93.filter	na	NZ_CP022686.1	5055316	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	384212	0.0000	0	0.0000	1.0000
31271121	A93.filter	na	NZ_CP051751.1	5054966	135	0.0027	135	100.0000	132	97.7778	0	0.0000	132	97.7778	3	2.2222	0	0.0000	0	0.0000	3	100.0000	0	0.0000	181565	0.0000	0	0.0000	1.0000
31271121	A93.filter	na	NZ_CP054345.1	5023098	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	334689	19.7040	531446	100.0000	0.8942
31271121	A93.filter	na	NZ_CP071375.1	5022520	22	0.0004	22	100.0000	22	100.0000	0	0.0000	22	100.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	551768	0.0000	0	0.0000	1.0000
31271121	A93.filter	na	NZ_CP141765.1	5018039	18	0.0004	18	100.0000	17	94.4444	0	0.0000	17	94.4444	1	5.5556	0	0.0000	0	0.0000	1	100.0000	0	0.0000	392466	0.0000	0	0.0000	1.0000
31271121	A93.filter	na	NZ_CP082774.1	5015239	67	0.0013	67	100.0000	65	97.0149	0	0.0000	65	97.0149	2	2.9851	0	0.0000	0	0.0000	2	100.0000	0	0.0000	312338	0.0000	331617	0.0000	0.9339
31271121	A93.filter	na	NZ_CP069559.1	5008199	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	344700	0.0000	0	0.0000	1.0000
31271121	A93.filter	na	NZ_CP027457.1	5001754	62	0.0012	62	100.0000	62	100.0000	0	0.0000	62	100.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	645245	22.1939	218818	100.0000	0.9569
31271121	A93.filter	na	NZ_AP022087.1	4996252	12	0.0002	12	100.0000	12	100.0000	0	0.0000	12	100.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	476845	0.0000	0	0.0000	1.0000
31271121	A93.filter	na	NZ_CP128931.1	4990655	155	0.0031	152	98.0645	147	96.7105	3	1.9355	150	96.7742	12	7.7419	7	58.3333	4	33.3333	5	41.6667	2	16.6667	754666	5.8501	62178	50.1206	0.9641
31271121	A93.filter	na	NZ_CP033762.1	4977723	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	322923	0.0000	0	0.0000	1.0000
31271121	A93.filter	na	NZ_AP027258.1	4968007	136	0.0027	136	100.0000	134	98.5294	0	0.0000	134	98.5294	2	1.4706	0	0.0000	0	0.0000	2	100.0000	0	0.0000	747532	39.5810	317107	100.0000	0.9423
31271121	A93.filter	na	NC_011601.1	4965553	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	136746	0.0000	269007	0.0000	0.9458
31271121	A93.filter	na	NZ_CP073624.1	4950124	13	0.0003	13	100.0000	13	100.0000	0	0.0000	13	100.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	680950	46.3618	409807	100.0000	0.9382
31271121	A93.filter	na	NZ_CP104371.1	4936877	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	332418	0.0000	0	0.0000	1.0000
31271121	A93.filter	na	NZ_CP134358.1	4936594	85	0.0017	85	100.0000	84	98.8235	0	0.0000	84	98.8235	2	2.3529	1	50.0000	1	50.0000	1	50.0000	0	0.0000	487953	0.0000	0	0.0000	1.0000
31271121	A93.filter	na	NZ_AP021933.1	4928821	98	0.0020	98	100.0000	97	98.9796	0	0.0000	97	98.9796	1	1.0204	0	0.0000	0	0.0000	0	0.0000	1	100.0000	524236	0.0000	0	0.0000	1.0000
31271121	A93.filter	na	NZ_AP022261.1	4907327	82	0.0017	82	100.0000	82	100.0000	0	0.0000	82	100.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	411086	0.0000	0	0.0000	1.0000
31271121	A93.filter	na	NZ_CP028758.1	4902546	28	0.0006	28	100.0000	28	100.0000	0	0.0000	28	100.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	547509	9.1178	52955	100.0000	0.9892
31271121	A93.filter	na	NZ_CP104598.1	4901141	43	0.0009	43	100.0000	43	100.0000	0	0.0000	43	100.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	690573	37.9385	348212	84.0433	0.9165
31271121	A93.filter	na	NZ_CP023386.1	4900891	8	0.0002	8	100.0000	8	100.0000	0	0.0000	8	100.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	215487	0.0000	0	0.0000	1.0000
31271121	A93.filter	na	NZ_AP023197.1	4894769	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	738485	13.1679	302347	51.4240	0.9388
31271121	A93.filter	na	NZ_CP027440.1	4892666	104	0.0021	104	100.0000	103	99.0385	0	0.0000	103	99.0385	1	0.9615	0	0.0000	0	0.0000	1	100.0000	0	0.0000	467278	0.0000	0	0.0000	1.0000
31271121	A93.filter	na	NZ_CP095540.1	4880747	12	0.0002	12	100.0000	12	100.0000	0	0.0000	12	100.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	270052	0.0000	645573	0.0000	0.8677
31271121	A93.filter	na	NZ_ABACVG020000001.1	4878159	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	258453	0.0000	0	0.0000	1.0000
31271121	A93.filter	na	NZ_CP049204.1	4866137	9	0.0002	9	100.0000	9	100.0000	0	0.0000	9	100.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	462075	3.5018	80036	100.0000	0.9836
